t_rel_s,measured_w,predicted_w
0.000,743.81,580.23
0.200,754.69,749.60
0.400,755.97,792.03
0.600,758.90,749.80
0.800,761.42,749.89
1.000,761.04,792.35
1.200,751.28,750.10
1.400,750.80,792.57
1.600,749.67,750.30
1.800,750.39,792.78
2.000,750.89,750.51
2.200,752.71,793.01
2.400,753.74,750.70
2.600,755.10,793.23
2.800,753.57,750.90
3.000,753.53,751.01
3.200,753.55,793.55
3.400,754.34,751.20
3.600,752.38,793.77
3.800,752.54,751.41
4.000,752.20,708.67
4.200,751.25,748.35
4.400,751.30,748.46
4.600,754.31,790.79
4.800,756.29,790.90
5.000,757.07,748.75
5.200,758.50,791.13
5.400,758.51,791.24
5.600,758.33,749.06
5.800,757.89,791.45
6.000,757.31,749.27
6.200,757.14,791.68
6.400,755.64,749.47
6.600,754.31,749.56
6.800,753.51,792.00
7.000,753.55,749.77
7.200,753.60,792.23
7.400,753.81,749.97
7.600,753.08,792.43
7.800,754.09,750.17
8.000,754.71,792.67
8.200,756.68,622.40
8.400,763.64,748.82
8.600,765.26,748.92
8.800,764.61,791.29
9.000,765.37,749.12
9.200,764.77,791.52
9.400,759.04,749.32
9.600,757.11,791.73
9.800,755.68,749.51
10.000,752.36,791.96
10.200,750.14,749.73
10.400,749.08,792.17
10.600,749.98,749.92
10.800,751.38,792.39
11.000,752.36,750.14
11.200,754.68,792.61
11.400,755.69,750.33
11.600,756.28,792.82
11.800,757.05,750.54
12.000,758.14,750.63
12.200,757.47,793.16
12.400,759.08,622.14
12.600,766.60,749.01
12.800,766.40,791.39
13.000,765.03,749.20
13.200,764.87,791.60
13.400,764.42,749.42
13.600,756.95,791.83
13.800,758.09,749.61
14.000,758.84,792.04
14.200,760.43,749.81
14.400,760.50,792.27
14.600,761.77,750.02
14.800,762.72,792.48
15.000,764.64,750.21
15.200,765.07,792.71
15.400,764.79,750.43
15.600,764.16,792.92
15.800,763.61,750.61
16.000,763.57,793.14
16.200,762.64,750.84
16.400,761.02,665.47
16.600,769.31,538.78
16.800,775.62,751.07
17.000,773.59,793.63
17.200,774.62,751.27
17.400,776.24,751.37
17.600,768.74,793.95
17.800,760.79,751.57
18.000,761.81,794.17
18.200,761.89,751.77
18.400,760.93,794.39
18.600,761.57,751.97
18.800,761.05,794.61
19.000,761.67,752.18
19.200,761.44,752.28
19.400,761.27,794.93
19.600,762.20,752.48
19.800,762.70,795.15
20.000,761.20,752.68
20.200,759.56,752.78
20.400,759.57,795.48
20.600,760.22,539.81
20.800,765.71,496.94
21.000,772.71,752.35
21.200,770.74,752.44
21.400,770.74,795.11
21.600,770.89,752.63
21.800,763.65,752.74
22.000,756.65,795.44
22.200,759.54,752.94
22.400,760.58,753.03
22.600,760.67,795.76
22.800,760.94,753.25
23.000,760.59,753.34
23.200,760.54,796.08
23.400,760.26,753.53
23.600,759.44,753.65
23.800,759.47,796.41
24.000,760.17,753.84
24.200,761.78,753.93
24.400,762.61,796.74
24.600,763.83,754.14
24.800,764.15,711.43
25.000,762.23,580.35
25.200,760.04,790.84
25.400,758.51,748.70
25.600,758.30,791.05
25.800,758.06,748.89
26.000,761.79,749.00
26.200,763.38,791.39
26.400,764.84,749.20
26.600,765.51,791.59
26.800,764.92,749.40
27.000,764.33,791.82
27.200,762.85,749.61
27.400,760.48,792.03
27.600,759.98,749.80
27.800,759.87,792.26
28.000,760.12,750.02
28.200,760.24,792.48
28.400,763.43,750.20
28.600,764.32,792.69
28.800,763.44,750.42
29.000,762.38,665.44
29.200,763.53,664.35
29.400,767.99,748.92
29.600,767.27,791.29
29.800,769.14,706.68
30.000,768.87,748.95
30.200,768.89,791.33
30.400,762.68,749.15
30.600,762.04,791.54
30.800,761.43,749.35
31.000,760.77,791.77
31.200,761.18,749.55
31.400,762.08,791.98
31.600,763.77,749.75
31.800,763.51,792.20
32.000,764.57,749.96
32.200,764.81,792.42
32.400,764.14,750.16
32.600,762.30,792.64
32.800,762.46,750.37
33.000,762.54,792.86
33.200,761.48,622.59
33.400,757.58,748.73
33.600,758.13,748.82
33.800,758.89,791.19
34.000,759.61,748.49
34.200,761.16,748.56
34.400,765.96,790.90
34.600,765.89,791.01
34.800,766.26,748.85
35.000,766.49,791.24
35.200,766.57,749.07
35.400,765.52,791.45
35.600,764.94,749.26
35.800,764.43,791.67
36.000,763.21,749.48
36.200,762.08,791.86
36.400,762.53,706.99
36.600,763.72,791.69
36.800,764.21,749.49
37.000,765.82,791.92
37.200,766.80,707.26
37.400,764.54,706.85
37.600,764.11,749.04
37.800,763.84,791.44
38.000,762.63,706.85
38.200,761.52,749.07
38.400,761.73,791.46
38.600,762.66,749.27
38.800,762.13,749.34
39.000,779.40,454.85
39.200,792.17,795.98
39.400,790.53,753.44
39.600,790.77,753.53
39.800,791.55,796.30
40.000,776.74,753.74
40.200,761.21,753.84
40.400,759.22,710.99
40.600,759.45,710.62
40.800,760.27,753.27
41.000,758.76,796.00
41.200,759.48,753.46
41.400,761.83,753.55
41.600,760.71,710.54
41.800,759.20,795.69
42.000,759.43,753.17
42.200,758.79,753.27
42.400,758.14,796.01
42.600,760.37,753.49
42.800,761.62,753.57
43.000,762.50,796.33
43.200,762.73,708.07
43.400,763.90,749.35
43.600,763.73,791.76
43.800,764.92,749.54
44.000,764.66,791.97
44.200,766.41,749.74
44.400,766.64,792.20
44.600,766.15,707.24
44.800,764.57,706.70
45.000,764.93,791.22
45.200,763.78,749.06
45.400,763.44,791.45
45.600,762.45,749.26
45.800,763.75,791.03
46.000,764.34,748.85
46.200,764.88,791.21
46.400,764.36,749.02
46.600,764.05,791.37
46.800,764.08,749.15
47.000,764.13,791.53
47.200,763.40,749.27
47.400,764.12,791.08
47.600,764.39,748.87
47.800,764.13,791.19
48.000,761.80,748.97
48.200,760.23,791.30
48.400,758.76,749.07
48.600,758.80,791.31
48.782,758.73,759.82
