t,budget,p_1s,p_10s,q,oldest,n_run,arrivals,tokens,tpot,cap,ctrl_ms,info
22.0,100.0,18.149,18.294,14,21.635,0,0,0,0.0,0,20.424,"{""cost"": 2153.6043252921504, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.23281466957564628, ""gain"": 1.0}"
23.0,100.0,18.151,18.278,14,22.635,0,0,0,0.0,0,20.574,"{""cost"": 2118.6524816102487, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.1629702687029524, ""gain"": 1.0}"
24.0,100.0,18.144,18.263,14,23.635,0,0,0,0.0,16,17.183,"{""cost"": 2114.2648564587575, ""theta"": 4, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.11407918809206667, ""gain"": 1.0}"
25.0,100.0,95.871,22.135,0,0.0,16,2,484,0.02844,16,26.961,"{""cost"": 2403.8355268155706, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.6798554316644466, ""gain"": 0.9963981263383991}"
26.001,100.0,99.335,26.182,1,0.429,16,1,576,0.0281,0,32.119,"{""cost"": 2057.532268982427, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.7758988021651125, ""gain"": 0.9966394836859171}"
27.0,100.0,99.523,30.238,1,1.428,16,0,560,0.02835,0,40.06,"{""cost"": 2076.5819038442323, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.5431291615155788, ""gain"": 0.997046143419215}"
28.001,100.0,99.548,34.297,1,2.428,15,0,531,0.02828,0,22.618,"{""cost"": 2072.778845044358, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.3801904130609051, ""gain"": 0.997437247362933}"
29.001,100.0,99.551,38.359,2,3.428,15,1,540,0.02834,0,43.204,"{""cost"": 2072.915502271211, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.5661332891426336, ""gain"": 0.9977922326390469}"
30.001,100.0,99.551,42.422,2,4.428,15,0,525,0.02852,0,22.066,"{""cost"": 2073.3669663476403, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.3962933023998435, ""gain"": 0.9981117441622522}"
31.0,100.0,99.576,46.483,2,5.428,15,0,525,0.02864,0,25.432,"{""cost"": 2090.486930993913, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.2774053116798904, ""gain"": 0.9984241558405611}"
32.0,100.0,99.354,50.532,4,6.428,0,2,208,0.0285,0,21.982,"{""cost"": 2061.3771632333514, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.7941837181759233, ""gain"": 0.9984241558405611}"
33.001,100.0,59.466,52.597,6,7.428,0,2,0,0.0,0,24.689,"{""cost"": 2101.2689008381158, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.1559286027231463, ""gain"": 0.9984241558405611}"
34.0,100.0,58.548,54.618,10,8.428,0,4,0,0.0,0,49.09,"{""cost"": 2245.8509335124018, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 2.009150021906202, ""gain"": 0.9984241558405611}"
35.0,100.0,58.526,56.634,12,9.428,0,2,0,0.0,0,47.555,"{""cost"": 2300.7275888619374, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 2.0064050153343413, ""gain"": 0.9984241558405611}"
36.0,100.0,58.372,58.644,13,10.428,0,1,0,0.0,0,32.498,"{""cost"": 2170.7951704698926, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.7044835107340388, ""gain"": 0.9984241558405611}"
37.001,100.0,58.401,60.654,16,11.428,0,3,0,0.0,0,50.661,"{""cost"": 2380.511064071466, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 2.093138457513827, ""gain"": 0.9984241558405611}"
38.0,100.0,58.445,62.664,16,12.428,0,0,0,0.0,0,28.458,"{""cost"": 2300.7275888619374, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.4651969202596788, ""gain"": 0.9984241558405611}"
39.0,100.0,58.427,64.674,17,13.428,0,1,0,0.0,0,41.337,"{""cost"": 2340.6193264667018, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.325637844181775, ""gain"": 0.9984241558405611}"
40.001,100.0,58.425,66.68,19,14.428,0,2,0,0.0,0,53.63,"{""cost"": 2170.7951704698926, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.5279464909272424, ""gain"": 0.9984241558405611}"
41.001,100.0,58.355,68.686,20,15.428,0,1,0,0.0,0,29.087,"{""cost"": 2420.4028016762304, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.3695625436490697, ""gain"": 0.9984241558405611}"
42.0,100.0,58.392,70.698,20,16.428,0,0,0,0.0,0,26.926,"{""cost"": 2394.7826179832227, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9586937805543487, ""gain"": 0.9984241558405611}"
43.001,100.0,58.416,72.711,20,17.429,0,0,0,0.0,0,26.014,"{""cost"": 2331.0913441719085, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.671085646388044, ""gain"": 0.9984241558405611}"
44.001,100.0,58.366,74.722,21,18.429,0,1,0,0.0,0,43.627,"{""cost"": 2370.7071103531407, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.7697599524716308, ""gain"": 0.9984241558405611}"
45.001,100.0,58.369,72.847,23,19.428,0,2,0,0.0,32,54.416,"{""cost"": 2504.0980065741496, ""theta"": 16, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.1388319667301414, ""gain"": 0.9984241558405611}"
46.001,100.0,93.048,72.533,0,0.0,23,0,622,0.03247,0,27.455,"{""cost"": 2475.748652798941, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.7971823767110989, ""gain"": 0.992141885033075}"
47.001,100.0,102.959,72.705,1,0.245,22,1,756,0.02951,0,27.633,"{""cost"": 2078.608924880836, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.8580276636977693, ""gain"": 0.9964534538628359}"
48.0,100.0,102.888,72.872,4,1.244,22,3,748,0.02998,0,31.165,"{""cost"": 2113.495582503673, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.5006193645884385, ""gain"": 1.0002619222495488}"
49.001,100.0,102.796,73.034,4,2.245,21,0,745,0.03005,0,28.772,"{""cost"": 2111.884630332528, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.0504335552119068, ""gain"": 1.0035975203927294}"
50.0,100.0,102.914,73.202,5,3.244,19,1,648,0.02999,0,27.984,"{""cost"": 2141.617039084217, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.0353034886483348, ""gain"": 1.0067181273393935}"
51.0,100.0,102.623,73.355,6,4.244,19,1,646,0.02998,0,27.643,"{""cost"": 2140.298142862303, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.0247124420538343, ""gain"": 1.0092335299784856}"
52.001,100.0,102.964,73.535,7,5.245,19,1,646,0.03,0,35.898,"{""cost"": 2155.8904219154247, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.017298709437684, ""gain"": 1.0118405294509456}"
53.0,100.0,100.029,75.563,7,6.244,0,0,504,0.03008,0,22.433,"{""cost"": 2070.717249706746, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.7121090966063788, ""gain"": 1.0118405294509456}"
54.001,100.0,58.815,75.577,7,7.245,0,0,0,0.0,0,32.488,"{""cost"": 2111.9432853791377, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.4984763676244651, ""gain"": 1.0118405294509456}"
55.001,100.0,59.008,75.601,7,8.245,0,0,0,0.0,0,20.126,"{""cost"": 2123.1099248807113, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.34893345733712555, ""gain"": 1.0118405294509456}"
56.001,100.0,58.995,75.632,7,9.245,0,0,0,0.0,0,18.416,"{""cost"": 2095.586007286364, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.24425342013598786, ""gain"": 1.0118405294509456}"
57.001,100.0,58.872,75.655,9,10.244,0,2,0,0.0,0,31.419,"{""cost"": 2124.692709490281, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.7709773940951915, ""gain"": 1.0118405294509456}"
58.001,100.0,58.851,75.676,9,11.244,0,0,0,0.0,0,39.136,"{""cost"": 2214.5718142939004, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.539684175866634, ""gain"": 1.0118405294509456}"
59.0,100.0,58.681,75.688,9,12.244,0,0,0,0.0,0,28.538,"{""cost"": 2162.9922547689116, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.37777892310664374, ""gain"": 1.0118405294509456}"
60.001,100.0,58.705,75.702,10,13.245,0,1,0,0.0,0,32.845,"{""cost"": 2232.2546603020915, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.5644452461746505, ""gain"": 1.0118405294509456}"
61.001,100.0,58.699,75.72,11,14.245,0,1,0,0.0,0,40.063,"{""cost"": 2283.9804157185163, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.6951116723222553, ""gain"": 1.0118405294509456}"
62.0,100.0,58.738,75.737,11,15.244,0,0,0,0.0,0,38.898,"{""cost"": 2224.1706651542745, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.48657817062557873, ""gain"": 1.0118405294509456}"
63.001,100.0,58.651,75.749,12,16.244,0,1,0,0.0,0,23.334,"{""cost"": 2310.84501574082, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.6406047194379051, ""gain"": 1.0118405294509456}"
64.0,100.0,58.628,75.762,13,17.244,0,1,0,0.0,0,36.5,"{""cost"": 2342.6453902044236, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.7484233036065335, ""gain"": 1.0118405294509456}"
65.001,100.0,58.53,75.77,16,18.244,0,3,0,0.0,0,45.016,"{""cost"": 2584.4467057032466, ""theta"": 48, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 1.4238963125245734, ""gain"": 1.0118405294509456}"
66.001,100.0,58.528,74.044,16,19.245,0,0,0,0.0,0,24.788,"{""cost"": 2463.878977709013, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9967274187672013, ""gain"": 1.0118405294509456}"
67.001,100.0,58.511,71.821,17,20.245,0,1,0,0.0,0,25.359,"{""cost"": 2413.478589277347, ""theta"": 32, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 0.9977091931370408, ""gain"": 1.0118405294509456}"
68.001,100.0,58.509,69.602,19,21.245,0,2,0,0.0,0,26.746,"{""cost"": 2615.382561722715, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.2983964351959285, ""gain"": 1.0118405294509456}"
69.0,100.0,58.527,67.389,19,22.244,0,0,0,0.0,0,40.83,"{""cost"": 2481.5618237172043, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9088775046371499, ""gain"": 1.0118405294509456}"
70.0,100.0,56.358,65.061,20,23.244,0,1,0,0.0,16,47.262,"{""cost"": 2426.0243833081677, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.9362142532460049, ""gain"": 1.0118405294509456}"
71.001,100.0,95.844,64.722,5,4.8,16,1,497,0.02862,0,27.334,"{""cost"": 2378.583902278996, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9553499772722034, ""gain"": 1.0070277173160405}"
72.001,100.0,99.574,64.553,5,5.8,16,0,560,0.02906,0,26.023,"{""cost"": 2362.0324132431833, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.6687449840905423, ""gain"": 1.006446651393054}"
73.001,100.0,99.508,64.527,5,6.8,15,0,528,0.02875,0,24.661,"{""cost"": 2320.0278679637963, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.46812148886337956, ""gain"": 1.0058577513402205}"
74.001,100.0,99.543,66.563,5,7.801,14,0,512,0.02866,0,34.454,"{""cost"": 2228.871715298119, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.3276850422043657, ""gain"": 1.0053622500694932}"
75.0,100.0,99.535,68.589,5,8.8,14,0,490,0.02862,0,30.817,"{""cost"": 2184.747385297981, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.22937952954305596, ""gain"": 1.0049086497347628}"
76.0,100.0,99.518,70.615,6,9.8,14,1,476,0.02872,0,34.779,"{""cost"": 2199.1849822074137, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.46056567068013915, ""gain"": 1.00448277627963}"
77.0,100.0,99.48,72.646,6,10.8,14,0,490,0.02884,0,32.531,"{""cost"": 2126.4966740787054, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.3223959694760974, ""gain"": 1.0040621799042442}"
78.0,100.0,82.259,73.816,8,11.8,0,2,223,0.0288,0,30.079,"{""cost"": 2118.2648357068647, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.8256771786332682, ""gain"": 1.0040621799042442}"
79.001,100.0,59.315,73.848,9,12.8,0,1,0,0.0,0,22.772,"{""cost"": 2292.2629396041025, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.8779740250432877, ""gain"": 1.0040621799042442}"
80.0,100.0,59.113,73.868,9,13.8,0,0,0,0.0,0,31.115,"{""cost"": 2252.3410896046485, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.6145818175303014, ""gain"": 1.0040621799042442}"
81.001,100.0,58.937,73.88,10,14.8,0,1,0,0.0,0,22.151,"{""cost"": 2303.0787210650856, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.730207272271211, ""gain"": 1.0040621799042442}"
82.001,100.0,58.998,73.893,11,15.801,0,1,0,0.0,0,43.085,"{""cost"": 2332.7153953903876, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.8111450905898476, ""gain"": 1.0040621799042442}"
83.001,100.0,58.985,73.91,13,16.8,0,2,0,0.0,0,43.678,"{""cost"": 2399.0154305782444, ""theta"": 32, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 1.1678015634128933, ""gain"": 1.0040621799042442}"
84.0,100.0,58.961,73.927,14,17.8,0,1,0,0.0,0,42.047,"{""cost"": 2474.9260776267183, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.1174610943890253, ""gain"": 1.0040621799042442}"
85.0,100.0,58.925,73.947,15,18.8,0,1,0,0.0,0,44.598,"{""cost"": 2489.9019107953527, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.0822227660723176, ""gain"": 1.0040621799042442}"
86.0,100.0,58.863,73.963,19,19.8,0,4,0,0.0,0,47.824,"{""cost"": 2687.535225861633, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.957555936250622, ""gain"": 1.0040621799042442}"
87.001,100.0,58.875,73.982,20,20.8,0,1,0,0.0,0,36.736,"{""cost"": 2387.5338215779325, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.6702891553754353, ""gain"": 1.0040621799042442}"
88.0,100.0,58.9,74.001,22,21.8,0,2,0,0.0,0,29.046,"{""cost"": 2611.988945716426, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.7692024087628044, ""gain"": 1.0040621799042442}"
89.001,100.0,58.849,74.017,27,22.801,0,5,0,0.0,0,33.306,"{""cost"": 2662.0878680977535, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.738441686133963, ""gain"": 1.0040621799042442}"
90.001,88.0,58.835,74.141,28,23.801,0,1,0,0.0,0,31.538,"{""cost"": 2345.3262994297033, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.216909180293774, ""gain"": 1.0040621799042442}"
91.001,88.0,58.865,72.292,31,24.801,0,3,0,0.0,0,33.115,"{""cost"": 2615.184095207234, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.4518364262056416, ""gain"": 1.0040621799042442}"
92.001,88.0,58.847,70.256,35,25.8,0,4,0,0.0,0,34.661,"{""cost"": 2586.5415879525463, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.916285498343949, ""gain"": 1.0040621799042442}"
93.001,88.0,58.783,68.219,38,26.801,0,3,0,0.0,0,36.094,"{""cost"": 2697.1816924566756, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.941399848840764, ""gain"": 1.0040621799042442}"
94.001,88.0,58.726,66.179,39,27.801,0,1,0,0.0,0,34.121,"{""cost"": 2277.9051502674834, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.3589798941885345, ""gain"": 1.0040621799042442}"
95.0,88.0,58.72,64.138,39,28.8,0,0,0,0.0,64,31.103,"{""cost"": 2192.4025484432523, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.651285925931974, ""gain"": 1.0040621799042442}"
96.0,88.0,91.633,63.744,0,0.0,42,3,936,0.03705,0,36.676,"{""cost"": 2180.443517049888, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.0559001481523818, ""gain"": 0.9957927445722685}"
97.0,88.0,98.897,63.714,4,0.451,42,4,1092,0.03869,0,39.208,"{""cost"": 2750.839532362008, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.639130103706667, ""gain"": 0.9956549548420562}"
98.0,88.0,99.409,64.572,4,1.451,42,0,1092,0.03865,0,35.904,"{""cost"": 2180.6700959182936, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.8473910725946667, ""gain"": 0.9960453581356384}"
99.001,88.0,98.869,66.55,4,2.452,41,0,1084,0.03862,0,32.584,"{""cost"": 2181.0120936061035, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.2931737508162666, ""gain"": 0.9958536502851192}"
100.001,88.0,99.44,68.566,7,3.452,40,3,1105,0.03674,0,34.833,"{""cost"": 2251.6330056718784, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.8052216255713864, ""gain"": 0.9962557567497865}"
101.001,88.0,99.554,70.597,9,4.452,39,2,1070,0.03707,0,34.664,"{""cost"": 2268.5340588315685, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.8636551378999706, ""gain"": 0.9967319779737199}"
102.0,88.0,99.239,72.609,10,5.451,39,1,1014,0.03852,0,33.373,"{""cost"": 2288.5712191028156, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.6045585965299793, ""gain"": 0.9968435427707081}"
103.0,88.0,99.513,74.635,11,6.451,37,1,986,0.03809,0,31.963,"{""cost"": 2290.081893111647, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.4231910175709854, ""gain"": 0.9972192571222072}"
104.0,88.0,99.408,76.658,13,7.451,36,2,999,0.03793,0,32.994,"{""cost"": 2342.7382942775157, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.5962337122996897, ""gain"": 0.9974525263374311}"
105.001,88.0,99.309,78.677,17,8.452,1,4,799,0.03798,0,31.101,"{""cost"": 2574.3894261433475, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.3173635986097825, ""gain"": 0.9975627229825073}"
106.0,88.0,77.602,79.614,20,9.451,0,3,7,0.04415,0,31.678,"{""cost"": 2770.231593533266, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 2.5221545190268477, ""gain"": 0.9975627229825073}"
