request_id,t_arrival,t_admit,t_first_token,t_finish,prompt_tokens,gen_tokens,ttft_s,queue_s,tpot_s,error
polca-66,1790362050.881415,1790362099.672197,1790362099.703379,1790362106.768189,20,256,48.821964,48.790782,0.027705,
polca-67,1790362051.249777,1790362099.672547,1790362099.703384,1790362106.768198,42,256,48.453608,48.422770,0.027705,
polca-68,1790362052.422309,1790362099.673020,1790362099.703389,1790362106.768205,27,256,47.281080,47.250711,0.027705,
polca-69,1790362052.867343,1790362099.673457,1790362099.703393,1790362106.768211,20,256,46.836050,46.806114,0.027705,
polca-70,1790362054.097153,1790362099.673864,1790362099.703397,1790362106.768217,19,256,45.606244,45.576712,0.027705,
polca-71,1790362054.134670,1790362099.674253,1790362099.703401,1790362103.211828,13,126,45.568731,45.539583,0.028067,
polca-72,1790362054.196439,1790362099.674614,1790362099.703405,1790362106.768223,21,256,45.506967,45.478175,0.027705,
polca-73,1790362054.393454,1790362106.769305,1790362106.794647,1790362113.481699,26,256,52.401193,52.375851,0.026224,
polca-74,1790362055.088382,1790362106.769689,1790362106.820921,1790362113.507932,22,256,51.732539,51.681307,0.026224,
polca-75,1790362056.489005,1790362106.769980,1790362106.820924,1790362113.507940,18,256,50.331919,50.280976,0.026224,
polca-76,1790362056.497338,1790362113.513022,1790362113.538121,1790362125.495338,26,256,57.040783,57.015684,0.046891,
polca-77,1790362056.730765,1790362126.672239,1790362126.686851,1790362133.833246,15,256,69.956086,69.941474,0.028025,
polca-78,1790362056.738252,1790362126.672583,1790362126.731732,1790362133.861780,17,256,69.993480,69.934331,0.027961,
polca-79,1790362057.049968,1790362126.672863,1790362126.731735,1790362133.861790,23,256,69.681767,69.622895,0.027961,
polca-80,1790362057.102461,1790362126.673149,1790362126.731738,1790362133.861798,38,256,69.629277,69.570688,0.027961,
polca-81,1790362057.201863,1790362126.673446,1790362126.731740,1790362133.861805,13,256,69.529877,69.471584,0.027961,
polca-82,1790362058.661312,1790362126.673682,1790362126.731742,1790362133.861811,15,256,68.070430,68.012370,0.027961,
polca-83,1790362058.984832,1790362126.673922,1790362126.731744,1790362133.861817,19,256,67.746912,67.689090,0.027961,
polca-84,1790362059.186067,1790362126.674170,1790362126.731746,1790362133.861822,20,256,67.545679,67.488103,0.027961,
polca-85,1790362059.222785,1790362133.863971,1790362133.891368,1790362140.677652,55,256,74.668583,74.641186,0.026613,
polca-86,1790362059.796529,1790362133.864826,1790362133.920331,1790362140.704728,16,256,74.123801,74.068297,0.026605,
polca-87,1790362059.916591,1790362133.865106,1790362133.920334,1790362140.704737,21,256,74.003743,73.948515,0.026606,
polca-88,1790362060.281800,1790362133.865386,1790362133.920336,1790362140.704743,30,256,73.638536,73.583586,0.026606,
polca-89,1790362060.285935,1790362140.707827,1790362140.732894,1790362147.330667,14,256,80.446958,80.421891,0.025874,
polca-90,1790362060.720184,1790362140.708172,1790362140.765893,1790362147.354824,16,256,80.045709,79.987988,0.025839,
polca-91,1790362061.132363,1790362147.358000,1790362147.393373,1790362159.323025,18,256,86.261010,86.225637,0.046783,
polca-92,1790362061.636543,1790362160.671277,1790362160.685985,1790362167.722764,47,256,99.049442,99.034734,0.027595,
polca-93,1790362062.420224,1790362160.672030,1790362160.704763,1790362167.750274,16,256,98.284539,98.251806,0.027629,
polca-94,1790362063.871618,1790362160.672302,1790362160.704766,1790362167.750283,18,256,96.833148,96.800683,0.027629,
polca-95,1790362064.184956,1790362160.672542,1790362160.704769,1790362167.750291,15,256,96.519812,96.487585,0.027629,
polca-96,1790362064.346184,1790362160.672771,1790362160.704771,1790362164.301983,32,129,96.358588,96.326587,0.028103,
polca-97,1790362065.218653,1790362160.673030,1790362160.704773,1790362165.352250,14,167,95.486120,95.454376,0.027997,
polca-98,1790362065.227797,1790362160.673244,1790362160.704776,1790362167.750297,20,256,95.476979,95.445448,0.027629,
polca-99,1790362065.288446,1790362160.673454,1790362160.704778,1790362165.381116,28,168,95.416332,95.385008,0.028002,
polca-100,1790362065.318816,1790362167.750320,1790362167.776674,1790362170.823628,16,118,102.457857,102.431504,0.026042,
polca-101,1790362067.993051,1790362167.750671,1790362167.806397,1790362177.295179,18,256,99.813347,99.757621,0.037211,
polca-102,1790362068.107414,1790362178.671755,1790362178.685983,1790362185.789772,22,256,110.578569,110.564341,0.027858,
polca-103,1790362068.343876,1790362178.672134,1790362178.719153,1790362185.817656,38,256,110.375277,110.328258,0.027837,
polca-104,1790362069.041277,1790362178.672457,1790362178.719157,1790362183.355769,43,167,109.677880,109.631180,0.027931,
polca-105,1790362069.591087,1790362178.672754,1790362178.719159,1790362185.817666,23,256,109.128072,109.081667,0.027837,
polca-106,1790362070.097832,1790362178.673007,1790362178.719161,1790362185.817673,25,256,108.621329,108.575175,0.027837,
polca-107,1790362070.784100,1790362178.673266,1790362178.719163,1790362185.817680,25,256,107.935064,107.889166,0.027837,
polca-108,1790362072.170339,1790362178.673518,1790362178.719166,1790362185.817685,23,256,106.548827,106.503179,0.027837,
polca-109,1790362072.185494,1790362178.673740,1790362178.719168,1790362185.817693,18,256,106.533674,106.488246,0.027837,
polca-110,1790362072.867831,1790362185.821779,1790362185.844715,1790362191.140592,14,203,112.976884,112.953948,0.026217,
polca-111,1790362073.008600,1790362185.822152,1790362185.880933,1790362192.540584,18,256,112.872333,112.813552,0.026116,
polca-112,1790362073.131841,1790362185.822443,1790362185.880935,1790362192.540594,21,256,112.749095,112.690602,0.026116,
polca-113,1790362073.359764,1790362192.544678,1790362192.567902,1790362201.755414,38,197,119.208138,119.184915,0.046875,
polca-114,1790362074.029917,1790362202.671503,1790362202.686677,1790362209.776605,21,256,128.656760,128.641586,0.027804,
polca-115,1790362074.146515,1790362202.672675,1790362202.699940,1790362206.158405,33,124,128.553425,128.526160,0.028118,
polca-116,1790362074.279393,1790362202.673041,1790362202.699943,1790362209.804671,14,256,128.420550,128.393648,0.027862,
polca-117,1790362074.739788,1790362202.673335,1790362202.699945,1790362209.804679,28,256,127.960157,127.933547,0.027862,
polca-118,1790362075.491299,1790362202.673629,1790362202.699948,1790362209.804687,20,256,127.208648,127.182330,0.027862,
polca-119,1790362076.161269,1790362202.673906,1790362202.699950,1790362209.804693,17,256,126.538680,126.512636,0.027862,
polca-120,1790362076.751411,1790362202.674183,1790362202.699952,1790362209.804699,15,256,125.948541,125.922771,0.027862,
polca-121,1790362077.267269,1790362202.674453,1790362202.699955,1790362209.804705,21,256,125.432686,125.407184,0.027862,
polca-122,1790362079.530690,1790362209.809849,1790362209.831800,1790362216.543803,17,256,130.301111,130.279159,0.026322,
polca-123,1790362079.710376,1790362209.810196,1790362209.870248,1790362216.570055,31,256,130.159872,130.099820,0.026274,
polca-124,1790362080.667427,1790362209.810554,1790362209.870251,1790362216.570065,13,256,129.202823,129.143127,0.026274,
polca-125,1790362080.720835,1790362216.571133,1790362216.595245,1790362228.525349,18,256,135.874410,135.850298,0.046785,
polca-126,1790362081.761860,1790362229.671405,1790362229.686292,1790362236.776577,19,256,147.924432,147.909545,0.027805,
polca-127,1790362082.279642,1790362229.672097,1790362229.713012,1790362236.803855,36,256,147.433370,147.392455,0.027807,
polca-128,1790362082.975717,1790362229.672502,1790362229.713015,1790362236.803865,44,256,146.737298,146.696786,0.027807,
polca-129,1790362083.049060,1790362229.672873,1790362229.713018,1790362236.803874,27,256,146.663958,146.623814,0.027807,
polca-130,1790362083.553346,1790362229.673194,1790362229.713020,1790362236.803880,29,256,146.159674,146.119848,0.027807,
polca-131,1790362083.761996,1790362229.673497,1790362229.713023,1790362232.906591,14,115,145.951027,145.911501,0.028014,
polca-132,1790362083.791716,1790362229.673763,1790362229.713025,1790362236.803886,17,256,145.921309,145.882047,0.027807,
polca-133,1790362083.794790,1790362229.674021,1790362229.713027,1790362236.803892,63,256,145.918238,145.879232,0.027807,
polca-134,1790362084.338008,1790362236.805997,1790362236.829942,1790362243.544447,15,256,152.491933,152.467989,0.026331,
polca-135,1790362084.645446,1790362236.806358,1790362236.873027,1790362243.570601,25,256,152.227581,152.160912,0.026265,
polca-136,1790362084.880855,1790362236.806758,1790362236.873030,1790362237.321758,16,18,151.992176,151.925903,0.026396,
polca-137,1790362085.150705,1790362237.324838,1790362237.376405,1790362244.443359,16,256,152.225700,152.174133,0.027714,
polca-138,1790362085.455008,1790362245.672166,1790362245.686863,1790362252.817594,18,256,160.231856,160.217158,0.027964,
polca-139,1790362086.148860,1790362245.672889,1790362245.732572,1790362252.846022,15,256,159.583712,159.524029,0.027896,
polca-140,1790362086.421932,1790362245.673220,1790362245.732575,1790362252.846031,29,256,159.310644,159.251289,0.027896,
polca-141,1790362087.254926,1790362245.673545,1790362245.732578,1790362252.846039,25,256,158.477652,158.418619,0.027896,
polca-142,1790362088.384162,1790362245.673849,1790362245.732580,1790362246.203006,25,18,157.348418,157.289687,0.027672,
polca-143,1790362088.527182,1790362245.674158,1790362245.732583,1790362252.846046,32,256,157.205401,157.146976,0.027896,
polca-144,1790362089.354701,1790362245.674470,1790362245.732585,1790362252.846052,14,256,156.377884,156.319769,0.027896,
polca-145,1790362089.880510,1790362245.674742,1790362245.732587,1790362252.846057,59,256,155.852077,155.794231,0.027896,
polca-146,1790362090.445729,1790362246.206093,1790362246.259288,1790362253.373309,25,256,155.813558,155.760364,0.027898,
polca-147,1790362090.519570,1790362252.846083,1790362252.918947,1790362259.683394,31,256,162.399377,162.326513,0.026527,
polca-148,1790362091.465805,1790362252.846472,1790362252.918950,1790362259.683404,20,256,161.453145,161.380667,0.026527,
polca-149,1790362092.551377,1790362252.846851,1790362252.918952,1790362259.683414,23,256,160.367575,160.295474,0.026527,
polca-150,1790362092.707651,1790362253.374404,1790362253.427648,1790362260.189826,14,256,160.719997,160.666753,0.026518,
polca-151,1790362093.160226,1790362259.687503,1790362259.750633,1790362266.368690,18,256,166.590407,166.527277,0.025953,
polca-152,1790362093.374941,1790362260.192913,1790362260.255132,1790362267.240216,22,256,166.880191,166.817972,0.027392,
polca-153,1790362093.493423,1790362268.671793,1790362268.697080,1790362280.306117,27,256,175.203658,175.178371,0.045526,
polca-154,1790362093.537625,1790362268.672183,1790362268.824351,1790362280.356696,25,256,175.286726,175.134558,0.045225,
polca-155,1790362093.955773,1790362268.672485,1790362268.824355,1790362278.199054,20,210,174.868582,174.716712,0.044855,
polca-156,1790362095.703340,1790362268.672733,1790362268.824357,1790362280.356711,25,256,173.121017,172.969393,0.045225,
polca-157,1790362096.786922,1790362268.672965,1790362268.824360,1790362280.356722,15,256,172.037438,171.886043,0.045225,
polca-158,1790362096.998265,1790362268.673186,1790362268.824362,1790362280.356731,24,256,171.826097,171.674922,0.045225,
polca-159,1790362097.952496,1790362268.673413,1790362268.824364,1790362280.356740,18,256,170.871868,170.720917,0.045225,
polca-160,1790362099.315082,1790362268.673625,1790362268.824367,1790362280.356749,25,256,169.509284,169.358543,0.045225,
polca-161,1790362099.422081,1790362268.673841,1790362268.824369,1790362280.356757,21,256,169.402288,169.251761,0.045225,
polca-162,1790362099.543281,1790362268.674046,1790362268.824372,1790362280.356766,25,256,169.281091,169.130765,0.045225,
polca-163,1790362099.977137,1790362268.674276,1790362268.824374,1790362280.356774,34,256,168.847237,168.697138,0.045225,
polca-164,1790362100.044310,1790362268.674520,1790362268.824376,1790362280.356783,20,256,168.780066,168.630210,0.045225,
polca-165,1790362100.120125,1790362268.674723,1790362268.824378,1790362280.356791,23,256,168.704253,168.554599,0.045225,
polca-166,1790362100.829253,1790362268.674946,1790362268.824381,1790362275.379166,25,149,167.995127,167.845692,0.044289,
polca-167,1790362100.911712,1790362268.675170,1790362268.824383,1790362280.356799,17,256,167.912671,167.763458,0.045225,
polca-168,1790362101.443416,1790362268.675367,1790362268.824385,1790362280.356807,22,256,167.380969,167.231951,0.045225,
polca-169,1790362103.300870,1790362268.675566,1790362268.824387,1790362280.356814,40,256,165.523517,165.374696,0.045225,
polca-170,1790362104.008698,1790362268.675823,1790362268.824389,1790362280.356823,17,256,164.815692,164.667125,0.045225,
polca-171,1790362104.525572,1790362268.676036,1790362268.824391,1790362275.581447,15,153,164.298820,164.150465,0.044454,
polca-172,1790362104.851758,1790362268.676246,1790362268.824394,1790362280.356830,20,256,163.972636,163.824488,0.045225,
polca-173,1790362105.076734,1790362268.676445,1790362268.824396,1790362280.356839,20,256,163.747662,163.599711,0.045225,
polca-174,1790362105.315426,1790362268.676653,1790362268.824398,1790362277.086548,17,186,163.508972,163.361227,0.044660,
polca-175,1790362105.362602,1790362268.676860,1790362268.824400,1790362280.356846,16,256,163.461799,163.314258,0.045225,
polca-176,1790362105.424751,1790362268.677048,1790362268.824402,1790362280.356854,17,256,163.399651,163.252297,0.045225,
polca-177,1790362105.759733,1790362268.677308,1790362268.824404,1790362280.356862,13,256,163.064671,162.917574,0.045225,
polca-178,1790362106.437590,1790362268.677513,1790362268.824406,1790362280.356869,17,256,162.386816,162.239923,0.045225,
polca-179,1790362106.439660,1790362268.677720,1790362268.824409,1790362280.356877,21,256,162.384749,162.238060,0.045225,
polca-180,1790362107.912653,1790362268.677931,1790362268.824411,1790362280.356885,12,256,160.911757,160.765278,0.045225,
polca-181,1790362109.086598,1790362268.678124,1790362268.824413,1790362280.356894,15,256,159.737815,159.591526,0.045225,
polca-182,1790362109.345923,1790362268.678320,1790362268.824416,1790362273.556587,13,109,159.478492,159.332397,0.043816,
polca-183,1790362109.674033,1790362268.678668,1790362268.824418,1790362269.820759,14,24,159.150385,159.004636,0.043319,
polca-184,1790362109.723187,1790362268.678887,1790362268.824420,1790362280.356902,17,256,159.101233,158.955700,0.045225,
polca-185,1790362110.027424,1790362268.679099,1790362268.824422,1790362280.356910,16,256,158.796998,158.651675,0.045225,
polca-186,1790362110.092070,1790362268.679306,1790362268.824424,1790362280.356917,21,256,158.732354,158.587236,0.045225,
polca-187,1790362110.738244,1790362268.679512,1790362268.824426,1790362280.356925,16,256,158.086182,157.941267,0.045225,
polca-188,1790362110.765349,1790362268.679702,1790362268.824428,1790362280.356933,61,256,158.059079,157.914353,0.045226,
polca-189,1790362112.174673,1790362268.680002,1790362268.824430,1790362280.356941,17,256,156.649758,156.505330,0.045226,
polca-190,1790362114.897508,1790362268.680224,1790362268.824432,1790362280.356948,18,256,153.926924,153.782716,0.045226,
polca-191,1790362117.690909,1790362268.680434,1790362268.824435,1790362280.356956,17,256,151.133526,150.989526,0.045226,
polca-192,1790362117.974652,1790362268.680629,1790362268.824436,1790362275.183789,43,145,150.849785,150.705977,0.044162,
polca-193,1790362118.900138,1790362268.680868,1790362268.824439,1790362280.356963,22,256,149.924300,149.780730,0.045226,
polca-194,1790362119.844549,1790362268.681072,1790362268.824441,1790362280.356971,90,256,148.979892,148.836523,0.045226,
polca-195,1790362120.163493,1790362268.681437,1790362268.824443,1790362280.356980,27,256,148.660950,148.517944,0.045226,
polca-196,1790362120.660877,1790362268.681659,1790362268.824445,1790362280.356987,36,256,148.163567,148.020782,0.045226,
polca-197,1790362121.264395,1790362268.681900,1790362268.824447,1790362280.356994,26,256,147.560052,147.417505,0.045226,
polca-198,1790362124.652738,1790362268.682122,1790362268.824449,1790362280.357003,21,256,144.171711,144.029384,0.045226,
polca-199,1790362127.751863,1790362268.682332,1790362268.824451,1790362280.357010,19,256,141.072588,140.930469,0.045226,
polca-200,1790362128.240490,1790362268.682539,1790362268.824453,1790362280.357017,31,256,140.583963,140.442049,0.045226,
polca-201,1790362129.676279,1790362268.682760,1790362268.824455,1790362280.357024,51,256,139.148176,139.006481,0.045226,
polca-202,1790362131.187387,1790362268.683010,1790362268.824457,1790362275.912907,15,160,137.637070,137.495624,0.044581,
polca-203,1790362133.620406,1790362268.683217,1790362268.824459,1790362280.357032,15,256,135.204053,135.062811,0.045226,
polca-204,1790362137.348267,1790362268.683406,1790362268.824461,1790362280.357040,14,256,131.476194,131.335139,0.045226,
polca-205,1790362137.452211,1790362268.683587,1790362268.824463,1790362280.357046,23,256,131.372252,131.231376,0.045226,
polca-206,1790362137.454279,1790362268.683794,1790362268.824466,1790362271.698676,15,67,131.370186,131.229515,0.043549,
polca-207,1790362138.642656,1790362268.683985,1790362268.824467,1790362280.357054,27,256,130.181811,130.041329,0.045226,
polca-208,1790362140.293051,1790362268.684208,1790362268.824471,1790362280.357061,16,256,128.531420,128.391157,0.045226,
polca-209,1790362141.101142,1790362268.684394,1790362268.824473,1790362280.357069,17,256,127.723331,127.583252,0.045226,
polca-210,1790362141.174911,1790362268.684589,1790362268.824475,1790362280.357077,31,256,127.649564,127.509678,0.045226,
polca-211,1790362142.317130,1790362268.684813,1790362268.824477,1790362280.357085,18,256,126.507347,126.367683,0.045226,
polca-212,1790362143.423538,1790362268.685013,1790362268.824479,1790362280.357093,24,256,125.400942,125.261476,0.045226,
polca-213,1790362149.174092,1790362268.685235,1790362268.824481,1790362280.357101,22,256,119.650389,119.511143,0.045226,
polca-214,1790362149.576531,1790362268.685434,1790362268.824484,1790362280.357112,47,256,119.247952,119.108903,0.045226,
polca-215,1790362150.182594,1790362268.685680,1790362268.824486,1790362280.357120,38,256,118.641891,118.503086,0.045226,
polca-216,1790362150.197647,1790362268.685910,1790362268.824487,1790362275.136251,17,144,118.626841,118.488263,0.044138,
polca-217,1790362150.205971,1790362269.825920,1790362269.924600,1790362281.518659,21,256,119.718629,119.619948,0.045467,
polca-218,1790362150.333166,1790362271.698725,1790362271.804693,1790362283.410361,32,256,121.471528,121.365559,0.045512,
polca-219,1790362150.488501,1790362273.559754,1790362273.665864,1790362285.293164,60,256,123.177363,123.071254,0.045597,
polca-220,1790362150.538343,1790362275.136284,1790362275.240868,1790362286.934846,18,256,124.702525,124.597942,0.045859,
polca-221,1790362150.661864,1790362275.187937,1790362275.297612,1790362286.973267,52,256,124.635748,124.526073,0.045787,
polca-222,1790362150.756075,1790362275.383370,1790362275.494737,1790362287.177240,15,256,124.738662,124.627295,0.045814,
polca-223,1790362151.855608,1790362275.582644,1790362275.693536,1790362287.374476,13,256,123.837928,123.727035,0.045808,
polca-224,1790362152.158031,1790362275.915040,1790362276.004842,1790362287.711856,17,256,123.846811,123.757009,0.045910,
polca-225,1790362152.230327,1790362277.091753,1790362277.201774,1790362288.932562,11,256,124.971447,124.861426,0.046003,
polca-226,1790362153.159575,1790362278.201300,1790362278.322729,1790362286.283531,18,176,125.163154,125.041725,0.045490,
polca-227,1790362153.892976,1790362280.307368,1790362280.399876,1790362292.254303,26,256,126.506900,126.414392,0.046488,
polca-228,1790362155.424199,1790362280.359241,1790362280.520266,1790362292.306237,36,256,125.096067,124.935042,0.046219,
polca-229,1790362156.281527,1790362280.359606,1790362280.520268,1790362292.306251,19,256,124.238741,124.078079,0.046220,
polca-230,1790362156.748646,1790362280.359857,1790362280.520271,1790362292.306262,14,256,123.771624,123.611211,0.046220,
polca-231,1790362157.062358,1790362280.360073,1790362280.520273,1790362292.306272,22,256,123.457915,123.297715,0.046220,
polca-232,1790362157.303688,1790362280.360312,1790362280.520275,1790362286.046402,29,125,123.216587,123.056624,0.044566,
polca-233,1790362157.730046,1790362280.360545,1790362280.520278,1790362292.306282,14,256,122.790232,122.630499,0.046220,
polca-234,1790362158.194116,1790362280.360742,1790362280.520280,1790362292.306292,28,256,122.326163,122.166625,0.046220,
polca-235,1790362158.287429,1790362280.360957,1790362280.520282,1790362292.306301,12,256,122.232853,122.073528,0.046220,
polca-236,1790362158.337370,1790362280.361154,1790362280.520284,1790362292.306311,35,256,122.182914,122.023784,0.046220,
polca-237,1790362158.414394,1790362280.361395,1790362280.520286,1790362292.306320,31,256,122.105892,121.947001,0.046220,
polca-238,1790362158.456304,1790362280.361633,1790362280.520288,1790362292.306328,39,256,122.063984,121.905329,0.046220,
polca-239,1790362158.583253,1790362280.361879,1790362280.520291,1790362292.306338,45,256,121.937038,121.778626,0.046220,
polca-240,1790362158.943383,1790362280.362122,1790362280.520293,1790362292.306346,28,256,121.576909,121.418739,0.046220,
polca-241,1790362159.548228,1790362280.362346,1790362280.520295,1790362287.915502,13,164,120.972067,120.814117,0.045369,
polca-242,1790362159.656309,1790362280.362532,1790362280.520297,1790362292.306356,38,256,120.863989,120.706223,0.046220,
