t,budget,p_1s,p_10s,q,oldest,n_run,arrivals,tokens,tpot,cap,ctrl_ms,info
74.001,100.0,99.209,98.345,13,15.664,1,0,21,0.04671,0,0.002,{}
75.0,100.0,99.183,98.353,13,16.663,1,0,22,0.04667,0,0.002,{}
76.0,100.0,99.145,99.111,14,17.663,1,1,22,0.04527,0,0.002,{}
77.001,100.0,99.019,99.385,18,18.664,1,4,22,0.04575,0,0.001,{}
78.001,100.0,99.179,99.37,19,19.664,1,1,22,0.04555,0,0.002,{}
79.0,100.0,99.153,99.353,19,20.663,1,0,22,0.04544,0,0.002,{}
80.0,100.0,99.072,99.331,20,21.663,1,1,21,0.04552,0,0.002,{}
81.0,100.0,99.106,99.311,20,22.663,1,0,22,0.04578,0,0.002,{}
82.001,100.0,83.751,98.522,20,23.664,0,0,11,0.0453,8,0.006,{}
83.001,100.0,96.638,98.378,13,16.828,8,1,273,0.02865,8,0.001,{}
84.001,100.0,99.258,98.375,13,17.828,8,0,288,0.02777,4,0.001,{}
85.0,100.0,99.465,98.374,17,18.827,8,4,288,0.02769,4,0.001,{}
86.0,100.0,99.479,98.369,18,19.827,8,1,288,0.02768,4,0.001,{}
87.001,100.0,99.556,98.378,18,20.827,8,0,296,0.0277,4,0.001,{}
88.0,100.0,99.479,98.375,19,21.827,8,1,288,0.02763,4,0.001,{}
89.001,100.0,99.533,98.375,20,22.828,8,1,288,0.0277,4,0.001,{}
90.001,88.0,99.366,98.358,16,14.179,4,1,163,0.02691,2,0.001,{}
91.0,88.0,99.473,98.375,17,15.179,4,1,152,0.02633,2,0.001,{}
92.001,88.0,99.331,98.38,17,16.179,4,0,148,0.02666,2,0.001,{}
93.0,88.0,99.546,98.397,17,17.179,4,0,152,0.02634,2,0.001,{}
94.001,88.0,99.52,98.413,17,18.179,4,0,152,0.02641,2,0.001,{}
95.001,88.0,99.505,98.429,20,19.179,4,3,152,0.02644,2,0.001,{}
96.001,88.0,99.46,98.444,22,19.932,2,3,144,0.02651,1,0.001,{}
97.001,88.0,99.598,98.473,23,20.932,1,1,49,0.03051,0,0.001,{}
98.001,88.0,99.217,98.475,26,21.931,1,3,21,0.04732,0,0.001,{}
99.0,88.0,99.449,98.49,28,22.931,1,2,22,0.04668,0,0.001,{}
100.0,88.0,99.312,98.502,30,23.931,1,2,21,0.04695,0,0.001,{}
101.0,88.0,99.161,98.505,32,24.931,1,2,22,0.04596,0,0.001,{}
102.0,88.0,98.939,99.264,34,25.931,1,2,21,0.04617,0,0.001,{}
103.0,88.0,99.027,99.384,37,26.931,1,3,22,0.04605,0,0.001,{}
104.0,88.0,99.132,99.377,42,27.931,1,5,22,0.0461,0,0.001,{}
105.001,88.0,98.891,99.349,44,28.931,1,2,22,0.04612,0,0.001,{}
106.0,88.0,99.152,99.332,46,29.931,1,2,22,0.04562,0,0.001,{}
107.001,88.0,99.084,99.309,49,30.931,1,3,21,0.04585,0,0.001,{}
108.0,88.0,83.007,98.485,49,31.931,0,0,10,0.04567,0,0.003,{}
109.0,88.0,62.251,96.621,50,32.931,0,1,0,0.0,8,0.002,{}
110.001,88.0,94.449,96.375,43,25.591,8,1,273,0.02836,4,0.001,{}
111.0,88.0,99.184,96.361,46,26.591,8,3,288,0.02783,4,0.001,{}
112.0,88.0,99.507,96.37,49,27.591,8,3,288,0.02775,4,0.001,{}
113.0,88.0,99.544,96.369,50,28.591,6,1,231,0.02732,3,0.001,{}
114.0,88.0,99.525,96.37,50,29.591,6,0,222,0.02719,3,0.001,{}
115.0,88.0,99.514,96.37,56,30.591,6,6,222,0.02728,3,0.001,{}
116.001,88.0,99.524,96.373,58,31.592,6,2,222,0.0271,3,0.001,{}
117.0,88.0,99.347,96.361,56,31.265,3,1,120,0.02623,1,0.001,{}
118.0,88.0,99.502,96.375,57,32.265,3,1,114,0.02611,1,0.001,{}
119.001,88.0,99.47,96.376,59,33.266,3,2,114,0.02612,1,0.001,{}
120.001,88.0,99.505,96.386,64,34.266,3,5,117,0.02597,1,0.001,{}
121.0,88.0,99.48,96.402,66,35.265,3,2,114,0.02604,1,0.001,{}
122.0,88.0,99.504,96.43,66,36.265,3,0,114,0.02611,1,0.001,{}
123.001,88.0,99.543,96.456,66,35.193,1,1,97,0.02679,0,0.001,{}
124.001,88.0,99.524,96.475,68,36.193,1,2,21,0.04741,0,0.001,{}
125.001,88.0,99.421,96.502,68,37.193,1,0,21,0.0469,0,0.001,{}
126.0,88.0,99.368,96.513,68,38.192,1,0,22,0.04694,0,0.001,{}
127.0,88.0,99.185,96.518,70,39.192,1,2,21,0.04706,0,0.001,{}
128.001,88.0,99.151,97.325,72,40.193,1,2,21,0.04628,0,0.001,{}
129.0,88.0,99.036,99.164,74,41.192,1,2,22,0.04585,0,0.001,{}
130.001,88.0,99.123,99.398,78,42.193,1,4,22,0.04576,0,0.001,{}
131.0,88.0,99.102,99.394,80,43.192,1,2,22,0.04593,0,0.001,{}
132.0,88.0,98.855,99.361,81,44.192,1,1,21,0.04679,0,0.001,{}
133.001,88.0,98.891,99.329,83,45.193,1,2,22,0.04663,0,0.001,{}
134.0,88.0,98.898,99.297,85,46.192,1,2,21,0.04688,0,0.001,{}
135.001,88.0,93.607,99.002,87,47.193,0,2,15,0.04654,0,0.005,{}
136.001,88.0,62.294,97.14,88,48.193,0,1,0,0.0,8,0.002,{}
137.0,88.0,92.947,96.82,81,41.563,8,1,265,0.02821,4,0.001,{}
138.001,88.0,99.061,96.798,84,42.564,8,3,288,0.02774,4,0.001,{}
139.001,88.0,99.506,96.8,86,43.563,8,2,288,0.02771,4,0.001,{}
140.001,88.0,99.516,96.801,87,44.564,7,1,287,0.02775,3,0.001,{}
141.0,88.0,99.496,96.801,89,45.563,7,2,259,0.02756,3,0.002,{}
142.001,88.0,99.525,96.803,92,46.564,7,3,252,0.02752,3,0.002,{}
143.0,88.0,99.484,96.8,94,47.563,7,2,252,0.02754,3,0.001,{}
144.001,88.0,99.506,96.799,92,46.452,3,2,134,0.02663,1,0.002,{}
145.001,88.0,99.51,96.803,95,47.452,3,3,117,0.02606,1,0.002,{}
146.001,88.0,99.477,96.809,96,48.453,3,1,114,0.02606,1,0.002,{}
147.0,88.0,99.538,96.826,100,49.452,3,4,114,0.02603,1,0.002,{}
148.0,88.0,99.516,96.844,101,50.452,3,1,117,0.02604,1,0.001,{}
149.001,88.0,99.545,96.87,104,51.453,3,3,114,0.02604,1,0.001,{}
150.0,78.0,99.898,96.909,107,52.452,1,3,101,0.02638,0,0.001,{}
151.001,78.0,88.451,96.376,110,53.452,0,3,14,0.04689,0,0.005,{}
152.0,78.0,62.407,94.554,111,54.452,0,1,0,0.0,8,0.001,{}
153.0,78.0,97.302,94.474,104,51.271,8,1,273,0.02856,4,0.001,{}
154.001,78.0,99.347,94.497,107,52.272,8,3,288,0.02771,4,0.001,{}
155.001,78.0,99.475,94.79,108,53.272,8,1,288,0.0276,4,0.001,{}
156.0,78.0,99.527,96.652,108,54.271,8,0,288,0.02769,4,0.001,{}
157.0,78.0,99.461,96.978,112,55.271,8,4,288,0.02772,4,0.001,{}
158.001,78.0,99.521,97.001,114,56.272,8,2,296,0.02773,4,0.002,{}
159.0,78.0,99.496,97.0,116,57.272,8,2,288,0.02779,4,0.002,{}
160.0,78.0,99.21,96.985,112,57.22,4,0,164,0.0269,2,0.002,{}
161.001,78.0,99.462,96.983,114,58.22,4,2,152,0.02632,2,0.001,{}
162.001,78.0,99.496,96.982,114,59.22,4,0,152,0.02643,2,0.001,{}
163.0,78.0,99.541,96.984,115,60.22,3,1,131,0.02625,1,0.001,{}
164.0,78.0,99.484,96.983,117,61.22,3,2,114,0.02605,1,0.001,{}
165.001,78.0,99.545,96.985,117,62.22,3,0,114,0.02611,1,0.001,{}
166.0,78.0,99.498,96.986,116,62.923,1,0,106,0.02629,0,0.001,{}
167.001,78.0,99.449,96.982,117,63.924,1,1,22,0.04734,0,0.001,{}
168.0,78.0,99.439,96.978,118,64.923,1,1,21,0.0469,0,0.001,{}
169.001,78.0,99.392,96.97,119,65.924,1,1,21,0.04712,0,0.002,{}
170.0,78.0,99.368,96.944,120,66.923,1,1,21,0.04687,0,0.001,{}
171.0,78.0,99.291,97.486,122,67.923,1,2,22,0.04687,0,0.001,{}
172.001,78.0,99.129,99.322,123,68.924,1,1,21,0.0464,0,0.002,{}
173.001,78.0,98.839,99.399,123,69.923,1,0,22,0.0464,0,0.001,{}
174.001,78.0,99.045,99.383,123,70.924,1,0,21,0.04623,0,0.001,{}
175.001,78.0,98.925,99.356,123,71.924,1,0,22,0.04624,0,0.001,{}
176.001,78.0,98.971,99.328,125,72.924,1,2,22,0.04648,0,0.001,{}
177.001,78.0,98.91,99.301,129,73.924,1,4,21,0.04641,0,0.001,{}
178.0,78.0,96.744,99.162,130,74.923,0,1,18,0.0463,0,0.005,{}
179.001,78.0,62.668,97.32,132,75.924,0,2,0,0.0,8,0.002,{}
180.001,78.0,96.49,97.184,125,74.409,8,1,273,0.0284,4,0.001,{}
181.001,78.0,99.107,97.167,125,75.409,8,0,288,0.02789,4,0.001,{}
182.0,78.0,99.473,97.165,126,76.409,8,1,288,0.02774,4,0.001,{}
183.0,78.0,99.509,97.164,126,77.409,8,0,288,0.02767,4,0.001,{}
184.001,78.0,99.508,97.165,127,78.41,8,1,288,0.02777,4,0.001,{}
185.0,78.0,99.445,97.16,129,79.409,8,2,288,0.02776,4,0.001,{}
186.001,78.0,99.554,97.163,132,80.409,7,3,273,0.02761,3,0.001,{}
187.001,78.0,99.534,97.167,134,80.025,3,5,135,0.02656,1,0.002,{}
188.0,78.0,99.501,97.17,136,81.024,3,2,114,0.02605,1,0.001,{}
189.001,78.0,99.52,97.177,139,82.025,3,3,117,0.026,1,0.002,{}
190.001,78.0,99.52,97.184,140,83.024,3,1,114,0.02605,1,0.001,{}
191.001,78.0,99.513,97.195,144,84.024,3,4,117,0.02598,1,0.001,{}
192.0,78.0,99.492,97.213,146,85.024,3,2,114,0.02596,1,0.001,{}
193.0,78.0,99.43,97.243,150,84.233,1,5,102,0.02648,0,0.001,{}
194.001,78.0,99.496,97.266,154,85.234,1,4,21,0.04745,0,0.001,{}
195.0,78.0,99.278,97.283,154,86.233,1,0,21,0.04742,0,0.001,{}
196.001,78.0,99.412,97.305,157,87.234,1,3,21,0.04701,0,0.001,{}
197.0,78.0,99.534,97.336,157,88.233,1,0,22,0.04676,0,0.001,{}
198.0,78.0,99.245,97.462,158,89.233,1,1,21,0.04686,0,0.001,{}
199.0,78.0,98.984,99.277,159,90.233,1,1,22,0.04624,0,0.001,{}
200.001,78.0,99.157,99.411,162,91.234,1,3,21,0.04557,0,0.001,{}
201.001,78.0,98.999,99.405,162,92.234,1,0,22,0.04582,0,0.001,{}
202.001,78.0,99.252,99.394,163,93.234,1,1,22,0.04565,0,0.001,{}
203.001,78.0,98.879,99.363,165,94.234,1,2,22,0.04632,0,0.001,{}
204.0,78.0,98.852,99.33,166,95.233,1,1,21,0.04672,0,0.001,{}
205.0,78.0,94.275,99.071,171,96.233,0,5,16,0.0459,0,0.001,{}
206.001,78.0,62.339,97.211,171,97.233,0,0,0,0.0,8,0.002,{}
207.001,78.0,97.725,97.12,166,92.816,8,4,272,0.0288,4,0.001,{}
208.0,78.0,98.94,97.092,168,93.815,8,2,288,0.02765,4,0.001,{}
209.001,78.0,99.482,97.09,173,94.816,8,5,296,0.02757,4,0.001,{}
210.0,100.0,99.502,97.089,174,95.816,8,1,288,0.0277,4,0.002,{}
211.001,100.0,99.506,97.089,174,96.816,8,0,288,0.02776,4,0.001,{}
212.001,100.0,99.474,97.088,174,97.816,8,0,288,0.02775,4,0.001,{}
213.001,100.0,99.445,97.089,174,98.816,8,0,288,0.02775,4,0.001,{}
214.001,100.0,99.002,97.064,172,99.263,4,2,160,0.02734,2,0.001,{}
215.001,100.0,99.508,97.076,172,100.263,4,0,152,0.02634,2,0.001,{}
216.001,100.0,99.434,97.077,172,101.263,4,0,152,0.02632,2,0.001,{}
217.0,100.0,99.569,97.078,172,102.263,4,0,152,0.02632,2,0.001,{}
218.001,100.0,99.465,97.089,172,103.263,4,0,152,0.02647,2,0.001,{}
219.0,100.0,99.424,97.111,175,104.263,4,3,148,0.02649,2,0.001,{}
220.0,100.0,99.562,97.132,175,105.145,2,1,149,0.02653,1,0.002,{}
221.001,100.0,99.495,97.157,175,106.146,1,0,46,0.03129,0,0.001,{}
222.001,100.0,99.095,97.149,175,107.145,1,0,21,0.04736,0,0.001,{}
223.001,100.0,99.479,97.179,176,108.146,1,1,21,0.04673,0,0.001,{}
224.001,100.0,99.33,97.203,177,109.146,1,1,22,0.04705,0,0.001,{}
225.001,100.0,99.184,97.448,177,110.145,1,0,21,0.04708,0,0.001,{}
226.001,100.0,99.06,99.284,178,111.146,1,1,22,0.04615,0,0.001,{}
227.001,100.0,98.936,99.345,178,112.146,1,0,21,0.04599,0,0.001,{}
228.001,100.0,99.021,99.349,178,113.146,1,0,22,0.04615,0,0.001,{}
229.001,100.0,99.043,99.327,179,114.145,1,1,22,0.04613,0,0.001,{}
230.001,100.0,98.95,99.299,179,115.146,1,0,21,0.04638,0,0.001,{}
231.0,100.0,99.039,99.276,181,116.145,1,2,22,0.04652,0,0.001,{}
232.001,100.0,86.143,98.609,183,117.145,0,2,12,0.04662,0,0.004,{}
233.0,100.0,62.314,96.753,184,118.145,0,1,0,0.0,8,0.006,{}
234.0,100.0,99.449,96.775,178,114.899,8,2,265,0.0285,4,0.001,{}
235.0,100.0,99.235,96.761,181,115.899,8,3,296,0.02748,4,0.001,{}
236.0,100.0,99.481,96.764,182,116.899,8,1,288,0.02761,4,0.001,{}
237.0,100.0,99.511,96.761,187,117.899,8,5,288,0.02767,4,0.001,{}
238.001,100.0,99.49,96.762,191,118.899,8,4,288,0.02777,4,0.001,{}
239.0,100.0,99.429,96.762,196,119.899,8,5,288,0.02779,4,0.001,{}
240.001,100.0,99.498,96.759,197,120.899,8,1,288,0.02777,4,0.001,{}
241.0,100.0,99.325,96.751,193,120.473,4,0,168,0.02687,2,0.001,{}
242.0,100.0,99.505,96.771,195,121.473,4,2,152,0.0265,2,0.001,{}
243.0,100.0,99.454,96.77,197,122.473,4,2,152,0.02645,2,0.001,{}
244.001,100.0,99.526,96.78,200,123.473,4,3,152,0.02657,2,0.001,{}
245.0,100.0,99.5,96.796,200,124.472,4,0,148,0.0266,2,0.001,{}
246.001,100.0,99.444,96.815,202,125.473,3,2,148,0.02659,1,0.001,{}
247.0,100.0,99.523,96.844,205,126.096,1,4,112,0.0262,0,0.001,{}
248.001,100.0,99.508,96.868,206,127.096,1,1,21,0.04667,0,0.001,{}
249.001,100.0,99.46,96.889,208,128.096,1,2,22,0.04693,0,0.001,{}
250.001,100.0,99.543,96.919,209,129.096,1,1,21,0.04694,0,0.001,{}
251.001,100.0,99.486,96.941,209,130.096,1,0,21,0.04703,0,0.001,{}
252.0,100.0,99.481,97.608,213,131.096,1,4,21,0.04717,0,0.001,{}
253.001,100.0,98.806,99.433,216,132.096,1,3,22,0.04671,0,0.001,{}
254.0,100.0,98.966,99.409,217,133.096,1,1,21,0.04635,0,0.001,{}
255.001,100.0,98.915,99.393,217,134.096,1,0,22,0.04644,0,0.001,{}
256.0,100.0,98.851,99.361,219,135.095,1,2,21,0.04658,0,0.001,{}
257.001,100.0,98.813,99.326,219,136.096,1,0,22,0.0468,0,0.001,{}
258.001,100.0,98.966,99.3,222,137.096,1,3,21,0.04637,0,0.001,{}
259.001,100.0,98.844,99.271,222,138.096,0,0,20,0.04615,0,0.001,{}
260.001,100.0,63.202,97.456,222,139.096,0,0,0,0.0,8,0.003,{}
261.0,100.0,102.227,97.601,214,132.796,8,0,273,0.0285,4,0.002,{}
262.0,100.0,98.937,97.573,216,133.796,8,2,288,0.02767,4,0.002,{}
263.0,100.0,99.318,97.566,216,134.796,7,0,275,0.02779,3,0.001,{}
264.001,100.0,99.593,97.569,216,135.797,7,0,259,0.02767,3,0.001,{}
265.0,100.0,99.48,97.568,216,136.796,7,0,252,0.02765,3,0.001,{}
266.0,100.0,99.544,97.573,216,137.796,7,0,252,0.02754,3,0.002,{}
267.0,100.0,99.543,97.574,218,138.796,7,2,252,0.0275,3,0.001,{}
268.001,100.0,99.457,97.572,214,138.658,3,0,133,0.02641,1,0.001,{}
269.001,100.0,99.58,97.578,215,139.659,3,1,114,0.0261,1,0.001,{}
270.001,100.0,99.483,97.575,216,140.659,3,1,114,0.02597,1,0.001,{}
271.001,100.0,99.514,97.576,218,141.659,3,2,117,0.02595,1,0.002,{}
272.001,100.0,99.52,97.578,218,142.658,3,0,114,0.02605,1,0.002,{}
273.0,100.0,99.518,97.613,220,143.658,3,2,117,0.02612,1,0.001,{}
274.0,100.0,99.847,97.658,221,144.658,1,1,89,0.02703,0,0.001,{}
275.0,100.0,98.745,97.649,222,145.658,1,1,21,0.0465,0,0.001,{}
276.001,100.0,80.722,96.743,222,146.658,0,0,8,0.0465,8,0.006,{}
277.001,100.0,95.054,96.555,214,143.212,8,0,273,0.02889,8,0.001,{}
278.001,100.0,98.837,96.548,216,144.211,8,2,288,0.02786,4,0.001,{}
279.001,100.0,99.512,96.582,216,145.212,7,0,276,0.02777,3,0.001,{}
280.001,100.0,99.5,98.396,216,146.212,7,0,252,0.02775,3,0.001,{}
281.001,100.0,99.503,98.26,216,147.212,7,0,252,0.02761,3,0.002,{}
282.001,100.0,99.533,98.29,217,148.212,7,1,252,0.02769,3,0.001,{}
283.001,100.0,99.516,98.3,217,149.212,7,0,259,0.02766,3,0.001,{}
284.001,100.0,99.335,98.287,215,148.711,3,1,128,0.02657,1,0.001,{}
285.0,100.0,99.495,98.288,215,149.711,3,0,114,0.02616,1,0.001,{}
286.0,100.0,99.449,98.283,215,150.711,3,0,117,0.02623,1,0.001,{}
287.001,100.0,99.527,98.282,216,151.711,3,1,114,0.02614,1,0.001,{}
288.0,100.0,99.528,98.286,217,152.711,3,1,114,0.02617,1,0.001,{}
289.001,100.0,99.53,98.283,217,153.711,3,0,114,0.02619,1,0.001,{}
290.0,100.0,99.487,98.284,216,153.443,1,0,104,0.02651,0,0.001,{}
291.0,100.0,99.825,98.299,216,154.443,1,0,21,0.04738,0,0.001,{}
292.001,100.0,99.552,98.301,217,155.444,1,1,21,0.04741,0,0.001,{}
293.001,100.0,99.46,98.298,217,156.444,1,0,21,0.04736,0,0.001,{}
294.001,100.0,99.451,98.278,220,157.443,1,3,22,0.04706,0,0.001,{}
295.0,100.0,99.011,98.291,221,158.443,1,1,21,0.04684,0,0.001,{}
296.0,100.0,99.029,99.207,221,159.443,1,0,21,0.0467,0,0.001,{}
297.001,100.0,98.898,99.399,221,160.444,1,0,22,0.04668,0,0.001,{}
298.0,100.0,98.844,99.399,222,161.443,1,1,21,0.04677,0,0.001,{}
299.0,100.0,98.876,99.367,223,162.443,1,1,22,0.04676,0,0.002,{}
300.0,100.0,98.956,99.34,225,163.443,1,2,21,0.04656,64,0.002,{}
301.001,100.0,98.603,99.295,160,124.275,64,0,1267,0.04379,64,0.002,{}
302.001,100.0,98.803,99.259,159,124.262,64,0,1471,0.04254,64,0.002,{}
303.001,100.0,99.229,99.244,159,125.262,64,0,1472,0.04358,64,0.002,{}
304.0,100.0,99.036,99.23,158,125.642,64,0,1471,0.0442,64,0.002,{}
305.001,100.0,99.209,99.215,158,126.643,64,0,1408,0.04456,64,0.002,{}
306.001,100.0,97.947,99.14,152,121.356,64,0,1402,0.04656,64,0.002,{}
307.001,100.0,98.812,99.104,151,121.947,64,0,1407,0.04583,64,0.001,{}
308.0,100.0,99.011,99.079,150,122.72,64,0,1343,0.04578,64,0.002,{}
309.001,100.0,99.086,99.056,148,122.867,64,0,1406,0.04643,64,0.002,{}
310.001,100.0,98.935,99.029,147,123.854,64,0,1343,0.04767,64,0.002,{}
311.0,100.0,98.896,98.982,144,124.236,64,0,1277,0.05046,64,0.001,{}
312.001,100.0,98.902,98.95,97,103.208,64,0,1169,0.04877,64,0.002,{}
313.0,100.0,98.581,98.906,94,103.402,64,0,1469,0.04431,64,0.002,{}
314.001,100.0,98.281,98.847,92,100.066,64,0,1406,0.04501,64,0.002,{}
315.0,100.0,98.343,98.814,89,96.069,64,0,1405,0.04551,64,0.002,{}
316.001,100.0,98.169,98.771,86,92.936,64,0,1405,0.04564,64,0.001,{}
317.001,100.0,99.448,98.798,86,93.936,64,0,1472,0.04443,64,0.002,{}
318.001,100.0,97.929,98.753,80,86.428,64,0,1274,0.0476,64,0.002,{}
319.0,100.0,98.85,98.751,79,86.829,64,0,1471,0.04539,64,0.001,{}
320.001,100.0,98.62,98.734,77,86.227,64,0,1342,0.04679,64,0.001,{}
321.001,100.0,98.847,98.747,74,86.573,64,0,1341,0.0472,64,0.002,{}
322.0,100.0,98.806,98.747,73,86.119,64,0,1343,0.04785,64,0.002,{}
323.001,100.0,99.155,98.743,71,86.837,64,0,1342,0.04694,64,0.002,{}
324.001,100.0,98.455,98.714,33,70.854,64,0,1242,0.04871,64,0.001,{}
325.0,100.0,98.616,98.684,30,67.879,64,0,1405,0.04508,64,0.002,{}
326.0,100.0,98.615,98.718,28,68.246,64,0,1470,0.04462,64,0.002,{}
327.001,100.0,97.988,98.677,24,60.146,64,0,1340,0.04597,64,0.002,{}
328.0,100.0,98.333,98.643,20,57.88,64,0,1404,0.04525,64,0.001,{}
329.001,100.0,98.639,98.62,18,56.185,64,0,1406,0.04623,64,0.001,{}
