t_rel_s,measured_w,predicted_w
0.000,368.76,407.96
0.200,367.09,408.03
0.400,364.46,333.35
0.600,363.60,380.90
0.800,361.45,362.32
1.000,360.30,390.53
1.200,363.13,419.08
1.400,366.73,353.47
1.600,367.98,410.59
1.800,373.16,382.10
2.000,378.65,391.79
2.200,382.23,420.47
2.400,384.94,420.25
2.600,388.00,410.28
2.800,389.14,391.51
3.000,390.93,400.89
3.200,392.61,363.57
3.400,394.40,420.38
3.600,393.07,373.37
3.800,399.80,316.74
4.000,400.11,402.63
4.200,400.98,422.13
4.400,395.81,403.13
4.600,398.53,431.42
4.800,396.10,383.51
5.000,393.61,420.59
5.200,393.55,401.82
5.400,392.94,372.51
5.600,391.94,400.12
5.800,391.53,419.04
6.000,390.17,390.94
6.200,389.92,419.93
6.400,394.21,315.96
6.600,405.88,410.51
6.800,403.85,391.50
7.000,405.66,419.86
7.200,406.05,391.21
7.400,399.90,410.19
7.600,388.49,372.49
7.800,389.63,419.28
8.000,389.52,391.04
8.200,388.32,409.86
8.400,388.70,381.34
8.600,388.91,418.94
8.800,389.98,391.59
9.000,390.03,420.45
9.200,390.71,382.20
9.400,393.09,400.90
9.600,392.28,278.11
9.800,391.45,429.96
10.000,398.62,412.47
10.200,401.96,383.92
10.400,402.07,402.83
10.600,404.18,412.42
10.800,405.62,422.34
11.000,397.64,402.88
11.200,394.19,402.67
11.400,393.73,421.24
11.600,392.49,418.50
11.800,389.04,399.51
12.000,384.15,390.17
12.200,382.03,409.30
12.400,379.84,418.67
12.600,377.60,409.27
12.800,378.57,428.02
13.000,381.37,399.82
13.200,383.47,428.45
13.400,384.32,400.25
13.600,389.46,362.96
13.800,391.75,400.68
14.000,391.62,419.61
14.200,390.46,429.28
14.400,389.81,419.54
14.600,383.79,419.44
14.800,379.28,400.91
15.000,378.46,382.21
15.200,380.29,391.02
15.400,380.42,419.01
15.600,382.78,409.85
15.800,389.96,363.55
16.000,395.37,383.00
16.200,397.05,354.91
16.400,406.41,394.08
16.600,409.60,413.07
16.800,408.67,412.60
17.000,407.55,393.38
17.200,406.50,412.04
17.400,401.48,288.36
17.600,428.36,386.99
17.800,434.36,425.21
18.000,434.24,377.07
18.200,434.91,424.12
18.400,432.50,395.64
18.600,407.69,415.06
18.800,401.40,414.87
19.000,401.42,395.51
19.200,402.21,363.13
19.400,402.42,391.41
19.600,400.93,373.07
19.800,400.66,420.14
20.000,400.16,429.96
20.200,407.99,279.64
20.400,430.42,405.32
20.600,430.13,415.44
20.800,428.45,415.54
21.000,428.28,405.01
21.200,424.70,423.21
21.400,397.31,403.64
21.600,394.34,423.01
21.800,392.81,392.73
22.000,393.07,390.67
22.200,394.36,400.24
22.400,394.43,391.19
22.600,405.64,317.48
22.800,417.76,394.67
23.000,418.00,386.00
23.200,421.53,357.64
23.400,425.29,425.14
23.600,420.14,405.77
23.800,412.36,376.88
24.000,413.56,424.39
24.200,410.85,413.57
24.400,409.95,402.16
24.600,408.76,297.80
24.800,434.28,348.13
25.000,434.40,395.79
25.200,435.21,386.33
25.400,436.16,405.57
25.600,433.69,385.96
25.800,406.86,396.11
26.000,403.23,396.37
26.200,401.68,368.07
26.400,402.75,394.57
26.600,405.91,411.72
26.800,407.42,401.89
27.000,410.36,365.24
27.200,414.07,403.55
27.400,412.57,412.88
27.600,411.38,412.92
27.800,410.57,393.44
28.000,406.97,430.26
28.200,400.65,420.60
28.400,395.74,411.18
28.600,389.24,419.05
28.800,383.73,390.02
29.000,378.45,380.42
29.200,374.30,418.46
29.400,372.66,418.36
29.600,372.27,390.10
29.800,372.81,362.22
30.000,382.65,391.94
30.200,383.73,401.45
30.400,384.12,363.95
30.600,386.25,411.67
30.800,388.20,401.84
31.000,387.56,411.78
31.200,385.44,393.06
31.400,388.93,411.48
31.600,392.40,353.88
31.800,392.81,391.35
32.000,390.98,390.98
32.200,391.08,381.15
32.400,390.95,390.81
32.600,388.88,428.56
32.800,388.93,381.75
33.000,391.51,410.37
33.200,393.67,420.00
33.400,393.27,409.96
33.600,393.88,419.73
33.800,394.38,419.43
34.000,393.66,390.81
34.200,394.38,419.35
34.400,394.49,409.29
34.600,392.12,399.91
34.800,390.12,409.64
35.000,387.73,400.33
35.200,386.38,353.62
35.400,387.23,363.67
35.600,390.11,402.20
35.800,392.86,392.17
36.000,396.38,373.43
36.200,397.40,411.58
