t,budget,p_1s,p_10s,q,oldest,n_run,arrivals,tokens,tpot,cap,ctrl_ms,info
32.0,100.0,99.442,99.421,0,0.0,4,2,127,0.02609,64,0.001,{}
33.001,100.0,99.503,99.42,0,0.0,5,2,157,0.02628,64,0.001,{}
34.0,100.0,99.505,99.419,0,0.0,8,4,258,0.02743,64,0.001,{}
35.001,100.0,99.511,99.418,0,0.0,10,2,317,0.02805,64,0.001,{}
36.001,100.0,99.508,99.414,0,0.0,10,1,342,0.02838,64,0.001,{}
37.0,100.0,99.491,99.412,0,0.0,13,3,412,0.02903,64,0.001,{}
38.0,100.0,99.47,99.41,0,0.0,13,0,442,0.02897,64,0.001,{}
39.001,100.0,99.464,99.407,0,0.0,10,1,400,0.02895,64,0.001,{}
40.001,100.0,99.514,99.447,0,0.0,12,2,399,0.02867,64,0.001,{}
41.001,100.0,99.498,99.444,0,0.0,7,1,335,0.02838,64,0.001,{}
42.0,100.0,99.499,99.441,0,0.0,7,0,259,0.02732,64,0.001,{}
43.001,100.0,99.468,99.442,0,0.0,7,0,252,0.02742,64,0.001,{}
44.001,100.0,99.541,99.456,0,0.0,6,1,211,0.02711,64,0.001,{}
45.001,100.0,99.481,99.496,0,0.0,7,2,208,0.02711,64,0.001,{}
46.0,100.0,99.506,99.5,0,0.0,6,0,247,0.02725,64,0.001,{}
47.0,100.0,99.443,99.496,0,0.0,4,1,172,0.0268,64,0.001,{}
48.0,100.0,99.529,99.494,0,0.0,7,3,198,0.02713,64,0.001,{}
49.0,100.0,99.499,99.497,0,0.0,7,0,252,0.02734,64,0.001,{}
50.0,100.0,99.503,99.496,0,0.0,8,1,291,0.02769,64,0.001,{}
51.001,100.0,99.504,99.494,0,0.0,8,1,298,0.02794,64,0.001,{}
52.001,100.0,99.551,99.499,0,0.0,7,1,282,0.02764,64,0.001,{}
53.001,100.0,99.492,99.499,0,0.0,7,0,252,0.02748,64,0.001,{}
54.001,100.0,99.516,99.499,0,0.0,6,0,252,0.0273,64,0.001,{}
55.001,100.0,99.539,99.501,0,0.0,3,0,175,0.02667,64,0.001,{}
56.0,100.0,99.469,99.499,0,0.0,3,0,117,0.02599,64,0.001,{}
57.0,100.0,99.522,99.5,0,0.0,4,2,111,0.02617,64,0.001,{}
58.0,100.0,99.538,99.504,0,0.0,3,0,122,0.02607,64,0.001,{}
59.001,100.0,99.896,99.525,0,0.0,1,0,85,0.02713,64,0.001,{}
60.0,100.0,98.799,99.49,0,0.0,2,1,29,0.04031,64,0.001,{}
61.001,100.0,99.376,99.484,0,0.0,3,1,100,0.02586,64,0.001,{}
62.0,100.0,99.469,99.482,0,0.0,3,0,117,0.02589,64,0.001,{}
63.0,100.0,99.505,99.484,0,0.0,4,1,115,0.02599,64,0.001,{}
64.001,100.0,99.397,99.477,0,0.0,4,1,150,0.02645,64,0.001,{}
65.001,100.0,99.496,99.477,0,0.0,7,3,189,0.02679,64,0.001,{}
66.001,100.0,99.478,99.476,0,0.0,7,0,259,0.02748,64,0.001,{}
67.001,100.0,99.537,99.481,0,0.0,7,1,267,0.02768,64,0.001,{}
68.001,100.0,99.505,99.48,0,0.0,8,2,278,0.02775,64,0.001,{}
69.001,100.0,99.517,99.48,0,0.0,7,0,267,0.02757,64,0.001,{}
70.001,100.0,99.463,99.478,0,0.0,7,1,260,0.02764,64,0.001,{}
71.001,100.0,99.52,99.479,0,0.0,7,1,260,0.02755,64,0.001,{}
72.0,100.0,99.528,99.478,0,0.0,5,0,217,0.02724,64,0.001,{}
73.0,100.0,99.505,99.479,0,0.0,5,0,185,0.02692,64,0.001,{}
74.001,100.0,99.552,99.481,0,0.0,4,0,162,0.02667,64,0.001,{}
75.001,100.0,99.539,99.481,0,0.0,2,0,97,0.02609,64,0.001,{}
76.001,100.0,99.363,99.475,0,0.0,3,1,104,0.02624,64,0.001,{}
77.0,100.0,99.54,99.476,0,0.0,2,0,98,0.02602,64,0.001,{}
78.0,100.0,99.493,99.474,0,0.0,3,2,76,0.02755,64,0.001,{}
79.001,100.0,99.616,99.46,0,0.0,4,1,123,0.0262,64,0.001,{}
80.001,100.0,99.4,99.49,0,0.0,4,0,152,0.02643,64,0.001,{}
81.0,100.0,99.556,99.499,0,0.0,4,1,152,0.02671,64,0.001,{}
82.001,100.0,99.471,99.499,0,0.0,5,1,154,0.02647,64,0.001,{}
83.0,100.0,99.495,99.499,0,0.0,5,2,183,0.02679,64,0.001,{}
84.0,100.0,99.496,99.504,0,0.0,6,1,193,0.02691,64,0.001,{}
85.001,100.0,99.526,99.505,0,0.0,6,1,224,0.02733,64,0.001,{}
86.001,100.0,99.429,99.503,0,0.0,9,4,248,0.02776,64,0.001,{}
87.001,100.0,99.496,99.5,0,0.0,10,1,334,0.02853,64,0.001,{}
88.0,100.0,99.487,99.5,0,0.0,11,2,342,0.02906,64,0.001,{}
89.001,100.0,99.472,99.497,0,0.0,16,5,472,0.03021,64,0.001,{}
90.001,88.0,99.522,99.5,0,0.0,14,1,492,0.02962,64,0.001,{}
91.001,88.0,99.533,99.501,0,0.0,17,3,477,0.03178,64,0.001,{}
92.001,88.0,99.361,99.493,0,0.0,19,4,548,0.03427,64,0.001,{}
93.0,88.0,99.417,99.488,0,0.0,22,3,572,0.03472,64,0.001,{}
94.0,88.0,99.454,99.483,0,0.0,20,1,605,0.0346,64,0.001,{}
95.0,88.0,99.455,99.479,0,0.0,19,0,569,0.0343,64,0.001,{}
96.0,88.0,99.42,99.482,0,0.0,22,3,592,0.03472,64,0.001,{}
97.001,88.0,99.499,99.48,0,0.0,20,4,613,0.03519,64,0.001,{}
98.001,88.0,99.439,99.477,0,0.0,19,0,554,0.03424,64,0.001,{}
99.001,88.0,99.494,99.471,0,0.0,18,0,545,0.0341,64,0.001,{}
100.001,88.0,99.469,99.475,0,0.0,17,3,519,0.03354,64,0.001,{}
101.001,88.0,99.468,99.47,0,0.0,13,2,466,0.03039,64,0.001,{}
102.001,88.0,99.482,99.471,0,0.0,11,1,402,0.02932,64,0.001,{}
103.0,88.0,99.37,99.464,0,0.0,11,1,388,0.02922,64,0.001,{}
104.001,88.0,99.529,99.466,0,0.0,11,2,379,0.02917,64,0.001,{}
105.001,88.0,99.346,99.457,0,0.0,13,4,411,0.02986,64,0.001,{}
106.001,88.0,99.366,99.454,0,0.0,16,3,490,0.03009,64,0.001,{}
107.0,88.0,99.426,99.451,0,0.0,18,2,512,0.03336,64,0.001,{}
108.001,88.0,99.553,99.454,0,0.0,15,1,498,0.03074,64,0.001,{}
109.0,88.0,99.469,99.454,0,0.0,16,2,526,0.03039,64,0.001,{}
110.001,88.0,99.343,99.445,0,0.0,13,0,492,0.02967,64,0.001,{}
111.0,88.0,99.45,99.441,0,0.0,12,1,415,0.02917,64,0.001,{}
112.001,88.0,99.32,99.439,1,0.001,11,2,391,0.02936,64,0.001,{}
113.0,88.0,99.527,99.444,0,0.0,11,1,393,0.02909,64,0.001,{}
114.0,88.0,99.487,99.446,0,0.0,10,2,357,0.02889,64,0.001,{}
115.0,88.0,99.511,99.449,0,0.0,12,3,365,0.02942,64,0.001,{}
116.001,88.0,99.417,99.448,0,0.0,15,5,460,0.02989,64,0.001,{}
117.0,88.0,99.445,99.446,0,0.0,16,3,493,0.0306,64,0.001,{}
118.001,88.0,99.304,99.439,0,0.0,18,2,534,0.03205,64,0.001,{}
119.001,88.0,99.487,99.438,0,0.0,16,1,526,0.03311,64,0.001,{}
120.001,88.0,99.523,99.441,0,0.0,16,2,528,0.0305,64,0.001,{}
121.001,88.0,99.365,99.436,0,0.0,15,1,512,0.03012,64,0.001,{}
122.001,88.0,99.492,99.436,0,0.0,17,3,496,0.03089,64,0.001,{}
123.0,88.0,99.48,99.442,0,0.0,15,1,514,0.031,64,0.001,{}
124.001,88.0,99.517,99.441,0,0.0,12,1,434,0.02933,64,0.001,{}
125.001,88.0,99.528,99.45,0,0.0,15,5,428,0.02985,64,0.001,{}
126.001,88.0,99.347,99.45,0,0.0,14,1,499,0.02985,64,0.001,{}
127.001,88.0,99.452,99.451,0,0.0,13,0,454,0.0293,64,0.001,{}
128.001,88.0,99.427,99.444,0,0.0,13,1,459,0.02964,64,0.001,{}
129.001,88.0,99.449,99.443,0,0.0,13,2,455,0.0299,64,0.001,{}
130.001,88.0,99.511,99.452,0,0.0,12,1,431,0.02921,64,0.001,{}
131.0,88.0,99.543,99.457,0,0.0,14,3,408,0.0295,64,0.001,{}
132.001,88.0,99.035,99.442,0,0.0,14,3,491,0.02998,64,0.001,{}
133.001,88.0,99.485,99.44,0,0.0,13,3,445,0.02943,64,0.001,{}
134.0,88.0,99.465,99.439,0,0.0,13,0,442,0.0291,64,0.001,{}
135.001,88.0,99.455,99.436,0,0.0,13,1,440,0.02924,64,0.001,{}
136.0,88.0,99.323,99.432,0,0.0,13,2,454,0.02963,64,0.001,{}
137.001,88.0,99.449,99.432,0,0.0,16,5,482,0.03046,64,0.001,{}
138.0,88.0,99.467,99.44,0,0.0,19,3,518,0.03325,64,0.001,{}
139.0,88.0,99.455,99.438,0,0.0,16,0,545,0.03235,64,0.001,{}
140.0,88.0,99.358,99.43,0,0.0,14,1,471,0.02987,64,0.001,{}
141.0,88.0,99.337,99.429,0,0.0,13,2,446,0.02967,64,0.001,{}
142.001,88.0,99.406,99.424,0,0.0,16,4,505,0.03142,64,0.001,{}
143.001,88.0,99.45,99.423,0,0.0,16,2,522,0.03197,64,0.001,{}
144.0,88.0,99.395,99.417,0,0.0,16,1,537,0.03001,64,0.001,{}
145.0,88.0,99.274,99.404,0,0.0,11,0,440,0.02947,64,0.001,{}
146.001,88.0,99.481,99.411,0,0.0,8,0,323,0.02856,64,0.001,{}
147.0,88.0,99.479,99.412,0,0.0,8,1,303,0.02814,64,0.001,{}
148.0,88.0,99.503,99.416,0,0.0,7,0,282,0.02789,64,0.001,{}
149.001,88.0,99.518,99.42,0,0.0,4,0,205,0.02716,64,0.001,{}
150.001,78.0,99.504,99.419,0,0.0,4,2,169,0.02677,64,0.001,{}
151.001,78.0,99.492,99.417,0,0.0,4,1,168,0.02664,64,0.001,{}
152.001,78.0,99.336,99.432,0,0.0,7,3,194,0.02723,64,0.001,{}
153.0,78.0,99.476,99.431,0,0.0,8,1,265,0.02794,64,0.001,{}
154.001,78.0,99.524,99.434,0,0.0,6,0,234,0.0275,64,0.001,{}
155.001,78.0,99.516,99.437,0,0.0,6,0,222,0.02723,64,0.001,{}
156.0,78.0,99.518,99.447,0,0.0,7,1,216,0.02727,64,0.001,{}
157.001,78.0,99.534,99.451,0,0.0,6,0,222,0.02718,64,0.001,{}
158.001,78.0,99.512,99.453,0,0.0,5,0,191,0.02694,64,0.001,{}
159.0,78.0,99.534,99.457,0,0.0,2,0,142,0.02648,64,0.001,{}
160.001,78.0,99.326,99.456,0,0.0,3,2,107,0.02642,64,0.001,{}
161.0,78.0,99.516,99.465,0,0.0,3,0,114,0.02611,64,0.001,{}
162.001,78.0,99.458,99.467,0,0.0,4,1,150,0.02664,64,0.001,{}
163.001,78.0,99.46,99.468,0,0.0,4,1,159,0.02703,64,0.001,{}
164.0,78.0,99.524,99.474,0,0.0,4,0,152,0.0266,64,0.001,{}
165.001,78.0,99.53,99.487,0,0.0,5,1,149,0.0268,64,0.001,{}
166.001,78.0,99.526,99.489,0,0.0,4,0,183,0.02717,64,0.001,{}
167.001,78.0,99.424,99.487,0,0.0,2,0,121,0.0266,64,0.001,{}
168.0,78.0,99.776,99.5,0,0.0,1,0,71,0.02642,64,0.001,{}
169.0,78.0,98.765,99.463,0,0.0,4,3,47,0.035,64,0.001,{}
170.0,78.0,99.417,99.458,0,0.0,5,1,152,0.02648,64,0.001,{}
171.0,78.0,99.493,99.458,0,0.0,4,0,171,0.02686,64,0.001,{}
172.0,78.0,99.402,99.462,0,0.0,5,1,165,0.02689,64,0.001,{}
173.001,78.0,99.484,99.462,0,0.0,6,2,191,0.02721,64,0.001,{}
174.0,78.0,99.513,99.461,0,0.0,7,1,228,0.02743,64,0.001,{}
175.0,78.0,99.461,99.459,0,0.0,8,1,260,0.02782,64,0.001,{}
176.0,78.0,99.512,99.458,0,0.0,5,0,254,0.02771,64,0.001,{}
177.001,78.0,99.511,99.457,0,0.0,5,0,185,0.02698,64,0.001,{}
178.0,78.0,99.526,99.458,0,0.0,5,0,185,0.02696,64,0.001,{}
179.001,78.0,99.507,99.457,0,0.0,4,0,172,0.02695,64,0.001,{}
180.001,78.0,99.535,99.467,0,0.0,2,0,113,0.02651,64,0.001,{}
181.001,78.0,99.546,99.468,0,0.0,3,2,80,0.02645,64,0.001,{}
182.0,78.0,99.355,99.463,0,0.0,9,7,163,0.0276,64,0.001,{}
183.0,78.0,99.482,99.464,0,0.0,10,1,335,0.02917,64,0.001,{}
184.0,78.0,99.37,99.457,0,0.0,13,3,395,0.0294,64,0.001,{}
185.001,78.0,99.168,99.439,0,0.0,13,1,449,0.02955,64,0.001,{}
186.0,78.0,99.471,99.436,0,0.0,13,1,460,0.02964,64,0.001,{}
187.001,78.0,99.394,99.434,0,0.0,14,1,449,0.02967,64,0.001,{}
188.001,78.0,99.373,99.414,0,0.0,15,1,474,0.03013,64,0.001,{}
189.0,78.0,99.448,99.448,0,0.0,17,3,501,0.03174,64,0.001,{}
190.001,78.0,99.382,99.447,0,0.0,15,7,490,0.03197,64,0.001,{}
191.001,78.0,99.497,99.447,0,0.0,18,3,521,0.03052,64,0.001,{}
192.0,78.0,99.421,99.448,0,0.0,18,2,531,0.03403,64,0.001,{}
193.0,78.0,99.45,99.446,0,0.0,18,1,535,0.0341,64,0.001,{}
194.001,78.0,99.504,99.446,0,0.0,17,0,520,0.03382,64,0.001,{}
195.001,78.0,99.449,99.445,0,0.0,19,2,514,0.0341,64,0.001,{}
196.001,78.0,99.513,99.445,0,0.0,17,0,516,0.03389,64,0.001,{}
197.0,78.0,99.435,99.441,0,0.0,14,1,490,0.0303,64,0.001,{}
198.0,78.0,99.501,99.44,0,0.0,13,3,493,0.03129,64,0.001,{}
199.0,78.0,99.543,99.442,0,0.0,13,5,376,0.02971,64,0.001,{}
200.001,78.0,99.398,99.435,0,0.0,13,2,442,0.02964,64,0.001,{}
201.001,78.0,99.508,99.433,0,0.0,14,2,432,0.02928,64,0.001,{}
202.001,78.0,99.453,99.438,0,0.0,16,2,463,0.03002,64,0.001,{}
203.001,78.0,99.435,99.436,0,0.0,19,5,536,0.03391,64,0.001,{}
204.0,78.0,99.402,99.437,0,0.0,21,2,572,0.03471,64,0.001,{}
205.0,78.0,99.459,99.452,0,0.0,25,4,636,0.03564,64,0.001,{}
206.0,78.0,99.455,99.451,0,0.0,24,3,658,0.03576,64,0.001,{}
207.001,78.0,99.476,99.455,0,0.0,24,3,680,0.03593,64,0.001,{}
208.0,78.0,99.394,99.456,0,0.0,22,1,645,0.03546,64,0.001,{}
209.001,78.0,99.436,99.456,0,0.0,23,2,633,0.03539,64,0.001,{}
210.001,100.0,99.469,99.46,0,0.0,20,0,620,0.03523,64,0.001,{}
211.0,100.0,99.504,99.46,0,0.0,17,0,532,0.03455,64,0.001,{}
212.001,100.0,99.311,99.455,0,0.0,13,0,484,0.03101,64,0.001,{}
213.0,100.0,99.269,99.446,0,0.0,11,0,408,0.02932,64,0.001,{}
214.001,100.0,99.524,99.447,0,0.0,8,1,323,0.02865,64,0.001,{}
215.001,100.0,99.42,99.445,0,0.0,6,2,276,0.02814,64,0.001,{}
216.001,100.0,99.524,99.446,0,0.0,4,0,194,0.02723,64,0.001,{}
217.0,100.0,99.4,99.444,0,0.0,4,1,137,0.0268,64,0.001,{}
218.0,100.0,99.541,99.446,0,0.0,4,0,148,0.02675,64,0.001,{}
219.0,100.0,99.526,99.445,0,0.0,5,1,168,0.027,64,0.001,{}
220.001,100.0,99.514,99.451,0,0.0,6,1,208,0.02734,64,0.001,{}
221.0,100.0,99.418,99.446,0,0.0,8,3,217,0.02794,64,0.001,{}
222.001,100.0,99.442,99.446,0,0.0,8,2,240,0.02794,64,0.001,{}
223.0,100.0,99.188,99.434,0,0.0,11,3,335,0.02925,64,0.001,{}
224.001,100.0,99.522,99.44,0,0.0,13,3,417,0.0299,64,0.001,{}
225.0,100.0,99.513,99.442,0,0.0,13,2,467,0.02993,64,0.001,{}
226.001,100.0,99.308,99.435,0,0.0,13,1,458,0.03,64,0.001,{}
227.001,100.0,99.444,99.433,0,0.0,13,1,434,0.02978,64,0.001,{}
228.001,100.0,99.47,99.437,0,0.0,13,0,442,0.0294,64,0.001,{}
229.001,100.0,99.433,99.437,0,0.0,15,5,433,0.03034,64,0.001,{}
230.001,100.0,99.41,99.434,0,0.0,14,1,506,0.03019,64,0.001,{}
231.0,100.0,99.431,99.43,0,0.0,14,2,462,0.02983,64,0.001,{}
232.0,100.0,99.479,99.439,0,0.0,11,1,429,0.02931,64,0.001,{}
233.0,100.0,99.517,99.451,0,0.0,12,2,405,0.02927,64,0.001,{}
234.001,100.0,99.414,99.446,0,0.0,14,3,415,0.02962,64,0.001,{}
235.0,100.0,99.186,99.434,0,0.0,13,0,451,0.02973,64,0.001,{}
236.001,100.0,99.381,99.427,0,0.0,16,5,484,0.03127,64,0.001,{}
237.001,100.0,99.509,99.432,0,0.0,14,1,478,0.02988,64,0.001,{}
238.0,100.0,99.497,99.43,0,0.0,16,3,503,0.03288,64,0.001,{}
239.001,100.0,99.467,99.427,0,0.0,14,0,507,0.03013,64,0.001,{}
240.0,100.0,99.503,99.427,0,0.0,14,1,473,0.02994,64,0.001,{}
241.001,100.0,99.463,99.429,0,0.0,17,4,526,0.03119,64,0.001,{}
242.0,100.0,99.458,99.43,0,0.0,16,2,518,0.03325,64,0.001,{}
243.0,100.0,99.484,99.444,0,0.0,18,2,509,0.03376,64,0.001,{}
244.0,100.0,99.485,99.443,0,0.0,14,1,505,0.03243,64,0.001,{}
245.001,100.0,99.152,99.424,0,0.0,13,0,461,0.02983,64,0.001,{}
246.0,100.0,99.446,99.431,0,0.0,10,0,365,0.02922,64,0.001,{}
247.0,100.0,99.473,99.433,0,0.0,9,0,340,0.02902,64,0.001,{}
248.0,100.0,99.45,99.432,0,0.0,8,1,301,0.02852,64,0.001,{}
249.0,100.0,99.539,99.437,0,0.0,5,2,242,0.02781,64,0.001,{}
250.001,100.0,99.51,99.442,0,0.0,3,0,168,0.02706,64,0.001,{}
251.001,100.0,99.424,99.442,0,0.0,3,0,111,0.02648,64,0.001,{}
252.001,100.0,99.489,99.442,0,0.0,3,0,114,0.02637,64,0.001,{}
253.001,100.0,99.507,99.442,0,0.0,3,1,118,0.02638,64,0.001,{}
254.001,100.0,99.528,99.448,0,0.0,5,2,125,0.0265,64,0.001,{}
255.001,100.0,99.518,99.464,0,0.0,4,0,175,0.027,64,0.001,{}
256.001,100.0,99.499,99.47,0,0.0,3,0,117,0.02632,64,0.001,{}
257.001,100.0,99.401,99.465,0,0.0,4,1,122,0.02676,64,0.001,{}
258.0,100.0,99.468,99.463,0,0.0,3,0,147,0.02676,64,0.001,{}
259.0,100.0,99.546,99.467,0,0.0,2,0,110,0.0263,64,0.001,{}
260.0,100.0,99.455,99.465,0,0.0,3,1,86,0.0262,64,0.001,{}
261.001,100.0,99.53,99.468,0,0.0,2,0,95,0.02621,64,0.001,{}
262.0,100.0,99.509,99.471,0,0.0,2,0,78,0.02602,64,0.001,{}
263.0,100.0,99.52,99.472,0,0.0,4,2,132,0.02663,64,0.001,{}
264.001,100.0,99.429,99.47,0,0.0,3,0,135,0.02657,64,0.001,{}
265.001,100.0,99.486,99.486,0,0.0,4,1,117,0.02645,64,0.001,{}
266.0,100.0,99.488,99.488,0,0.0,4,0,148,0.02668,64,0.001,{}
267.001,100.0,99.524,99.491,0,0.0,3,0,133,0.02666,64,0.001,{}
268.001,100.0,99.5,99.493,0,0.0,3,0,114,0.02645,64,0.001,{}
269.001,100.0,99.463,99.49,0,0.0,3,1,125,0.02666,64,0.001,{}
270.0,100.0,99.524,99.49,0,0.0,2,0,81,0.02609,64,0.001,{}
271.001,100.0,99.472,99.493,0,0.0,4,2,105,0.02662,64,0.001,{}
272.0,100.0,99.453,99.491,0,0.0,4,1,155,0.02696,64,0.001,{}
273.001,100.0,99.526,99.492,0,0.0,4,0,148,0.02666,64,0.001,{}
274.001,100.0,99.488,99.49,0,0.0,5,1,180,0.02706,64,0.001,{}
275.0,100.0,99.523,99.49,0,0.0,4,0,150,0.02677,64,0.001,{}
276.0,100.0,99.455,99.488,0,0.0,4,1,138,0.02695,64,0.001,{}
277.0,100.0,99.448,99.49,0,0.0,4,0,148,0.02678,64,0.001,{}
278.001,100.0,99.524,99.493,0,0.0,2,0,113,0.02651,64,0.001,{}
279.001,100.0,99.455,99.489,0,0.0,3,1,111,0.02648,64,0.0,{}
280.001,100.0,99.537,99.493,0,0.0,2,0,110,0.02642,64,0.001,{}
281.0,100.0,99.517,99.492,0,0.0,2,0,78,0.02605,64,0.001,{}
282.001,100.0,99.505,99.492,0,0.0,3,1,101,0.02638,64,0.001,{}
283.0,100.0,99.523,99.492,0,0.0,3,1,131,0.0268,64,0.001,{}
284.0,100.0,99.479,99.495,0,0.0,2,0,110,0.02641,64,0.001,{}
285.001,100.0,99.67,99.504,0,0.0,1,0,68,0.02715,64,0.001,{}
286.0,100.0,99.084,99.483,0,0.0,1,0,21,0.04779,64,0.001,{}
287.001,100.0,98.529,99.434,0,0.0,2,1,48,0.03111,64,0.001,{}
288.001,100.0,99.537,99.436,0,0.0,2,0,76,0.02599,64,0.001,{}
289.001,100.0,99.682,99.447,0,0.0,1,0,68,0.02704,64,0.001,{}
290.0,100.0,99.375,99.439,0,0.0,2,1,47,0.03165,64,0.001,{}
291.0,100.0,99.505,99.441,0,0.0,2,0,76,0.02603,64,0.001,{}
292.0,100.0,99.539,99.445,0,0.0,4,2,140,0.02676,64,0.001,{}
293.0,100.0,99.513,99.444,0,0.0,6,2,197,0.02734,64,0.001,{}
294.0,100.0,99.522,99.446,0,0.0,5,0,207,0.02737,64,0.001,{}
295.001,100.0,99.505,99.445,0,0.0,8,3,236,0.02807,64,0.001,{}
296.001,100.0,99.417,99.443,0,0.0,8,0,280,0.02819,64,0.001,{}
297.0,100.0,99.462,99.444,0,0.0,6,0,255,0.02798,64,0.001,{}
298.0,100.0,99.502,99.443,0,0.0,6,0,216,0.02767,64,0.001,{}
299.0,100.0,99.482,99.444,0,0.0,7,2,209,0.02753,64,0.001,{}
300.0,100.0,99.387,99.437,0,0.0,8,3,265,0.0282,64,0.001,{}
301.001,100.0,99.534,99.437,0,0.0,8,0,288,0.02793,64,0.001,{}
302.0,100.0,99.494,99.437,0,0.0,6,0,243,0.02776,64,0.001,{}
303.001,100.0,99.52,99.437,0,0.0,5,0,184,0.02729,64,0.001,{}
304.0,100.0,99.511,99.438,0,0.0,5,0,185,0.02721,64,0.001,{}
305.001,100.0,99.537,99.432,0,0.0,5,0,185,0.02713,64,0.001,{}
306.001,100.0,99.508,99.453,0,0.0,3,0,166,0.02704,64,0.001,{}
