t,budget,p_1s,p_10s,q,oldest,n_run,arrivals,tokens,tpot,cap,ctrl_ms,info
117.001,88.0,99.449,99.469,0,0.0,17,1,528,0.02996,64,0.001,{}
118.001,88.0,99.503,99.469,0,0.0,17,1,523,0.03394,64,0.001,{}
119.001,88.0,99.457,99.466,0,0.0,16,2,510,0.03093,64,0.001,{}
120.0,88.0,99.493,99.465,0,0.0,18,5,532,0.03371,64,0.001,{}
121.001,88.0,99.437,99.466,0,0.0,19,2,515,0.03396,64,0.001,{}
122.001,88.0,99.483,99.466,0,0.0,19,0,551,0.03417,64,0.001,{}
123.0,88.0,99.519,99.47,0,0.0,16,1,554,0.03384,64,0.001,{}
124.0,88.0,99.325,99.46,0,0.0,14,2,472,0.02994,64,0.001,{}
125.001,88.0,99.516,99.463,0,0.0,14,0,476,0.02955,64,0.001,{}
126.0,88.0,99.492,99.469,0,0.0,12,0,434,0.02926,64,0.001,{}
127.001,88.0,99.487,99.47,0,0.0,11,2,404,0.02919,64,0.001,{}
128.001,88.0,99.48,99.468,0,0.0,9,2,340,0.02863,64,0.001,{}
129.0,88.0,99.442,99.468,0,0.0,8,2,320,0.02882,64,0.001,{}
130.001,88.0,99.513,99.467,0,0.0,11,4,345,0.02876,64,0.001,{}
131.001,88.0,99.518,99.469,0,0.0,11,2,370,0.02922,64,0.001,{}
132.001,88.0,99.484,99.475,0,0.0,11,1,392,0.02889,64,0.001,{}
133.0,88.0,99.478,99.474,0,0.0,13,2,436,0.02941,64,0.001,{}
134.001,88.0,99.513,99.475,0,0.0,14,2,443,0.02961,64,0.001,{}
135.001,88.0,99.466,99.474,0,0.0,14,2,469,0.02991,64,0.001,{}
136.001,88.0,99.463,99.476,0,0.0,12,1,449,0.02932,64,0.001,{}
137.001,88.0,99.452,99.476,0,0.0,11,1,424,0.02915,64,0.001,{}
138.001,88.0,99.479,99.475,0,0.0,13,3,440,0.02942,64,0.001,{}
139.0,88.0,99.38,99.471,0,0.0,13,2,444,0.02942,64,0.001,{}
140.001,88.0,99.392,99.466,0,0.0,12,1,429,0.02959,64,0.001,{}
141.0,88.0,99.504,99.469,0,0.0,13,2,434,0.02948,64,0.001,{}
142.001,88.0,99.396,99.465,0,0.0,14,3,465,0.02975,64,0.001,{}
143.0,88.0,99.41,99.46,0,0.0,13,2,451,0.02989,64,0.001,{}
144.001,88.0,99.442,99.465,0,0.0,14,2,418,0.02937,64,0.001,{}
145.001,88.0,99.499,99.465,0,0.0,13,3,460,0.02957,64,0.001,{}
146.0,88.0,99.42,99.461,0,0.0,13,1,461,0.02938,64,0.001,{}
147.001,88.0,99.425,99.458,0,0.0,14,4,472,0.02971,64,0.001,{}
148.0,88.0,99.367,99.452,0,0.0,14,1,485,0.02987,64,0.001,{}
149.001,88.0,99.34,99.447,0,0.0,15,3,490,0.02998,64,0.001,{}
150.0,78.0,99.417,99.442,0,0.0,15,3,480,0.03002,64,0.001,{}
151.001,78.0,99.452,99.439,0,0.0,18,3,520,0.0316,64,0.001,{}
152.0,78.0,99.405,99.435,0,0.0,18,1,525,0.03363,64,0.001,{}
153.0,78.0,99.464,99.434,0,0.0,16,1,510,0.03319,64,0.001,{}
154.0,78.0,99.437,99.431,0,0.0,18,3,510,0.03129,64,0.001,{}
155.001,78.0,99.547,99.435,0,0.0,15,1,511,0.033,64,0.001,{}
156.0,78.0,99.227,99.423,0,0.0,14,0,474,0.02989,64,0.001,{}
157.001,78.0,99.321,99.416,0,0.0,15,4,492,0.03037,64,0.001,{}
158.001,78.0,99.471,99.416,0,0.0,14,2,516,0.03001,64,0.001,{}
159.0,78.0,99.499,99.422,0,0.0,14,2,480,0.03007,64,0.001,{}
160.0,78.0,99.456,99.425,0,0.0,12,0,465,0.02939,64,0.001,{}
161.0,78.0,99.408,99.42,0,0.0,12,2,400,0.02942,64,0.001,{}
162.001,78.0,99.497,99.425,0,0.0,8,0,365,0.02868,64,0.001,{}
163.0,78.0,99.457,99.428,0,0.0,8,1,269,0.02798,64,0.001,{}
164.001,78.0,99.527,99.432,0,0.0,8,2,314,0.02849,64,0.001,{}
165.001,78.0,99.529,99.433,0,0.0,6,0,271,0.02772,64,0.001,{}
166.0,78.0,99.51,99.438,0,0.0,6,0,216,0.02743,64,0.001,{}
167.001,78.0,99.505,99.442,0,0.0,4,1,174,0.02688,64,0.001,{}
168.0,78.0,99.498,99.448,0,0.0,3,1,115,0.02635,64,0.001,{}
169.001,78.0,99.465,99.455,0,0.0,4,1,123,0.02648,64,0.001,{}
170.001,78.0,99.421,99.455,0,0.0,3,1,109,0.02653,64,0.001,{}
171.001,78.0,99.544,99.459,0,0.0,5,2,146,0.02666,64,0.001,{}
172.001,78.0,99.504,99.464,0,0.0,6,1,208,0.02718,64,0.001,{}
173.001,78.0,99.511,99.467,0,0.0,6,0,216,0.02733,64,0.001,{}
174.0,78.0,99.537,99.472,0,0.0,5,0,214,0.0273,64,0.001,{}
175.001,78.0,99.494,99.469,0,0.0,3,0,147,0.02675,64,0.001,{}
176.001,78.0,99.437,99.48,0,0.0,5,2,147,0.02713,64,0.0,{}
177.0,78.0,99.37,99.482,0,0.0,9,4,228,0.02798,64,0.001,{}
178.0,78.0,99.528,99.485,0,0.0,8,1,288,0.02788,64,0.001,{}
179.001,78.0,99.492,99.484,0,0.0,9,2,297,0.02808,64,0.001,{}
180.001,78.0,99.475,99.485,0,0.0,10,1,334,0.02897,64,0.001,{}
181.001,78.0,99.465,99.488,0,0.0,10,0,350,0.02901,64,0.001,{}
182.0,78.0,99.48,99.487,0,0.0,10,1,339,0.02909,64,0.001,{}
183.001,78.0,99.437,99.486,0,0.0,8,0,334,0.02887,64,0.001,{}
184.001,78.0,99.495,99.485,0,0.0,6,1,276,0.02815,64,0.001,{}
185.0,78.0,99.456,99.481,0,0.0,7,2,229,0.02772,64,0.001,{}
186.001,78.0,99.355,99.473,0,0.0,8,3,268,0.0283,64,0.001,{}
187.001,78.0,99.485,99.472,0,0.0,12,5,351,0.02945,64,0.001,{}
188.001,78.0,99.389,99.467,0,0.0,13,2,402,0.02935,64,0.001,{}
189.001,78.0,99.452,99.466,0,0.0,14,3,469,0.02999,64,0.001,{}
190.0,78.0,99.434,99.467,0,0.0,14,1,448,0.02947,64,0.001,{}
191.0,78.0,99.407,99.46,0,0.0,18,4,496,0.03242,64,0.001,{}
192.001,78.0,99.461,99.458,0,0.0,18,2,526,0.03393,64,0.001,{}
193.001,78.0,99.35,99.45,0,0.0,20,5,545,0.03487,64,0.001,{}
194.0,78.0,99.476,99.447,0,0.0,22,4,569,0.03447,64,0.001,{}
195.001,78.0,99.453,99.445,0,0.0,19,0,597,0.0344,64,0.001,{}
196.0,78.0,99.369,99.441,0,0.0,19,3,548,0.03414,64,0.001,{}
197.001,78.0,99.5,99.448,0,0.0,17,0,533,0.03394,64,0.001,{}
198.001,78.0,99.45,99.444,0,0.0,16,1,505,0.03043,64,0.001,{}
199.001,78.0,99.487,99.444,0,0.0,15,1,519,0.03026,64,0.001,{}
200.0,78.0,99.455,99.443,0,0.0,17,3,493,0.03206,64,0.001,{}
201.001,78.0,99.436,99.441,0,0.0,12,0,503,0.0311,64,0.001,{}
202.0,78.0,99.499,99.442,0,0.0,10,1,394,0.02905,64,0.001,{}
203.001,78.0,99.451,99.443,0,0.0,11,2,379,0.0291,64,0.001,{}
204.001,78.0,99.485,99.442,0,0.0,8,1,322,0.02884,64,0.001,{}
205.0,78.0,99.395,99.439,0,0.0,12,5,319,0.02935,64,0.001,{}
206.001,78.0,99.43,99.443,0,0.0,11,0,403,0.02897,64,0.001,{}
207.001,78.0,99.472,99.442,0,0.0,14,4,424,0.02955,64,0.001,{}
208.001,78.0,99.302,99.438,0,0.0,13,2,416,0.02955,64,0.001,{}
209.001,78.0,99.465,99.439,0,0.0,17,5,446,0.03042,64,0.001,{}
210.001,100.0,99.382,99.436,0,0.0,18,1,521,0.03394,64,0.001,{}
211.0,100.0,99.464,99.439,0,0.0,18,0,522,0.0339,64,0.001,{}
212.001,100.0,99.489,99.44,0,0.0,17,0,517,0.03369,64,0.001,{}
213.0,100.0,99.369,99.441,0,0.0,12,0,480,0.03056,64,0.001,{}
214.0,100.0,99.49,99.442,0,0.0,14,2,431,0.0296,64,0.001,{}
215.001,100.0,99.542,99.447,0,0.0,10,0,398,0.02915,64,0.001,{}
216.001,100.0,99.484,99.452,0,0.0,8,0,320,0.02831,64,0.001,{}
217.001,100.0,99.44,99.449,0,0.0,3,0,217,0.02751,64,0.001,{}
218.0,100.0,99.5,99.452,0,0.0,2,0,91,0.02609,64,0.001,{}
219.001,100.0,99.504,99.453,0,0.0,5,3,113,0.02648,64,0.001,{}
220.001,100.0,99.505,99.455,0,0.0,6,1,192,0.02716,64,0.001,{}
221.0,100.0,99.511,99.459,0,0.0,4,0,199,0.02721,64,0.001,{}
222.001,100.0,99.467,99.457,0,0.0,4,0,152,0.02664,64,0.001,{}
223.0,100.0,99.53,99.461,0,0.0,5,1,183,0.02692,64,0.001,{}
224.0,100.0,99.46,99.46,0,0.0,6,1,213,0.02738,64,0.001,{}
225.001,100.0,99.528,99.467,0,0.0,6,0,222,0.02737,64,0.001,{}
226.001,100.0,99.468,99.469,0,0.0,4,1,183,0.02727,64,0.001,{}
227.001,100.0,99.528,99.471,0,0.0,3,0,138,0.02654,64,0.001,{}
228.001,100.0,99.511,99.482,0,0.0,3,0,117,0.02616,64,0.001,{}
229.001,100.0,99.547,99.486,0,0.0,3,1,131,0.02654,64,0.001,{}
230.001,100.0,99.513,99.492,0,0.0,2,0,112,0.02621,64,0.001,{}
231.0,100.0,99.348,99.487,0,0.0,4,2,109,0.02659,64,0.001,{}
232.0,100.0,99.423,99.483,0,0.0,6,2,182,0.02733,64,0.001,{}
233.001,100.0,99.52,99.491,0,0.0,6,1,230,0.02761,64,0.001,{}
234.001,100.0,99.544,99.494,0,0.0,8,2,251,0.02775,64,0.001,{}
235.001,100.0,99.505,99.492,0,0.0,11,3,352,0.02882,64,0.001,{}
236.0,100.0,99.544,99.495,0,0.0,11,1,357,0.02895,64,0.001,{}
237.001,100.0,99.443,99.495,0,0.0,15,5,492,0.03009,64,0.001,{}
238.0,100.0,99.449,99.492,0,0.0,17,4,501,0.03133,64,0.001,{}
239.0,100.0,99.481,99.491,0,0.0,22,5,532,0.03443,64,0.001,{}
240.0,100.0,99.431,99.487,0,0.0,20,1,597,0.0348,64,0.001,{}
241.001,100.0,99.434,99.484,0,0.0,20,0,580,0.03443,64,0.001,{}
242.001,100.0,99.457,99.483,0,0.0,19,2,553,0.03398,64,0.001,{}
243.0,100.0,99.475,99.48,0,0.0,18,2,521,0.03401,64,0.001,{}
244.001,100.0,99.424,99.479,0,0.0,21,3,566,0.03436,64,0.001,{}
245.001,100.0,99.553,99.48,0,0.0,16,0,583,0.03422,64,0.001,{}
246.0,100.0,99.544,99.484,0,0.0,16,2,476,0.02967,64,0.001,{}
247.001,100.0,99.412,99.478,0,0.0,18,4,504,0.03182,64,0.001,{}
248.001,100.0,99.465,99.476,0,0.0,14,1,478,0.0305,64,0.001,{}
249.0,100.0,99.453,99.471,0,0.0,15,2,465,0.0298,64,0.001,{}
250.001,100.0,99.455,99.468,0,0.0,15,1,536,0.02991,64,0.001,{}
251.001,100.0,99.488,99.475,0,0.0,12,0,451,0.02938,64,0.001,{}
252.001,100.0,99.487,99.478,0,0.0,12,4,383,0.0294,64,0.001,{}
253.001,100.0,99.436,99.474,0,0.0,15,3,422,0.02974,64,0.001,{}
254.0,100.0,99.025,99.448,0,0.0,13,1,471,0.02983,64,0.001,{}
255.001,100.0,99.526,99.449,0,0.0,10,0,385,0.02882,64,0.001,{}
256.001,100.0,99.479,99.446,0,0.0,11,2,364,0.02919,64,0.001,{}
257.001,100.0,99.508,99.449,0,0.0,10,0,356,0.02883,64,0.001,{}
258.001,100.0,99.472,99.45,0,0.0,13,3,399,0.02924,64,0.001,{}
259.001,100.0,99.441,99.448,0,0.0,12,0,435,0.0293,64,0.001,{}
260.0,100.0,99.493,99.451,0,0.0,9,0,342,0.02859,64,0.001,{}
261.001,100.0,99.493,99.454,0,0.0,5,0,240,0.02753,64,0.0,{}
262.001,100.0,99.525,99.458,0,0.0,6,2,191,0.02724,64,0.001,{}
263.001,100.0,99.475,99.458,0,0.0,4,0,210,0.0271,64,0.001,{}
264.0,100.0,99.509,99.462,0,0.0,4,0,152,0.02647,64,0.001,{}
265.001,100.0,99.451,99.457,0,0.0,2,0,118,0.02637,64,0.001,{}
266.001,100.0,99.481,99.454,0,0.0,1,0,49,0.0302,64,0.001,{}
267.001,100.0,98.245,99.395,0,0.0,3,2,38,0.03587,64,0.001,{}
268.0,100.0,99.541,99.399,0,0.0,3,0,117,0.0262,64,0.001,{}
269.001,100.0,99.517,99.402,0,0.0,3,1,123,0.02642,64,0.001,{}
270.001,100.0,99.508,99.405,0,0.0,4,1,134,0.0264,64,0.001,{}
271.0,100.0,99.449,99.403,0,0.0,6,2,213,0.02732,64,0.001,{}
272.001,100.0,99.527,99.405,0,0.0,6,0,222,0.02729,64,0.001,{}
273.0,100.0,99.436,99.405,0,0.0,8,2,240,0.02772,64,0.001,{}
274.0,100.0,99.485,99.428,0,0.0,7,1,293,0.02802,64,0.001,{}
275.0,100.0,99.473,99.425,0,0.0,8,1,246,0.02777,64,0.001,{}
276.001,100.0,99.47,99.425,0,0.0,7,0,271,0.02779,64,0.001,{}
277.0,100.0,99.532,99.426,0,0.0,6,0,231,0.02744,64,0.0,{}
278.001,100.0,99.384,99.422,0,0.0,6,2,209,0.02755,64,0.001,{}
279.001,100.0,99.504,99.425,0,0.0,6,0,222,0.02727,64,0.001,{}
280.0,100.0,99.535,99.427,0,0.0,4,0,202,0.02716,64,0.001,{}
281.0,100.0,99.508,99.428,0,0.0,2,0,102,0.02625,64,0.001,{}
282.001,100.0,99.471,99.425,0,0.0,2,1,93,0.02609,64,0.001,{}
283.0,100.0,99.512,99.427,0,0.0,2,0,76,0.0259,64,0.001,{}
284.0,100.0,99.517,99.427,1,0.003,1,1,78,0.0259,64,0.0,{}
285.001,100.0,99.234,99.416,0,0.0,2,0,75,0.02609,64,0.001,{}
286.0,100.0,99.494,99.417,0,0.0,2,0,76,0.02588,64,0.001,{}
287.0,100.0,99.544,99.482,0,0.0,3,1,87,0.02603,64,0.001,{}
288.0,100.0,99.451,99.478,0,0.0,4,1,127,0.02643,64,0.001,{}
289.0,100.0,99.535,99.478,0,0.0,3,0,120,0.02622,64,0.001,{}
290.001,100.0,99.533,99.48,0,0.0,3,0,114,0.02618,64,0.001,{}
291.0,100.0,99.449,99.48,0,0.0,2,0,104,0.02623,64,0.001,{}
292.0,100.0,99.472,99.477,0,0.0,3,1,91,0.02611,64,0.001,{}
293.001,100.0,99.505,99.48,0,0.0,3,0,114,0.02633,64,0.001,{}
294.001,100.0,99.452,99.479,0,0.0,5,3,155,0.02721,64,0.001,{}
295.001,100.0,99.497,99.48,0,0.0,5,1,177,0.027,64,0.001,{}
296.001,100.0,99.506,99.482,0,0.0,5,0,185,0.02684,64,0.001,{}
297.0,100.0,99.515,99.481,0,0.0,5,0,185,0.02693,64,0.001,{}
298.0,100.0,99.52,99.488,0,0.0,5,1,186,0.02706,64,0.001,{}
299.0,100.0,99.479,99.486,0,0.0,5,1,172,0.02709,64,0.001,{}
300.001,100.0,99.466,99.483,0,0.0,6,2,228,0.02762,64,0.001,{}
301.001,100.0,99.483,99.482,0,0.0,4,0,184,0.02703,64,0.001,{}
302.001,100.0,99.501,99.483,0,0.0,3,0,140,0.02648,64,0.001,{}
303.001,100.0,99.557,99.486,0,0.0,3,0,114,0.02618,64,0.001,{}
304.001,100.0,99.464,99.483,0,0.0,3,0,114,0.02623,64,0.001,{}
305.0,100.0,99.512,99.497,0,0.0,3,0,114,0.0262,64,0.001,{}
