request_id,t_arrival,t_admit,t_first_token,t_finish,prompt_tokens,gen_tokens,ttft_s,queue_s,tpot_s,error
static64-79,1790361418.209078,1790361418.210129,1790361418.270365,1790361424.091820,32,176,0.061288,0.001051,0.033265,
static64-80,1790361418.366562,1790361418.369642,1790361418.418352,1790361422.489901,33,124,0.051791,0.003081,0.033102,
static64-81,1790361418.423494,1790361418.427574,1790361418.478144,1790361426.747710,17,256,0.054650,0.004080,0.032430,
static64-82,1790361418.719875,1790361418.720955,1790361418.770371,1790361427.045081,20,256,0.050496,0.001080,0.032450,
static64-83,1790361419.089553,1790361419.091633,1790361419.130420,1790361427.404948,43,256,0.040867,0.002080,0.032449,
static64-84,1790361419.104399,1790361419.107480,1790361419.166072,1790361427.438081,19,256,0.061673,0.003080,0.032439,
static64-85,1790361419.225080,1790361419.226383,1790361419.289539,1790361427.552931,27,256,0.064459,0.001303,0.032405,
static64-86,1790361419.345861,1790361419.349943,1790361419.391402,1790361427.015921,50,235,0.045542,0.004082,0.032583,
static64-87,1790361419.689073,1790361419.690127,1790361419.760583,1790361427.957313,15,256,0.071510,0.001054,0.032144,
static64-88,1790361420.493889,1790361420.493909,1790361420.542132,1790361426.331331,13,178,0.048243,0.000020,0.032707,
static64-89,1790361420.681296,1790361420.684376,1790361420.745961,1790361428.805023,32,256,0.064665,0.003079,0.031604,
static64-90,1790361421.233431,1790361421.233451,1790361421.301384,1790361426.687483,28,168,0.067953,0.000020,0.032252,
static64-91,1790361422.222239,1790361422.224319,1790361422.287070,1790361430.118033,37,256,0.064831,0.002080,0.030710,
static64-92,1790361422.536197,1790361422.537277,1790361422.593385,1790361430.395925,14,256,0.057188,0.001080,0.030598,
static64-93,1790361422.618723,1790361422.618742,1790361422.665425,1790361430.460351,24,256,0.046702,0.000019,0.030568,
static64-94,1790361424.408997,1790361424.412079,1790361424.464496,1790361424.972485,25,18,0.055498,0.003081,0.029882,
static64-95,1790361425.623508,1790361425.626589,1790361425.666843,1790361433.340491,20,256,0.043334,0.003080,0.030093,
static64-96,1790361425.949125,1790361425.952205,1790361426.003009,1790361433.709683,13,256,0.053885,0.003080,0.030222,
static64-97,1790361426.431679,1790361426.435760,1790361426.478062,1790361434.206426,17,256,0.046383,0.004081,0.030307,
static64-98,1790361426.507459,1790361426.508905,1790361426.567995,1790361434.296171,65,256,0.060536,0.001446,0.030307,
static64-99,1790361427.243220,1790361427.246300,1790361427.310619,1790361435.099874,15,256,0.067399,0.003080,0.030546,
static64-100,1790361427.354787,1790361427.354806,1790361427.404988,1790361435.201194,26,256,0.050201,0.000019,0.030573,
static64-101,1790361427.501925,1790361427.505005,1790361427.552966,1790361435.372203,17,256,0.051041,0.003080,0.030664,
static64-102,1790361427.942447,1790361427.946526,1790361427.991829,1790361435.880401,13,256,0.049382,0.004079,0.030936,
static64-103,1790361429.827304,1790361429.828386,1790361429.876352,1790361438.102251,27,256,0.049048,0.001081,0.032258,
static64-104,1790361429.951121,1790361429.952203,1790361429.999702,1790361438.239327,15,256,0.048580,0.001082,0.032312,
static64-105,1790361430.138386,1790361430.139467,1790361430.181290,1790361438.443619,30,256,0.042904,0.001081,0.032401,
static64-106,1790361430.201561,1790361430.206641,1790361430.246353,1790361438.510169,15,256,0.044792,0.005080,0.032407,
static64-107,1790361430.379743,1790361430.381824,1790361430.430229,1790361438.690357,11,256,0.050486,0.002081,0.032393,
static64-108,1790361430.497864,1790361430.501944,1790361430.548401,1790361438.809939,17,256,0.050537,0.004080,0.032398,
static64-109,1790361430.677116,1790361430.678195,1790361430.730846,1790361438.997455,24,256,0.053730,0.001078,0.032418,
static64-110,1790361431.186044,1790361431.189126,1790361431.243495,1790361439.500242,12,256,0.057450,0.003081,0.032379,
static64-111,1790361432.593524,1790361432.594818,1790361432.660980,1790361440.889164,13,256,0.067455,0.001294,0.032267,
static64-112,1790361432.895199,1790361432.897280,1790361432.935049,1790361441.122741,91,256,0.039850,0.002080,0.032109,
static64-113,1790361434.077589,1790361434.078671,1790361434.140220,1790361442.197931,25,256,0.062632,0.001083,0.031599,
static64-114,1790361434.471937,1790361434.476086,1790361434.540454,1790361442.581678,28,256,0.068516,0.004148,0.031534,
static64-115,1790361434.706250,1790361434.708330,1790361434.756926,1790361442.783180,27,256,0.050676,0.002080,0.031476,
static64-116,1790361434.744171,1790361434.744190,1790361434.793215,1790361441.646477,32,216,0.049044,0.000020,0.031876,
static64-117,1790361434.902368,1790361434.904449,1790361434.963460,1790361442.955808,55,256,0.061092,0.002080,0.031343,
static64-118,1790361435.187918,1790361435.191999,1790361435.238082,1790361443.190925,22,256,0.050164,0.004082,0.031188,
static64-119,1790361435.563452,1790361435.566533,1790361435.609723,1790361443.504447,19,256,0.046271,0.003080,0.030960,
static64-120,1790361436.169922,1790361436.172003,1790361436.220657,1790361444.022589,22,256,0.050735,0.002081,0.030596,
static64-121,1790361436.546170,1790361436.546192,1790361436.593872,1790361444.340021,30,256,0.047702,0.000022,0.030377,
static64-122,1790361437.874497,1790361437.876578,1790361437.929663,1790361445.449627,27,256,0.055166,0.002081,0.029490,
static64-123,1790361438.852759,1790361438.855840,1790361438.906154,1790361446.329215,16,256,0.053395,0.003081,0.029110,
static64-124,1790361439.533087,1790361439.537167,1790361439.590240,1790361446.994828,18,256,0.057153,0.004080,0.029038,
static64-125,1790361441.765729,1790361441.769811,1790361441.819198,1790361444.481512,17,93,0.053468,0.004082,0.028938,
static64-126,1790361442.429972,1790361442.433060,1790361442.492300,1790361449.908714,16,256,0.062328,0.003088,0.029084,
static64-127,1790361443.049360,1790361443.052446,1790361443.103346,1790361450.533623,30,256,0.053986,0.003085,0.029138,
static64-128,1790361443.336575,1790361443.340661,1790361443.390615,1790361450.828519,34,256,0.054040,0.004086,0.029168,
static64-129,1790361443.846137,1790361443.848219,1790361443.900061,1790361451.359156,14,256,0.053924,0.002082,0.029251,
static64-130,1790361443.905144,1790361443.910226,1790361443.965271,1790361451.214024,23,249,0.060127,0.005082,0.029229,
static64-131,1790361444.888520,1790361444.891605,1790361444.924342,1790361445.825944,33,32,0.035822,0.003085,0.029084,
static64-132,1790361444.941623,1790361444.943710,1790361444.985260,1790361452.467512,30,256,0.043638,0.002087,0.029342,
static64-133,1790361444.984526,1790361444.986338,1790361445.046655,1790361452.525006,54,256,0.062129,0.001813,0.029327,
static64-134,1790361445.551262,1790361445.553347,1790361445.594996,1790361453.088531,34,256,0.043734,0.002085,0.029386,
static64-135,1790361446.012019,1790361446.013101,1790361446.062130,1790361448.776660,14,94,0.050111,0.001082,0.029188,
static64-136,1790361446.218098,1790361446.220181,1790361446.269589,1790361453.756310,30,256,0.051491,0.002083,0.029360,
static64-137,1790361446.781696,1790361446.783779,1790361446.820935,1790361454.321623,17,256,0.039239,0.002083,0.029414,
static64-138,1790361447.654127,1790361447.656209,1790361447.718849,1790361455.236039,38,256,0.064722,0.002082,0.029479,
static64-139,1790361447.736128,1790361447.739209,1790361447.783144,1790361455.295879,28,256,0.047016,0.003081,0.029462,
static64-140,1790361448.891098,1790361448.895377,1790361448.953623,1790361456.469821,38,256,0.062525,0.004279,0.029475,
static64-141,1790361449.431061,1790361449.431082,1790361449.486188,1790361457.007356,32,256,0.055127,0.000020,0.029495,
static64-142,1790361449.784290,1790361449.787372,1790361449.846653,1790361457.362530,42,256,0.062363,0.003082,0.029474,
static64-143,1790361450.390336,1790361450.394417,1790361450.444907,1790361457.955477,20,256,0.054572,0.004081,0.029453,
static64-144,1790361450.931499,1790361450.931518,1790361450.979062,1790361458.499894,38,256,0.047564,0.000020,0.029493,
static64-145,1790361452.199883,1790361452.203493,1790361452.262872,1790361459.792531,22,256,0.062989,0.003610,0.029528,
static64-146,1790361452.653442,1790361452.657525,1790361452.701132,1790361460.240202,23,256,0.047690,0.004082,0.029565,
static64-147,1790361452.835249,1790361452.838331,1790361452.880004,1790361460.415419,40,256,0.044755,0.003082,0.029551,
static64-148,1790361452.890214,1790361452.891298,1790361452.942225,1790361460.472923,18,256,0.052011,0.001084,0.029532,
static64-149,1790361453.896960,1790361453.900039,1790361453.937119,1790361461.472574,31,256,0.040159,0.003079,0.029551,
static64-150,1790361454.107147,1790361454.110228,1790361454.146832,1790361461.676988,33,256,0.039686,0.003082,0.029530,
static64-151,1790361454.903220,1790361454.904301,1790361454.940190,1790361458.499923,13,121,0.036970,0.001081,0.029664,
static64-152,1790361456.070941,1790361456.074024,1790361456.109114,1790361463.673183,17,256,0.038173,0.003083,0.029663,
static64-153,1790361456.209621,1790361456.212707,1790361456.262264,1790361458.645398,28,81,0.052642,0.003086,0.029789,
static64-154,1790361456.815485,1790361456.815507,1790361456.858061,1790361463.614211,48,229,0.042576,0.000022,0.029632,
static64-155,1790361457.036889,1790361457.041451,1790361457.095722,1790361464.664052,17,256,0.058834,0.004562,0.029680,
static64-156,1790361457.400791,1790361457.402877,1790361457.454171,1790361465.018124,22,256,0.053380,0.002086,0.029663,
static64-157,1790361458.259341,1790361458.263426,1790361458.314175,1790361464.096935,32,196,0.054834,0.004086,0.029655,
static64-158,1790361458.363024,1790361458.366105,1790361458.410462,1790361462.393085,52,136,0.047438,0.003081,0.029501,
static64-159,1790361459.354159,1790361459.356240,1790361459.404925,1790361467.107195,26,256,0.050766,0.002080,0.030205,
static64-160,1790361459.574986,1790361459.578068,1790361459.614364,1790361465.444001,38,197,0.039378,0.003082,0.029743,
static64-161,1790361459.960513,1790361459.960538,1790361459.997972,1790361467.777390,17,256,0.037459,0.000025,0.030508,
static64-162,1790361460.170766,1790361460.172853,1790361460.210345,1790361468.010523,12,256,0.039579,0.002087,0.030589,
static64-163,1790361460.619447,1790361460.622535,1790361460.679896,1790361468.546845,20,256,0.060448,0.003088,0.030851,
static64-164,1790361460.850546,1790361460.854634,1790361460.913608,1790361468.785798,17,256,0.063061,0.004087,0.030871,
static64-165,1790361461.825694,1790361461.829775,1790361461.885208,1790361469.836446,14,256,0.059514,0.004080,0.031181,
static64-166,1790361461.841276,1790361461.845360,1790361461.885210,1790361469.836457,22,256,0.043934,0.004083,0.031181,
static64-167,1790361462.043799,1790361462.046881,1790361462.096046,1790361462.540410,20,16,0.052247,0.003082,0.029624,
static64-168,1790361462.541483,1790361462.543567,1790361462.600547,1790361470.624636,19,256,0.059064,0.002085,0.031467,
static64-169,1790361462.902275,1790361462.905359,1790361462.957162,1790361470.982756,22,256,0.054887,0.003084,0.031473,
static64-170,1790361463.746007,1790361463.746030,1790361463.796353,1790361471.827940,92,256,0.050346,0.000023,0.031496,
static64-171,1790361463.977518,1790361463.978599,1790361464.036656,1790361472.071843,43,256,0.059138,0.001081,0.031511,
static64-172,1790361464.184090,1790361464.186175,1790361464.247002,1790361472.286064,18,256,0.062913,0.002085,0.031526,
static64-173,1790361465.086365,1790361465.089447,1790361465.139470,1790361473.186871,28,256,0.053105,0.003081,0.031558,
static64-174,1790361465.094851,1790361465.094873,1790361465.139473,1790361473.186881,26,256,0.044621,0.000022,0.031558,
static64-175,1790361465.334934,1790361465.337014,1790361465.383268,1790361473.426389,12,256,0.048334,0.002080,0.031542,
static64-176,1790361465.774864,1790361465.775947,1790361465.838632,1790361470.594269,24,147,0.063768,0.001083,0.032573,
static64-177,1790361466.208622,1790361466.208642,1790361466.262514,1790361474.293786,25,256,0.053892,0.000020,0.031495,
static64-178,1790361466.534318,1790361466.538402,1790361466.601525,1790361474.597337,16,256,0.067207,0.004084,0.031356,
static64-179,1790361467.580539,1790361467.582620,1790361467.642277,1790361475.509914,17,256,0.061738,0.002081,0.030853,
static64-180,1790361468.021775,1790361468.024856,1790361468.077090,1790361475.893215,14,256,0.055315,0.003081,0.030651,
static64-181,1790361469.272119,1790361469.272140,1790361469.328660,1790361477.062741,12,256,0.056541,0.000021,0.030330,
static64-182,1790361469.292700,1790361469.292719,1790361469.365295,1790361477.091752,19,256,0.072595,0.000019,0.030300,
static64-183,1790361469.406093,1790361469.406117,1790361469.468331,1790361477.179073,18,256,0.062238,0.000024,0.030238,
static64-184,1790361469.931908,1790361469.931927,1790361469.991349,1790361477.627910,16,256,0.059442,0.000020,0.029947,
static64-185,1790361471.767740,1790361471.770822,1790361471.827983,1790361475.421507,28,121,0.060243,0.003082,0.029946,
static64-186,1790361471.893731,1790361471.894811,1790361471.951302,1790361475.654373,29,125,0.057571,0.001080,0.029863,
static64-187,1790361471.989377,1790361471.992458,1790361472.042043,1790361479.489778,17,256,0.052666,0.003081,0.029207,
static64-188,1790361472.136645,1790361472.136667,1790361472.195999,1790361479.630991,22,256,0.059354,0.000022,0.029157,
static64-189,1790361472.744416,1790361472.748498,1790361472.796805,1790361480.186946,25,256,0.052389,0.004082,0.028981,
static64-190,1790361473.196126,1790361473.198205,1790361473.248511,1790361480.600853,18,256,0.052385,0.002080,0.028833,
static64-191,1790361473.889274,1790361473.890354,1790361473.935471,1790361477.711281,44,130,0.046196,0.001080,0.029270,
static64-192,1790361474.409061,1790361474.412146,1790361474.476662,1790361481.725274,30,256,0.067601,0.003085,0.028426,
static64-193,1790361475.661532,1790361475.661552,1790361475.716888,1790361482.848582,16,256,0.055356,0.000020,0.027967,
static64-194,1790361476.089339,1790361476.089359,1790361476.130926,1790361483.215828,16,256,0.041587,0.000020,0.027784,
static64-195,1790361478.219187,1790361478.222273,1790361478.270589,1790361485.193851,26,256,0.051402,0.003087,0.027150,
static64-196,1790361478.893368,1790361478.894449,1790361478.941131,1790361482.236747,17,120,0.047763,0.001081,0.027694,
static64-197,1790361479.211881,1790361479.213963,1790361479.257310,1790361482.422408,31,116,0.045429,0.002083,0.027523,
static64-198,1790361482.527682,1790361482.529231,1790361482.580753,1790361489.413740,17,256,0.053071,0.001549,0.026796,
static64-199,1790361483.373318,1790361483.376402,1790361483.423411,1790361490.274012,22,256,0.050093,0.003083,0.026865,
static64-200,1790361484.375204,1790361484.380287,1790361484.423133,1790361484.854299,24,17,0.047929,0.005083,0.026948,
static64-201,1790361485.450285,1790361485.452366,1790361485.484643,1790361489.953540,14,166,0.034358,0.002081,0.027084,
static64-202,1790361486.081892,1790361486.084975,1790361486.118063,1790361492.733139,19,244,0.036170,0.003082,0.027223,
static64-203,1790361486.295129,1790361486.297209,1790361486.333869,1790361493.288804,18,256,0.038739,0.002079,0.027274,
static64-204,1790361486.992015,1790361486.996094,1790361487.034589,1790361494.012838,17,256,0.042573,0.004079,0.027366,
static64-205,1790361491.049358,1790361491.050441,1790361491.094984,1790361498.348340,15,256,0.045625,0.001083,0.028445,
static64-206,1790361491.167527,1790361491.170614,1790361491.208883,1790361498.462017,13,256,0.041356,0.003087,0.028444,
static64-207,1790361492.173430,1790361492.174513,1790361492.213365,1790361499.498941,18,256,0.039934,0.001083,0.028571,
static64-208,1790361492.230648,1790361492.231734,1790361492.274255,1790361499.560019,47,256,0.043607,0.001087,0.028572,
static64-209,1790361492.256842,1790361492.257923,1790361492.307221,1790361499.590428,21,256,0.050380,0.001081,0.028562,
static64-210,1790361492.368991,1790361492.372077,1790361492.421130,1790361499.698897,55,256,0.052140,0.003086,0.028540,
static64-211,1790361493.381028,1790361493.384116,1790361493.427362,1790361500.698488,18,256,0.046335,0.003088,0.028514,
static64-212,1790361494.000015,1790361494.000035,1790361494.039828,1790361501.321879,52,256,0.039813,0.000021,0.028557,
static64-213,1790361494.370783,1790361494.372869,1790361494.406374,1790361496.662929,20,79,0.035591,0.002087,0.028930,
static64-214,1790361494.787890,1790361494.789970,1790361494.833681,1790361502.124427,15,256,0.045791,0.002081,0.028591,
static64-215,1790361496.668074,1790361496.672160,1790361496.722678,1790361502.691505,20,210,0.054604,0.004086,0.028559,
static64-216,1790361499.500034,1790361499.504118,1790361499.560045,1790361507.133360,27,256,0.060011,0.004084,0.029699,
static64-217,1790361499.829234,1790361499.830315,1790361499.861584,1790361507.505224,26,256,0.032350,0.001081,0.029975,
static64-218,1790361500.287777,1790361500.287797,1790361500.331739,1790361508.088116,12,256,0.043962,0.000020,0.030417,
static64-219,1790361500.695753,1790361500.700588,1790361500.754758,1790361508.615469,20,256,0.059005,0.004835,0.030826,
static64-220,1790361500.922918,1790361500.927001,1790361500.981983,1790361508.888698,16,256,0.059065,0.004083,0.031007,
static64-221,1790361501.310064,1790361501.314144,1790361501.354024,1790361508.956520,27,245,0.043961,0.004080,0.031158,
static64-222,1790361501.776462,1790361501.780545,1790361501.832511,1790361509.929534,18,256,0.056048,0.004082,0.031753,
static64-223,1790361501.788980,1790361501.791063,1790361501.832513,1790361504.408664,64,88,0.043533,0.002083,0.029611,
static64-224,1790361501.875054,1790361501.875072,1790361501.923111,1790361504.648633,18,93,0.048058,0.000019,0.029625,
static64-225,1790361502.375909,1790361502.378989,1790361502.417957,1790361510.612268,14,256,0.042048,0.003080,0.032135,
static64-226,1790361502.405862,1790361502.409942,1790361502.456209,1790361510.645817,13,256,0.050347,0.004081,0.032116,
static64-227,1790361503.102907,1790361503.105993,1790361503.157502,1790361511.465323,59,256,0.054594,0.003086,0.032580,
static64-228,1790361503.334923,1790361503.338006,1790361503.392577,1790361504.589205,35,41,0.057654,0.003083,0.029916,
static64-229,1790361503.927059,1790361503.929139,1790361503.979708,1790361512.417919,17,256,0.052649,0.002081,0.033091,
static64-230,1790361504.171726,1790361504.174805,1790361504.222374,1790361512.689103,29,256,0.050648,0.003080,0.033203,
static64-231,1790361504.248772,1790361504.251853,1790361504.288796,1790361512.750316,11,256,0.040025,0.003082,0.033182,
static64-232,1790361505.466176,1790361505.467257,1790361505.500615,1790361513.985650,17,256,0.034439,0.001081,0.033275,
static64-233,1790361505.768914,1790361505.769994,1790361505.835583,1790361509.895265,42,120,0.066669,0.001080,0.034115,
static64-234,1790361506.017756,1790361506.022840,1790361506.079082,1790361514.562952,20,256,0.061327,0.005084,0.033270,
static64-235,1790361506.038352,1790361506.038371,1790361506.079085,1790361512.215598,15,180,0.040733,0.000018,0.034282,
static64-236,1790361506.502012,1790361506.502031,1790361506.553432,1790361514.981455,27,256,0.051420,0.000020,0.033051,
static64-237,1790361507.438184,1790361507.440265,1790361507.505274,1790361515.916724,27,256,0.067090,0.002081,0.032986,
static64-238,1790361507.618218,1790361507.621305,1790361507.677781,1790361516.068037,23,256,0.059562,0.003087,0.032903,
static64-239,1790361508.031658,1790361508.031677,1790361508.088167,1790361508.405725,18,10,0.056510,0.000020,0.035284,
static64-240,1790361508.043174,1790361508.047252,1790361508.088170,1790361516.427880,16,256,0.044997,0.004079,0.032705,
static64-241,1790361508.134219,1790361508.135299,1790361508.197259,1790361516.516720,21,256,0.063040,0.001080,0.032625,
static64-242,1790361508.154853,1790361508.155931,1790361508.197262,1790361516.516730,13,256,0.042408,0.001078,0.032625,
