t,budget,p_1s,p_10s,q,oldest,n_run,arrivals,tokens,tpot,cap,ctrl_ms,info
12.001,100.0,18.405,21.52,4,11.486,0,0,0,0.0,0,22.732,"{""cost"": 2184.16854382256, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.5729319802289999, ""gain"": 1.0}"
13.001,100.0,18.373,21.295,4,12.486,0,0,0,0.0,0,26.552,"{""cost"": 2088.468813381355, ""theta"": 8, ""cap"": 8, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.4010523861602999, ""gain"": 1.0}"
14.0,100.0,18.304,21.095,5,13.486,0,1,0,0.0,0,20.94,"{""cost"": 2201.644465663511, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.5807366703122099, ""gain"": 1.0}"
15.001,100.0,18.201,20.914,6,14.486,0,1,0,0.0,0,21.718,"{""cost"": 2257.968706125123, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.7065156692185468, ""gain"": 1.0}"
16.001,100.0,18.188,20.754,8,15.486,0,2,0,0.0,0,42.683,"{""cost"": 2396.210803985372, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.0945609684529827, ""gain"": 1.0}"
17.0,100.0,18.031,20.603,9,16.485,0,1,0,0.0,0,25.021,"{""cost"": 2412.9276351293875, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.0661926779170878, ""gain"": 1.0}"
18.001,100.0,18.221,20.477,9,17.486,0,0,0,0.0,0,23.097,"{""cost"": 2318.487106895024, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.7463348745419615, ""gain"": 1.0}"
19.001,100.0,18.112,20.359,11,18.486,0,2,0,0.0,0,25.268,"{""cost"": 2466.114491349175, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.122434412179373, ""gain"": 1.0}"
20.001,100.0,18.28,18.303,11,19.486,0,0,0,0.0,0,23.839,"{""cost"": 2270.00515440103, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.7857040885255611, ""gain"": 1.0}"
21.001,100.0,18.095,18.287,11,20.486,0,0,0,0.0,0,22.277,"{""cost"": 2267.094611086093, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.5499928619678927, ""gain"": 1.0}"
22.001,100.0,18.092,18.272,13,21.486,0,2,0,0.0,0,25.614,"{""cost"": 2481.2145274679447, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9849950033775248, ""gain"": 1.0}"
23.001,100.0,18.108,18.258,14,22.486,0,1,0,0.0,0,25.427,"{""cost"": 2498.6904493088955, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9894965023642672, ""gain"": 1.0}"
24.001,100.0,18.078,18.244,15,23.486,0,1,0,0.0,0,25.489,"{""cost"": 2516.1663711498463, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9926475516549871, ""gain"": 1.0}"
25.001,100.0,18.131,18.237,16,24.486,0,1,0,0.0,0,26.451,"{""cost"": 2533.642292990797, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9948532861584909, ""gain"": 1.0}"
26.0,100.0,18.19,18.233,17,25.486,0,1,0,0.0,0,25.957,"{""cost"": 2399.6192965506925, ""theta"": 32, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 0.9963973003109436, ""gain"": 1.0}"
27.0,100.0,18.18,18.23,18,26.485,0,1,0,0.0,0,26.501,"{""cost"": 2457.1436783625168, ""theta"": 32, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 0.9974781102176604, ""gain"": 1.0}"
28.001,100.0,18.172,18.223,18,27.486,0,0,0,0.0,0,25.511,"{""cost"": 2339.908841764833, ""theta"": 32, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 0.6982346771523622, ""gain"": 1.0}"
29.0,100.0,18.217,18.22,18,28.485,0,0,0,0.0,16,23.906,"{""cost"": 2275.1017706900016, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.4887642740066535, ""gain"": 1.0}"
30.0,100.0,99.558,22.272,2,4.554,16,0,529,0.02842,16,24.542,"{""cost"": 2279.8328212064157, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.34213499180465745, ""gain"": 1.000105879230902}"
31.001,100.0,99.417,26.318,2,5.554,16,0,576,0.02805,16,23.561,"{""cost"": 2280.4080988767237, ""theta"": 8, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.2394944942632602, ""gain"": 1.0000594150796094}"
32.0,100.0,99.546,30.375,3,6.554,16,1,560,0.02806,16,24.801,"{""cost"": 2298.9627581193395, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.4676461459842821, ""gain"": 1.000146814211438}"
33.0,100.0,99.503,34.431,2,1.975,16,1,558,0.02844,0,25.969,"{""cost"": 2186.897575343972, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.6273523021889975, ""gain"": 1.000182568724168}"
34.001,100.0,99.555,38.494,2,2.976,16,0,576,0.0282,0,23.957,"{""cost"": 2205.5098552447266, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.4391466115322982, ""gain"": 1.000266762325982}"
35.001,100.0,99.545,42.561,3,3.976,16,1,560,0.0284,0,25.701,"{""cost"": 2224.3811516180053, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.6074026280726088, ""gain"": 1.00033223018759}"
36.0,100.0,99.505,46.627,3,4.976,16,0,560,0.02844,0,23.528,"{""cost"": 2207.6161261837383, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.4251818396508261, ""gain"": 1.0003509211884256}"
37.001,100.0,99.6,50.705,3,5.976,2,0,231,0.02747,0,20.728,"{""cost"": 2184.502475642098, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.2976272877555783, ""gain"": 1.000463486845852}"
38.001,100.0,99.554,54.772,3,6.976,2,0,82,0.02457,0,22.201,"{""cost"": 2163.7357293422137, ""theta"": 8, ""cap"": 8, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.2083391014289048, ""gain"": 1.00051883451013}"
39.0,100.0,99.572,58.845,3,7.975,1,0,79,0.02458,0,18.764,"{""cost"": 2095.9408729307115, ""theta"": 8, ""cap"": 8, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.14583737100023336, ""gain"": 1.0005862034465385}"
40.0,100.0,101.903,63.026,4,8.976,0,1,26,0.0354,0,29.908,"{""cost"": 2088.914752116595, ""theta"": 8, ""cap"": 8, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.40208615970016337, ""gain"": 1.0005862034465385}"
41.001,100.0,59.357,65.089,4,9.976,0,0,0,0.0,0,31.979,"{""cost"": 2100.7491439200294, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.2814603117901143, ""gain"": 1.0005862034465385}"
42.001,100.0,58.433,67.106,4,10.976,0,0,0,0.0,0,30.479,"{""cost"": 2084.3680615658855, ""theta"": 8, ""cap"": 8, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.19702221825308003, ""gain"": 1.0005862034465385}"
43.001,100.0,58.312,69.116,5,11.976,0,1,0,0.0,0,20.161,"{""cost"": 2157.5873697652555, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.437915552777156, ""gain"": 1.0005862034465385}"
44.001,100.0,58.263,71.126,5,12.976,0,0,0,0.0,0,18.66,"{""cost"": 2117.7733776867517, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.30654088694400916, ""gain"": 1.0005862034465385}"
45.001,100.0,58.372,73.138,6,13.976,0,1,0,0.0,0,20.959,"{""cost"": 2184.647425130811, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.5145786208608064, ""gain"": 1.0005862034465385}"
46.0,100.0,58.304,75.143,8,14.975,0,2,0,0.0,0,24.379,"{""cost"": 2360.336920109283, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9602050346025645, ""gain"": 1.0005862034465385}"
47.001,100.0,58.286,77.149,8,15.976,0,0,0,0.0,0,22.806,"{""cost"": 2275.9955994549996, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.6721435242217951, ""gain"": 1.0005862034465385}"
48.0,100.0,58.214,79.151,8,16.976,0,0,0,0.0,0,20.993,"{""cost"": 2202.1335914173765, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.47050046695525655, ""gain"": 1.0005862034465385}"
49.0,100.0,58.279,81.154,8,17.976,0,0,0,0.0,0,19.979,"{""cost"": 2152.328532156216, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.32935032686867954, ""gain"": 1.0005862034465385}"
50.001,100.0,58.426,79.097,9,18.976,0,1,0,0.0,0,39.828,"{""cost"": 2237.1059239905076, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.5305452288080756, ""gain"": 1.0005862034465385}"
51.0,100.0,58.289,77.041,9,19.976,0,0,0,0.0,0,37.427,"{""cost"": 2192.5597023383866, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.37138166016565294, ""gain"": 1.0005862034465385}"
52.001,100.0,58.191,74.973,9,20.976,0,0,0,0.0,0,28.637,"{""cost"": 2134.842365869651, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.25996716211595705, ""gain"": 1.0005862034465385}"
53.001,100.0,58.2,72.908,9,21.976,0,0,0,0.0,0,26.207,"{""cost"": 2117.773377686752, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.18197701348116993, ""gain"": 1.0005862034465385}"
54.0,100.0,58.162,70.838,10,22.975,0,1,0,0.0,0,32.867,"{""cost"": 2227.5320349115177, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.4273839094368189, ""gain"": 1.0005862034465385}"
55.0,100.0,58.183,68.77,10,23.976,0,0,0,0.0,0,35.535,"{""cost"": 2169.814698442782, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.2991687366057732, ""gain"": 1.0005862034465385}"
56.001,100.0,58.168,66.703,10,24.976,0,0,0,0.0,0,19.723,"{""cost"": 2134.842365869651, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.20941811562404122, ""gain"": 1.0005862034465385}"
57.0,100.0,57.535,64.6,11,25.976,0,1,0,0.0,0,21.816,"{""cost"": 2262.504367484649, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.4465926809368288, ""gain"": 1.0005862034465385}"
58.0,100.0,44.853,61.865,13,26.976,0,2,0,0.0,0,25.55,"{""cost"": 2503.7924306296354, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9126148766557801, ""gain"": 1.0005862034465385}"
59.0,100.0,18.846,57.829,16,27.976,0,3,0,0.0,0,29.166,"{""cost"": 2612.816606381372, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.538830413659046, ""gain"": 1.0005862034465385}"
60.0,100.0,18.03,53.635,17,28.976,0,1,0,0.0,32,28.751,"{""cost"": 2512.386831078736, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.3771812895613322, ""gain"": 1.0005862034465385}"
61.0,100.0,93.359,55.335,0,0.0,17,0,494,0.0311,0,26.784,"{""cost"": 2534.0487378947837, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9640269026929325, ""gain"": 0.9944000525812157}"
62.001,100.0,102.614,57.544,1,0.607,17,1,578,0.02851,0,41.752,"{""cost"": 2109.1255620169263, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9748188318850526, ""gain"": 0.9981386040426967}"
63.0,100.0,102.78,59.768,2,1.606,16,1,592,0.02918,0,26.772,"{""cost"": 2124.091149064679, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9823731823195367, ""gain"": 1.0016698275133162}"
64.001,100.0,98.85,61.797,3,2.606,16,1,544,0.02936,0,26.926,"{""cost"": 2142.45316662581, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9876612276236756, ""gain"": 1.0008965279956963}"
65.0,100.0,99.573,63.857,3,3.606,15,0,545,0.0284,0,25.106,"{""cost"": 2138.9107748705133, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.6913628593365728, ""gain"": 1.0009275956142638}"
66.001,100.0,99.495,65.917,4,4.606,15,1,525,0.02867,0,25.354,"{""cost"": 2156.369663295041, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.7839540015356009, ""gain"": 1.0008774693029077}"
67.0,100.0,99.572,67.981,6,5.606,15,2,525,0.02864,0,27.558,"{""cost"": 2208.094696971112, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.1487678010749205, ""gain"": 1.0009089747600384}"
68.001,100.0,87.512,69.446,6,6.607,0,0,284,0.02892,0,21.754,"{""cost"": 2103.2458816103854, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.8041374607524443, ""gain"": 1.0009089747600384}"
69.001,100.0,58.634,69.464,7,7.606,0,1,0,0.0,0,22.466,"{""cost"": 2143.3847418116834, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.8628962225267109, ""gain"": 1.0009089747600384}"
70.001,100.0,58.551,69.47,7,8.607,0,0,0,0.0,0,36.802,"{""cost"": 2183.5236020129814, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.6040273557686976, ""gain"": 1.0009089747600384}"
71.001,100.0,58.453,69.478,8,9.607,0,1,0,0.0,0,34.345,"{""cost"": 2223.6624622142795, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.7228191490380883, ""gain"": 1.0009089747600384}"
72.001,100.0,58.456,69.491,8,10.606,0,0,0,0.0,0,33.791,"{""cost"": 2188.8399365260398, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.5059734043266618, ""gain"": 1.0009089747600384}"
73.0,100.0,58.43,69.503,9,11.606,0,1,0,0.0,0,21.973,"{""cost"": 2247.4549817136285, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.6541813830286632, ""gain"": 1.0009089747600384}"
74.0,100.0,58.453,69.517,9,12.606,0,0,0,0.0,0,20.492,"{""cost"": 2180.4710713944514, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.4579269681200642, ""gain"": 1.0009089747600384}"
75.001,100.0,58.435,69.53,9,13.607,0,0,0,0.0,0,19.804,"{""cost"": 2132.435682427578, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.32054887768404494, ""gain"": 1.0009089747600384}"
76.001,100.0,58.426,69.543,10,14.606,0,1,0,0.0,0,21.222,"{""cost"": 2223.823550551665, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.5243842143788314, ""gain"": 1.0009089747600384}"
77.001,100.0,58.378,69.585,14,15.607,0,4,0,0.0,0,26.89,"{""cost"": 2594.1983407812286, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.567068950065182, ""gain"": 1.0009089747600384}"
78.001,100.0,58.371,70.261,15,16.607,0,1,0,0.0,0,26.876,"{""cost"": 2537.5423435559806, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.3969482650456273, ""gain"": 1.0009089747600384}"
79.001,100.0,58.357,72.236,15,17.606,0,0,0,0.0,0,24.441,"{""cost"": 2433.6391007558923, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9778637855319391, ""gain"": 1.0009089747600384}"
80.001,100.0,58.353,74.253,16,18.607,0,1,0,0.0,0,24.038,"{""cost"": 2451.130907768705, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9845046498723573, ""gain"": 1.0009089747600384}"
81.001,100.0,58.299,72.5,16,19.606,0,0,0,0.0,0,23.757,"{""cost"": 2360.6827327278625, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.68915325491065, ""gain"": 1.0009089747600384}"
82.0,100.0,58.314,70.285,16,20.606,0,0,0,0.0,0,22.03,"{""cost"": 2282.438595739254, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.482407278437455, ""gain"": 1.0009089747600384}"
83.001,100.0,58.319,68.062,17,21.606,0,1,0,0.0,0,23.308,"{""cost"": 2185.6263175701247, ""theta"": 32, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 0.6376850949062185, ""gain"": 1.0009089747600384}"
84.001,100.0,58.312,66.035,17,22.606,0,0,0,0.0,16,21.701,"{""cost"": 2155.7979497201727, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.4463795664343529, ""gain"": 1.0009089747600384}"
85.0,100.0,93.137,65.713,4,0.951,16,4,512,0.02865,0,29.083,"{""cost"": 2171.9530811074906, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.512465696504047, ""gain"": 0.994467275887351}"
86.001,100.0,98.99,65.688,5,1.951,16,1,560,0.02838,0,28.883,"{""cost"": 2174.620903094511, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.3587259875528328, ""gain"": 0.9945554842411872}"
87.001,100.0,99.573,65.688,5,2.951,16,0,560,0.02849,0,26.749,"{""cost"": 2194.4174714613855, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9511081912869829, ""gain"": 0.9952208975553233}"
88.0,100.0,99.535,66.289,6,3.951,14,1,513,0.02835,0,26.047,"{""cost"": 2187.615313712258, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9657757339008879, ""gain"": 0.9957817917845319}"
89.001,100.0,99.564,68.335,7,4.951,14,1,490,0.02838,0,25.982,"{""cost"": 2224.6256940324793, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9760430137306215, ""gain"": 0.9963155751149464}"
90.001,88.0,99.537,70.385,8,5.951,14,1,504,0.02843,0,25.683,"{""cost"": 2242.3133544787593, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9832301096114351, ""gain"": 0.9967683187938348}"
91.001,88.0,99.518,72.438,9,6.951,14,1,490,0.02851,0,29.613,"{""cost"": 2260.291379077256, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9882610767280045, ""gain"": 0.9971572265657856}"
92.001,88.0,99.673,74.499,9,7.951,1,0,196,0.02945,0,23.128,"{""cost"": 2209.450619955459, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.6917827537096031, ""gain"": 0.9976623721761656}"
93.001,88.0,69.621,75.058,9,8.951,0,0,5,0.03846,0,20.293,"{""cost"": 2167.05317433033, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.48424792759672214, ""gain"": 0.9976623721761656}"
94.001,88.0,58.807,75.076,9,9.951,0,0,0,0.0,0,20.117,"{""cost"": 2134.3158347184212, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.33897354931770546, ""gain"": 0.9976623721761656}"
95.001,88.0,58.538,75.081,12,10.951,0,3,0,0.0,0,24.359,"{""cost"": 2259.926711573794, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.1372814845223937, ""gain"": 0.9976623721761656}"
96.001,88.0,58.597,75.09,15,11.951,0,3,0,0.0,0,27.727,"{""cost"": 2172.2063920169085, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.6960970391656756, ""gain"": 0.9976623721761656}"
97.001,88.0,58.531,75.097,16,12.951,0,1,0,0.0,0,27.289,"{""cost"": 2339.5586635027594, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.4872679274159728, ""gain"": 0.9976623721761656}"
98.0,88.0,58.608,75.109,19,13.951,0,3,0,0.0,0,29.346,"{""cost"": 2618.1737258242324, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.9410875491911808, ""gain"": 0.9976623721761656}"
99.001,88.0,58.557,75.119,21,14.951,0,2,0,0.0,0,29.724,"{""cost"": 2688.044781637021, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.9587612844338262, ""gain"": 0.9976623721761656}"
100.001,88.0,58.658,75.134,23,15.951,0,2,0,0.0,0,29.918,"{""cost"": 2523.7042638406674, ""theta"": 48, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 1.971132899103678, ""gain"": 0.9976623721761656}"
101.001,88.0,58.65,75.152,25,16.951,0,2,0,0.0,0,30.267,"{""cost"": 2598.390379084767, ""theta"": 48, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 1.9797930293725745, ""gain"": 0.9976623721761656}"
102.001,88.0,58.661,75.169,27,17.951,0,2,0,0.0,0,30.818,"{""cost"": 2673.0764943288664, ""theta"": 48, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 1.9858551205608022, ""gain"": 0.9976623721761656}"
103.0,88.0,58.563,75.182,30,18.95,0,3,0,0.0,0,32.193,"{""cost"": 2289.5781814714737, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.2900985843925614, ""gain"": 0.9976623721761656}"
104.001,88.0,58.611,75.196,35,19.951,0,5,0,0.0,0,36.714,"{""cost"": 2269.7258495080837, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 3.103069009074793, ""gain"": 0.9976623721761656}"
105.001,88.0,58.539,73.467,37,20.951,0,2,0,0.0,0,35.336,"{""cost"": 2934.426475658826, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.772148306352355, ""gain"": 0.9976623721761656}"
106.0,88.0,58.455,71.44,39,21.951,0,2,0,0.0,0,35.629,"{""cost"": 2811.1314656317645, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.5405038144466485, ""gain"": 0.9976623721761656}"
