request_id,t_arrival,t_admit,t_first_token,t_finish,prompt_tokens,gen_tokens,ttft_s,queue_s,tpot_s,error
mpc-80,1790361090.348519,1790361096.684498,1790361096.810703,1790361101.568847,33,124,6.462183,6.335979,0.038684,
mpc-81,1790361090.405793,1790361096.684731,1790361096.810705,1790361106.504058,17,256,6.404912,6.278939,0.038013,
mpc-82,1790361090.701932,1790361096.684928,1790361096.810707,1790361106.504065,20,256,6.108775,5.982996,0.038013,
mpc-83,1790361091.071685,1790361096.685140,1790361096.810709,1790361106.504073,43,256,5.739025,5.613456,0.038013,
mpc-84,1790361091.087105,1790361096.685395,1790361096.810714,1790361106.504079,19,256,5.723608,5.598290,0.038013,
mpc-85,1790361091.207343,1790361096.685591,1790361096.810716,1790361106.504085,27,256,5.603373,5.478247,0.038013,
mpc-86,1790361091.327584,1790361096.685805,1790361096.810718,1790361105.717176,50,235,5.483134,5.358221,0.038062,
mpc-87,1790361091.671170,1790361096.686096,1790361096.810720,1790361106.504092,15,256,5.139551,5.014927,0.038013,
mpc-88,1790361092.476795,1790361096.686303,1790361096.810723,1790361106.504098,13,256,4.333928,4.209509,0.038013,
mpc-89,1790361092.662948,1790361096.686490,1790361096.810725,1790361106.504104,32,256,4.147777,4.023542,0.038013,
mpc-90,1790361093.216397,1790361096.686719,1790361096.810727,1790361103.206430,28,168,3.594330,3.470322,0.038298,
mpc-91,1790361094.204858,1790361096.686937,1790361096.810730,1790361106.504115,37,256,2.605871,2.482078,0.038013,
mpc-92,1790361094.518753,1790361096.687178,1790361096.810732,1790361106.504123,14,256,2.291979,2.168425,0.038013,
mpc-93,1790361094.600332,1790361096.687381,1790361096.810734,1790361106.504128,24,256,2.210403,2.087049,0.038013,
mpc-94,1790361096.391794,1790361096.687586,1790361096.810737,1790361097.449339,25,18,0.418943,0.295792,0.037565,
mpc-95,1790361097.606309,1790361097.609042,1790361097.686663,1790361107.485603,20,256,0.080354,0.002733,0.038427,
mpc-96,1790361097.932155,1790361114.653069,1790361114.668874,1790361123.674063,13,256,16.736719,16.720914,0.035314,
mpc-97,1790361098.413392,1790361114.653484,1790361114.781408,1790361123.684791,17,256,16.368016,16.240093,0.034915,
mpc-98,1790361098.490422,1790361114.653781,1790361114.781410,1790361123.684800,65,256,16.290988,16.163359,0.034915,
mpc-99,1790361099.225917,1790361114.654147,1790361114.781413,1790361123.684808,15,256,15.555496,15.428230,0.034915,
mpc-100,1790361099.336989,1790361114.654387,1790361114.781415,1790361123.684817,26,256,15.444426,15.317398,0.034915,
mpc-101,1790361099.483899,1790361114.654634,1790361114.781417,1790361123.684825,17,256,15.297518,15.170734,0.034915,
mpc-102,1790361099.925499,1790361114.654860,1790361114.781419,1790361123.684834,13,256,14.855920,14.729361,0.034915,
mpc-103,1790361101.809943,1790361114.655072,1790361114.781422,1790361123.684843,27,256,12.971478,12.845128,0.034915,
mpc-104,1790361101.934364,1790361114.655318,1790361114.781424,1790361123.684851,15,256,12.847059,12.720954,0.034915,
mpc-105,1790361102.120712,1790361114.655547,1790361114.781425,1790361123.684859,30,256,12.660714,12.534835,0.034915,
mpc-106,1790361102.184114,1790361114.655791,1790361114.781428,1790361123.684868,15,256,12.597314,12.471678,0.034915,
mpc-107,1790361102.362117,1790361114.656004,1790361114.781430,1790361123.684877,11,256,12.419312,12.293887,0.034915,
mpc-108,1790361102.480259,1790361114.656217,1790361114.781431,1790361123.684885,17,256,12.301172,12.175957,0.034916,
mpc-109,1790361102.673711,1790361114.656437,1790361114.781433,1790361123.684893,24,256,12.107722,11.982726,0.034916,
mpc-110,1790361103.168761,1790361114.656680,1790361114.781435,1790361123.684900,12,256,11.612674,11.487919,0.034916,
mpc-111,1790361104.575254,1790361114.656886,1790361114.781437,1790361123.684907,13,256,10.206184,10.081632,0.034916,
mpc-112,1790361104.877548,1790361114.657083,1790361114.781440,1790361123.684914,91,256,9.903892,9.779535,0.034916,
mpc-113,1790361106.059612,1790361114.657467,1790361114.781441,1790361123.684923,25,256,8.721830,8.597856,0.034916,
mpc-114,1790361106.454630,1790361114.657712,1790361114.781444,1790361123.684930,28,256,8.326814,8.203083,0.034916,
mpc-115,1790361106.688689,1790361114.657949,1790361114.781446,1790361123.684937,27,256,8.092757,7.969260,0.034916,
mpc-116,1790361106.726937,1790361114.658193,1790361114.781448,1790361122.157658,32,216,8.054511,7.931256,0.034308,
mpc-117,1790361106.885189,1790361114.658436,1790361114.781450,1790361123.684944,55,256,7.896261,7.773247,0.034916,
mpc-118,1790361107.169583,1790361114.658736,1790361114.781451,1790361123.684952,22,256,7.611868,7.489153,0.034916,
mpc-119,1790361107.545933,1790361114.658957,1790361114.781454,1790361123.684958,19,256,7.235520,7.113024,0.034916,
mpc-120,1790361108.152450,1790361114.659183,1790361114.781456,1790361123.684965,22,256,6.629005,6.506732,0.034916,
mpc-121,1790361108.528413,1790361114.659405,1790361114.781457,1790361123.684972,30,256,6.253044,6.130992,0.034916,
mpc-122,1790361109.856623,1790361114.659634,1790361114.781460,1790361123.684978,27,256,4.924837,4.803012,0.034916,
mpc-123,1790361110.834702,1790361114.659859,1790361114.781461,1790361123.684985,16,256,3.946759,3.825157,0.034916,
mpc-124,1790361111.515784,1790361114.660062,1790361114.781464,1790361123.684992,18,256,3.265680,3.144279,0.034916,
mpc-125,1790361113.748482,1790361114.660294,1790361114.781466,1790361117.932400,17,93,1.032984,0.911812,0.034249,
mpc-126,1790361114.411566,1790361114.660507,1790361114.781468,1790361123.684998,16,256,0.369902,0.248941,0.034916,
mpc-127,1790361115.032262,1790361115.034344,1790361115.075427,1790361123.887306,30,256,0.043164,0.002082,0.034556,
mpc-128,1790361115.318814,1790361115.321903,1790361115.378393,1790361124.269973,34,256,0.059579,0.003089,0.034869,
mpc-129,1790361115.828629,1790361135.656308,1790361135.674811,1790361145.344887,14,256,19.846182,19.827679,0.037922,
mpc-130,1790361115.887509,1790361135.656707,1790361135.780549,1790361145.135773,23,249,19.893040,19.769197,0.037723,
mpc-131,1790361116.871644,1790361135.657068,1790361135.780552,1790361136.977367,33,32,18.908909,18.785424,0.038607,
mpc-132,1790361116.924362,1790361135.657414,1790361135.780555,1790361145.380151,30,256,18.856193,18.733052,0.037645,
mpc-133,1790361116.966356,1790361135.657727,1790361135.780558,1790361145.380163,54,256,18.814202,18.691371,0.037646,
mpc-134,1790361117.533018,1790361135.658068,1790361135.780560,1790361145.380173,34,256,18.247542,18.125050,0.037646,
mpc-135,1790361117.994730,1790361135.658394,1790361135.780562,1790361139.359754,14,94,17.785832,17.663664,0.038486,
mpc-136,1790361118.200103,1790361135.658648,1790361135.780564,1790361145.380182,30,256,17.580461,17.458545,0.037646,
mpc-137,1790361118.764077,1790361135.658922,1790361135.780566,1790361145.380193,17,256,17.016489,16.894844,0.037646,
mpc-138,1790361119.656539,1790361135.659199,1790361135.780568,1790361145.380200,38,256,16.124029,16.002661,0.037646,
mpc-139,1790361119.718012,1790361135.659519,1790361135.780570,1790361145.380208,28,256,16.062558,15.941507,0.037646,
mpc-140,1790361120.873249,1790361135.659803,1790361135.780573,1790361145.380215,38,256,14.907324,14.786555,0.037646,
mpc-141,1790361121.413089,1790361135.660101,1790361135.780575,1790361145.380224,32,256,14.367486,14.247013,0.037646,
mpc-142,1790361121.766545,1790361135.660389,1790361135.780577,1790361145.380232,42,256,14.014033,13.893844,0.037646,
mpc-143,1790361122.372933,1790361135.660686,1790361135.780580,1790361145.380240,20,256,13.407647,13.287753,0.037646,
mpc-144,1790361122.913985,1790361135.660962,1790361135.780582,1790361145.380247,38,256,12.866598,12.746977,0.037646,
mpc-145,1790361124.181986,1790361135.661280,1790361135.780584,1790361145.380255,22,256,11.598598,11.479294,0.037646,
mpc-146,1790361124.650805,1790361135.661550,1790361135.780586,1790361145.380262,23,256,11.129781,11.010745,0.037646,
mpc-147,1790361124.818081,1790361135.661814,1790361135.780589,1790361145.380270,40,256,10.962507,10.843733,0.037646,
mpc-148,1790361124.872197,1790361135.662121,1790361135.780591,1790361145.380278,18,256,10.908394,10.789925,0.037646,
mpc-149,1790361125.879612,1790361135.662370,1790361135.780593,1790361145.380286,31,256,9.900980,9.782758,0.037646,
mpc-150,1790361126.089352,1790361135.662647,1790361135.780595,1790361145.380293,33,256,9.691242,9.573295,0.037646,
mpc-151,1790361126.886182,1790361135.662942,1790361135.780597,1790361140.351989,13,121,8.894415,8.776760,0.038095,
mpc-152,1790361128.053252,1790361135.663198,1790361135.780600,1790361145.380300,17,256,7.727348,7.609946,0.037646,
mpc-153,1790361128.192269,1790361135.663450,1790361135.780602,1790361138.884574,28,81,7.588333,7.471181,0.038800,
mpc-154,1790361128.797863,1790361135.663733,1790361135.780604,1790361144.435928,48,229,6.982741,6.865869,0.037962,
mpc-155,1790361129.018860,1790361135.664078,1790361135.780607,1790361142.814500,17,186,6.761746,6.645218,0.038021,
mpc-156,1790361129.383284,1790361135.664360,1790361135.780608,1790361145.380307,22,256,6.397325,6.281076,0.037646,
mpc-157,1790361130.242289,1790361135.664639,1790361135.780611,1790361144.394509,32,228,5.538321,5.422350,0.037947,
mpc-158,1790361130.345423,1790361135.664946,1790361135.780613,1790361140.917030,52,136,5.435190,5.319523,0.038048,
mpc-159,1790361131.336813,1790361135.665286,1790361135.780616,1790361145.380314,26,256,4.443803,4.328473,0.037646,
mpc-160,1790361131.557682,1790361135.665565,1790361135.780618,1790361143.229437,38,197,4.222936,4.107884,0.038004,
mpc-161,1790361131.943006,1790361135.666064,1790361135.780620,1790361145.380321,17,256,3.837614,3.723058,0.037646,
mpc-162,1790361132.153036,1790361135.666366,1790361135.780622,1790361145.380328,12,256,3.627586,3.513330,0.037646,
mpc-163,1790361132.602561,1790361135.666626,1790361135.780625,1790361145.380335,20,256,3.178064,3.064065,0.037646,
mpc-164,1790361132.832193,1790361135.666893,1790361135.780627,1790361145.380343,17,256,2.948434,2.834700,0.037646,
mpc-165,1790361133.808594,1790361135.667163,1790361135.780629,1790361145.380350,14,256,1.972035,1.858569,0.037646,
mpc-166,1790361133.823922,1790361135.667426,1790361135.780631,1790361145.380356,22,256,1.956709,1.843503,0.037646,
mpc-167,1790361134.025800,1790361135.667705,1790361135.780634,1790361136.344114,20,16,1.754834,1.641905,0.037565,
mpc-168,1790361134.523967,1790361135.667994,1790361135.780636,1790361145.380364,19,256,1.256669,1.144027,0.037646,
mpc-169,1790361134.884591,1790361135.668275,1790361135.780638,1790361145.380370,22,256,0.896047,0.783684,0.037646,
mpc-170,1790361135.728534,1790361135.729617,1790361135.813667,1790361145.408634,92,256,0.085133,0.001083,0.037627,
mpc-171,1790361135.960302,1790361135.961383,1790361136.041419,1790361145.559327,43,256,0.081117,0.001080,0.037325,
mpc-172,1790361136.166322,1790361136.167403,1790361136.230596,1790361145.764352,18,256,0.064274,0.001080,0.037387,
mpc-173,1790361137.068598,1790361158.652212,1790361158.668093,1790361167.922932,28,256,21.599495,21.583614,0.036293,
mpc-174,1790361137.076738,1790361158.652663,1790361158.782233,1790361167.957394,26,256,21.705494,21.575925,0.035981,
mpc-175,1790361137.317343,1790361158.652963,1790361158.782236,1790361167.957406,12,256,21.464893,21.335620,0.035981,
mpc-176,1790361137.756833,1790361158.653196,1790361158.782238,1790361167.957416,24,256,21.025405,20.896363,0.035981,
mpc-177,1790361138.190533,1790361158.653435,1790361158.782240,1790361167.957424,25,256,20.591707,20.462902,0.035981,
mpc-178,1790361138.516882,1790361158.653659,1790361158.782242,1790361167.957433,16,256,20.265361,20.136777,0.035981,
mpc-179,1790361139.562457,1790361158.653860,1790361158.782244,1790361167.957441,17,256,19.219787,19.091403,0.035981,
mpc-180,1790361140.003565,1790361158.654058,1790361158.782247,1790361167.957448,14,256,18.778682,18.650493,0.035981,
mpc-181,1790361141.253827,1790361158.654264,1790361158.782249,1790361167.957456,12,256,17.528421,17.400436,0.035981,
mpc-182,1790361141.275232,1790361158.654467,1790361158.782251,1790361167.957463,19,256,17.507019,17.379235,0.035981,
mpc-183,1790361141.388850,1790361158.654678,1790361158.782253,1790361167.957471,18,256,17.393403,17.265828,0.035981,
mpc-184,1790361141.913772,1790361158.654888,1790361158.782255,1790361167.957479,16,256,16.868483,16.741116,0.035981,
mpc-185,1790361143.750023,1790361158.655079,1790361158.782257,1790361163.300379,28,122,15.032234,14.905056,0.037340,
mpc-186,1790361143.875546,1790361158.655304,1790361158.782259,1790361163.406610,29,125,14.906713,14.779759,0.037293,
mpc-187,1790361143.972505,1790361158.655529,1790361158.782261,1790361167.957486,17,256,14.809755,14.683024,0.035981,
mpc-188,1790361144.118442,1790361158.655731,1790361158.782263,1790361167.957492,22,256,14.663821,14.537290,0.035981,
mpc-189,1790361144.726704,1790361158.655935,1790361158.782264,1790361167.957499,25,256,14.055561,13.929231,0.035981,
mpc-190,1790361145.179195,1790361158.656151,1790361158.782267,1790361167.957505,18,256,13.603072,13.476957,0.035981,
mpc-191,1790361145.871575,1790361158.656350,1790361158.782269,1790361163.581915,44,130,12.910694,12.784775,0.037207,
mpc-192,1790361146.391983,1790361158.656612,1790361158.782270,1790361167.957512,30,256,12.390288,12.264629,0.035981,
mpc-193,1790361147.648958,1790361158.656827,1790361158.782273,1790361167.957519,16,256,11.133315,11.007869,0.035981,
mpc-194,1790361148.071541,1790361158.657032,1790361158.782274,1790361167.957525,16,256,10.710734,10.585491,0.035981,
mpc-195,1790361150.202098,1790361158.657235,1790361158.782276,1790361167.957531,26,256,8.580178,8.455137,0.035981,
mpc-196,1790361150.875279,1790361158.657447,1790361158.782278,1790361163.227668,17,120,7.906999,7.782168,0.037356,
mpc-197,1790361151.194134,1790361158.657641,1790361158.782280,1790361163.082259,31,116,7.588146,7.463506,0.037391,
mpc-198,1790361154.510397,1790361158.657858,1790361158.782282,1790361167.957539,17,256,4.271885,4.147461,0.035981,
mpc-199,1790361155.355216,1790361158.658051,1790361158.782284,1790361167.957546,22,256,3.427068,3.302835,0.035981,
mpc-200,1790361156.358484,1790361158.658265,1790361158.782286,1790361159.334584,24,17,2.423802,2.299781,0.034519,
mpc-201,1790361157.433217,1790361158.658471,1790361158.782288,1790361164.821277,14,166,1.349071,1.225254,0.036600,
mpc-202,1790361158.064013,1790361158.658652,1790361158.782290,1790361167.575097,19,245,0.718278,0.594640,0.036036,
mpc-203,1790361158.276987,1790361158.658847,1790361158.782292,1790361167.957553,18,256,0.505305,0.381860,0.035981,
mpc-204,1790361158.973993,1790361158.977073,1790361159.033893,1790361168.258553,17,256,0.059900,0.003080,0.036175,
mpc-205,1790361163.032261,1790361179.659523,1790361179.677218,1790361188.859253,15,256,16.644957,16.627262,0.036008,
mpc-206,1790361163.149862,1790361179.659952,1790361179.781114,1790361187.703692,13,224,16.631252,16.510090,0.035527,
mpc-207,1790361164.155598,1790361179.660302,1790361179.781120,1790361188.896309,18,256,15.625522,15.504705,0.035746,
mpc-208,1790361164.212926,1790361179.660611,1790361179.781122,1790361188.896320,47,256,15.568196,15.447685,0.035746,
mpc-209,1790361164.239332,1790361179.660968,1790361179.781125,1790361188.896328,21,256,15.541792,15.421636,0.035746,
mpc-210,1790361164.350940,1790361179.661273,1790361179.781127,1790361188.896336,55,256,15.430187,15.310333,0.035746,
mpc-211,1790361165.363876,1790361179.661653,1790361179.781129,1790361188.896344,18,256,14.417253,14.297777,0.035746,
mpc-212,1790361165.982815,1790361179.661949,1790361179.781132,1790361188.896351,52,256,13.798317,13.679135,0.035746,
mpc-213,1790361166.353448,1790361179.662321,1790361179.781134,1790361182.688035,20,79,13.427685,13.308872,0.037268,
mpc-214,1790361166.770196,1790361179.662615,1790361179.781136,1790361188.896358,15,256,13.010940,12.892418,0.035746,
mpc-215,1790361168.650434,1790361179.662880,1790361179.781138,1790361187.171152,20,210,11.130705,11.012446,0.035359,
mpc-216,1790361171.481854,1790361179.663151,1790361179.781141,1790361188.896366,27,256,8.299287,8.181297,0.035746,
mpc-217,1790361171.811129,1790361179.663437,1790361179.781143,1790361188.896373,26,256,7.970014,7.852308,0.035746,
mpc-218,1790361172.269473,1790361179.663739,1790361179.781145,1790361188.896380,12,256,7.511673,7.394267,0.035746,
mpc-219,1790361172.677461,1790361179.664060,1790361179.781148,1790361188.896387,20,256,7.103687,6.986599,0.035746,
mpc-220,1790361172.904663,1790361179.664336,1790361179.781150,1790361188.896394,16,256,6.876487,6.759673,0.035746,
mpc-221,1790361173.292583,1790361179.664604,1790361179.781152,1790361188.483652,27,245,6.488570,6.372022,0.035666,
mpc-222,1790361173.759084,1790361179.664879,1790361179.781154,1790361188.896401,18,256,6.022071,5.905796,0.035746,
mpc-223,1790361173.771441,1790361179.665148,1790361179.781157,1790361182.967044,64,88,6.009715,5.893706,0.036619,
mpc-224,1790361173.858148,1790361179.665533,1790361179.781159,1790361183.144731,18,93,5.923011,5.807385,0.036561,
mpc-225,1790361174.358182,1790361179.665814,1790361179.781161,1790361188.896409,14,256,5.422978,5.307632,0.035746,
mpc-226,1790361174.388845,1790361179.666072,1790361179.781163,1790361188.896415,13,256,5.392318,5.277227,0.035746,
mpc-227,1790361175.085129,1790361179.666329,1790361179.781165,1790361188.896421,59,256,4.696036,4.581200,0.035746,
mpc-228,1790361175.317297,1790361179.666658,1790361179.781167,1790361181.237387,35,41,4.463870,4.349361,0.036405,
mpc-229,1790361175.910258,1790361179.666984,1790361179.781169,1790361188.896429,17,256,3.870911,3.756726,0.035746,
mpc-230,1790361176.153885,1790361179.667263,1790361179.781171,1790361188.896436,29,256,3.627286,3.513378,0.035746,
mpc-231,1790361176.231366,1790361179.667557,1790361179.781173,1790361188.896442,11,256,3.549808,3.436192,0.035746,
mpc-232,1790361177.449221,1790361179.667804,1790361179.781175,1790361188.896448,17,256,2.331955,2.218583,0.035746,
mpc-233,1790361177.750926,1790361179.668057,1790361179.781177,1790361184.074892,42,120,2.030251,1.917131,0.036082,
mpc-234,1790361177.999565,1790361179.668393,1790361179.781179,1790361188.896454,20,256,1.781615,1.668829,0.035746,
mpc-235,1790361178.020998,1790361179.668679,1790361179.781181,1790361186.133479,15,180,1.760183,1.647681,0.035488,
mpc-236,1790361178.484530,1790361179.668937,1790361179.781184,1790361188.896461,27,256,1.296653,1.184407,0.035746,
mpc-237,1790361179.420064,1790361179.669343,1790361179.781186,1790361188.896467,27,256,0.361122,0.249279,0.035746,
mpc-238,1790361179.600538,1790361179.669654,1790361179.781188,1790361188.896474,23,256,0.180650,0.069116,0.035746,
