t_rel_s,measured_w,predicted_w
0.000,518.31,334.93
0.200,523.76,492.65
0.400,524.26,526.48
0.600,523.43,624.58
0.800,529.37,499.67
1.000,529.72,566.02
1.200,528.21,633.58
1.400,535.44,637.07
1.600,541.57,673.45
1.800,542.27,611.01
2.000,544.88,680.71
2.200,548.05,650.79
2.400,550.56,654.39
2.600,551.14,691.87
2.800,554.69,661.68
3.000,558.81,696.64
3.200,563.91,307.39
3.400,559.17,498.86
3.600,554.71,371.99
3.800,543.49,501.15
4.000,539.60,502.54
4.200,531.46,503.22
4.400,534.23,634.41
4.600,539.27,571.79
4.800,546.38,672.88
5.000,547.95,576.91
5.200,554.56,645.93
5.400,555.90,548.22
5.600,554.59,651.09
5.800,555.93,620.76
6.000,556.65,691.61
6.200,554.76,661.44
6.400,557.55,406.59
6.600,553.06,533.87
6.800,552.70,438.18
7.000,548.42,503.87
7.200,547.79,471.80
7.400,542.83,504.05
7.600,548.07,635.03
7.800,548.89,539.60
8.000,552.88,607.00
8.200,554.92,542.71
8.400,557.28,643.92
8.600,558.95,580.04
8.800,558.01,616.09
9.000,556.39,618.70
9.200,556.11,654.73
9.400,558.49,589.49
9.600,563.65,503.80
9.800,565.17,439.37
10.000,566.97,471.83
10.200,566.01,472.18
10.400,565.79,537.35
10.600,562.20,537.77
10.800,562.25,571.72
11.000,561.94,606.27
11.200,564.37,509.98
11.400,558.51,608.94
11.600,557.59,644.67
11.800,558.71,513.80
12.000,556.87,648.53
12.200,555.74,617.47
12.400,559.47,619.53
12.600,559.27,584.64
12.800,552.61,537.51
13.000,551.55,407.38
13.200,548.98,601.60
13.400,549.82,505.41
13.600,548.57,506.10
13.800,554.00,538.07
14.000,554.41,538.79
14.200,558.57,573.01
14.400,557.04,574.28
14.600,558.44,574.94
14.800,558.42,576.80
15.000,560.13,578.50
15.200,559.41,614.33
15.400,559.42,650.17
15.600,560.91,483.39
15.800,563.21,512.58
16.000,562.17,474.89
16.200,564.37,343.43
16.400,565.72,604.06
16.600,564.36,473.80
16.800,562.41,440.85
17.000,563.18,571.78
17.200,560.17,605.28
17.400,561.03,541.13
17.600,560.94,608.34
17.800,559.71,609.49
18.000,561.22,512.30
18.200,564.38,579.08
18.400,565.99,547.56
18.600,566.94,615.45
18.800,566.36,515.34
19.000,567.70,442.53
19.200,568.10,376.92
19.400,569.75,505.15
19.600,569.71,538.62
19.800,570.58,473.11
20.000,571.08,505.59
20.200,568.05,605.08
20.400,565.19,475.51
20.600,565.05,641.40
20.800,564.43,578.13
21.000,563.51,579.65
21.200,563.61,480.92
21.400,566.84,547.88
21.600,566.14,548.69
21.800,568.80,515.09
22.000,570.68,480.45
22.200,572.71,377.08
22.400,569.88,408.38
22.600,570.17,441.34
22.800,571.14,506.83
23.000,569.28,474.13
23.200,569.61,605.84
23.400,568.86,541.68
23.600,566.33,575.76
23.800,563.69,511.14
24.000,562.85,512.06
24.200,559.71,612.32
24.400,559.13,513.61
24.600,561.13,547.77
24.800,562.89,613.96
25.000,565.92,447.80
25.200,570.50,479.46
25.400,574.94,510.10
25.600,577.74,377.84
25.800,578.63,507.90
26.000,577.90,474.74
26.200,574.43,474.09
26.400,571.50,572.91
26.600,568.30,607.43
26.800,567.48,477.33
27.000,563.12,444.15
27.200,564.20,542.52
27.400,563.33,478.25
27.600,563.61,610.41
27.800,562.36,512.45
28.000,564.50,512.74
28.200,563.75,512.85
28.400,564.14,543.89
28.600,564.03,443.79
28.800,565.65,575.03
29.000,567.40,508.30
29.200,569.50,475.41
29.400,569.20,541.62
29.600,568.35,542.59
29.800,566.88,544.21
30.000,567.26,478.12
30.200,566.23,443.65
30.400,568.12,606.94
30.600,568.88,575.54
30.800,569.18,544.26
31.000,569.42,577.41
31.200,567.82,478.65
31.400,565.27,412.16
31.600,560.98,475.81
31.800,561.16,572.93
32.000,560.10,508.65
32.200,559.93,574.25
32.400,559.76,574.65
32.600,564.26,509.90
32.800,564.64,543.78
33.000,565.50,545.72
33.200,566.24,478.37
33.400,569.81,410.38
33.600,571.74,542.09
33.800,574.48,609.46
34.000,573.93,544.67
34.200,574.34,544.76
34.400,569.91,511.58
34.600,567.88,443.84
34.800,569.24,410.73
35.000,570.66,608.00
35.200,570.06,476.34
35.400,572.05,542.26
35.600,572.39,509.45
35.800,568.78,576.51
36.000,565.11,545.24
36.200,565.46,512.69
36.400,565.05,477.99
36.600,565.80,410.11
36.800,568.06,573.46
37.000,568.68,542.35
37.200,568.99,609.31
37.400,566.60,611.53
37.600,564.38,512.96
37.800,560.39,478.44
38.000,561.26,411.30
38.200,564.39,542.52
38.400,566.77,608.10
38.600,568.24,543.80
38.800,569.84,478.60
39.000,568.27,610.85
39.200,565.27,512.89
39.400,566.30,478.86
39.600,567.56,410.95
39.800,568.67,475.47
40.000,570.91,574.24
40.200,572.60,541.39
40.400,571.24,608.09
40.600,569.39,544.27
40.800,567.90,510.83
41.000,568.78,444.85
41.200,569.77,542.17
41.400,570.14,410.68
41.600,569.98,574.31
41.800,570.15,575.77
42.000,569.61,576.53
42.200,567.63,511.46
42.400,565.81,478.11
42.600,567.73,476.15
42.800,571.08,508.74
43.000,573.17,639.98
43.200,573.33,509.82
43.400,573.81,575.74
43.600,572.44,510.73
43.800,572.03,511.50
44.000,569.29,510.77
44.200,569.21,411.85
44.400,570.43,410.71
44.600,570.84,540.22
44.800,568.83,574.22
45.000,568.16,673.44
45.200,566.28,672.77
45.400,561.29,671.04
45.600,555.04,668.30
45.800,543.00,666.17
46.000,530.69,665.02
46.200,520.96,665.34
46.400,510.68,697.63
46.600,502.47,664.29
46.800,495.98,662.34
47.000,486.28,659.85
47.200,473.67,654.78
47.400,461.77,617.70
47.600,441.65,704.68
47.755,431.12,680.57
