t,energy_mj,p_inst_w,p_avg_w,sm_mhz,mem_mhz,temp_c,reasons,on
1790294561.7447872,27262879985.0,121.054,100.417,1005,7601,44,4,1
1790294561.7548609,27262879985.0,121.054,100.417,1005,7601,44,4,1
1790294561.7648482,27262879985.0,121.054,100.417,1005,7601,44,4,1
1790294561.7748578,27262879985.0,121.054,100.417,1005,7601,44,4,1
1790294561.7848513,27262879985.0,121.054,100.417,1005,7601,44,4,1
1790294561.7981484,27262879985.0,121.054,100.417,210,7601,44,4,1
1790294561.8082056,27262883801.0,121.054,100.417,210,7601,44,4,1
1790294561.8182192,27262883801.0,116.197,100.434,210,7601,44,4,1
1790294561.8282106,27262883801.0,116.197,100.434,210,7601,44,4,1
1790294561.8448963,27262883801.0,116.197,100.434,210,7601,44,4,1
1790294561.854967,27262883801.0,116.197,100.434,210,7601,44,4,1
1790294561.864991,27262883801.0,116.197,100.434,210,7601,44,4,1
1790294561.875063,27262883801.0,116.197,100.434,210,7601,44,4,1
1790294561.8850527,27262883801.0,116.197,100.434,210,7601,44,4,1
1790294561.8965008,27262883801.0,116.197,100.434,210,7601,44,4,1
1790294561.9065583,27262887770.0,116.197,100.434,210,7601,44,4,1
1790294561.91657,27262887770.0,116.197,100.434,210,7601,44,4,1
1790294561.9265637,27262887770.0,117.551,100.653,210,7601,44,4,1
1790294561.9387655,27262887770.0,117.551,100.653,210,7601,44,4,1
1790294561.9488225,27262887770.0,117.551,100.653,210,7601,44,4,1
1790294561.9588223,27262887770.0,117.551,100.653,210,7601,44,4,1
1790294561.9688356,27262887770.0,117.551,100.653,210,7601,44,4,1
1790294561.9805117,27262887770.0,117.551,100.653,210,7601,44,4,1
1790294561.9905858,27262887770.0,117.551,100.653,210,7601,44,4,1
1790294562.0050924,27262887770.0,117.551,100.653,210,7601,44,4,1
1790294562.0151634,27262890654.0,117.551,100.653,1020,7601,44,4,1
1790294562.025154,27262890654.0,117.551,100.653,1020,7601,44,4,1
1790294562.038434,27262890654.0,118.604,100.85300000000001,1020,7601,44,4,1
1790294562.0484917,27262890654.0,118.604,100.85300000000001,1020,7601,44,4,1
1790294562.0585036,27262890654.0,118.604,100.85300000000001,1020,7601,44,4,1
1790294562.0684953,27262890654.0,118.604,100.85300000000001,1020,7601,44,4,1
1790294562.0853972,27262890654.0,118.604,100.85300000000001,1020,7601,44,4,1
1790294562.0954683,27262890654.0,118.604,100.85300000000001,1020,7601,44,4,1
1790294562.1069038,27262890654.0,118.604,100.85300000000001,1020,7601,44,4,1
1790294562.1169765,27262893143.0,118.604,100.85300000000001,1020,7601,44,4,1
1790294562.1269658,27262893143.0,118.604,100.85300000000001,210,7601,44,4,0
1790294562.1369731,27262893143.0,118.604,100.85300000000001,210,7601,44,4,0
1790294562.1469676,27262893143.0,118.148,100.845,210,7601,44,4,0
1790294562.1569746,27262893143.0,118.148,100.845,210,7601,44,4,0
1790294562.1669676,27262893143.0,118.148,100.845,210,7601,44,4,0
1790294562.1769745,27262893143.0,118.148,100.845,210,7601,43,4,0
1790294562.1869674,27262893143.0,118.148,100.845,210,7601,43,4,0
1790294562.1969748,27262893143.0,118.148,100.845,210,7601,43,4,0
1790294562.2069685,27262893143.0,118.148,100.845,210,7601,43,4,0
1790294562.216973,27262894276.0,118.148,100.845,210,7601,43,4,0
1790294562.2269652,27262894276.0,118.148,100.845,1695,7601,43,4,0
1790294562.2369738,27262894276.0,118.148,100.845,1695,7601,43,4,0
1790294562.2469683,27262894276.0,63.024,97.171,1695,7601,43,4,0
1790294562.256976,27262894276.0,63.024,97.171,1695,7601,43,4,0
1790294562.2669706,27262894276.0,63.024,97.171,1695,7601,43,4,0
1790294562.2769752,27262894276.0,63.024,97.171,1695,7601,43,4,0
1790294562.2869678,27262894276.0,63.024,97.171,1695,7601,43,4,0
1790294562.2969751,27262894276.0,63.024,97.171,1695,7601,43,4,0
1790294562.3069687,27262894276.0,63.024,97.171,1695,7601,43,4,0
1790294562.3169756,27262895329.0,63.024,97.171,1695,7601,43,4,0
1790294562.3269677,27262895329.0,63.024,97.171,1725,7601,43,4,0
1790294562.336973,27262895329.0,63.024,97.171,1725,7601,43,4,0
1790294562.3469725,27262895329.0,69.146,97.989,1725,7601,43,4,0
1790294562.3569744,27262895329.0,69.146,97.989,1725,7601,43,4,0
1790294562.3669686,27262895329.0,69.146,97.989,1725,7601,43,4,0
1790294562.376975,27262895329.0,69.146,97.989,1725,7601,43,4,0
1790294562.3869681,27262895329.0,69.146,97.989,1725,7601,43,4,0
1790294562.396975,27262895329.0,69.146,97.989,1725,7601,43,4,0
1790294562.4069703,27262895329.0,69.146,97.989,1725,7601,43,4,0
1790294562.4169736,27262896403.0,69.146,97.989,1725,7601,43,4,0
1790294562.4269657,27262896403.0,69.146,97.989,1740,7601,43,4,0
1790294562.4369755,27262896403.0,69.146,97.989,1740,7601,43,4,0
1790294562.4469678,27262896403.0,69.912,97.94800000000001,1740,7601,43,4,0
1790294562.4569736,27262896403.0,69.912,97.94800000000001,1740,7601,43,0,0
1790294562.4712043,27262896403.0,69.912,97.94800000000001,1740,7601,43,0,0
1790294562.4888742,27262896403.0,69.912,97.94800000000001,1740,7601,43,0,0
1790294562.5055616,27262896403.0,69.912,97.94800000000001,1740,7601,43,0,0
1790294562.5239182,27262898259.0,69.912,97.94800000000001,1740,7601,43,0,0
1790294562.5397184,27262898259.0,69.912,97.94800000000001,1740,7601,43,0,0
1790294562.5536835,27262898259.0,69.912,97.94800000000001,1785,7601,43,0,0
1790294562.568897,27262898259.0,69.912,97.94800000000001,1785,7601,43,0,0
1790294562.5857394,27262898259.0,76.70100000000001,98.177,1785,7601,43,0,0
1790294562.604007,27262898259.0,76.70100000000001,98.177,1785,7601,43,0,0
1790294562.6207764,27262900516.0,76.70100000000001,98.177,1785,7601,43,0,0
1790294562.6788583,27262900516.0,76.70100000000001,98.177,1785,7601,45,4,1
1790294562.688934,27262900516.0,76.70100000000001,98.177,1785,7601,44,4,1
1790294562.6989205,27262900516.0,76.70100000000001,98.177,1785,7601,44,4,1
1790294562.7099583,27262909449.0,76.70100000000001,98.177,1785,7601,44,4,1
1790294562.7225533,27262909449.0,76.70100000000001,98.177,210,7601,44,4,1
1790294562.7326252,27262909449.0,76.70100000000001,98.177,210,7601,44,4,1
1790294562.742618,27262909449.0,135.12800000000001,100.038,210,7601,44,4,1
1790294562.75727,27262909449.0,135.12800000000001,100.038,210,7601,44,4,1
1790294562.7673388,27262909449.0,135.12800000000001,100.038,210,7601,44,4,1
1790294562.7773337,27262909449.0,135.12800000000001,100.038,210,7601,44,4,1
1790294562.7873423,27262909449.0,135.12800000000001,100.038,210,7601,44,4,1
1790294562.7994702,27262909449.0,135.12800000000001,100.038,210,7601,44,4,1
1790294562.8095295,27262912022.0,135.12800000000001,100.038,210,7601,44,4,1
1790294562.8195407,27262912022.0,135.12800000000001,100.038,210,7601,44,4,1
1790294562.829533,27262912022.0,135.12800000000001,100.038,210,7601,44,4,1
1790294562.8439474,27262912022.0,135.12800000000001,100.038,210,7601,44,4,1
1790294562.8540165,27262912022.0,112.202,97.95400000000001,210,7601,44,4,1
1790294562.864011,27262912022.0,112.202,97.95400000000001,210,7601,44,4,1
1790294562.8740194,27262912022.0,112.202,97.95400000000001,210,7601,44,4,1
1790294562.886,27262912022.0,112.202,97.95400000000001,210,7601,44,4,1
1790294562.896175,27262912022.0,112.202,97.95400000000001,210,7601,44,4,1
1790294562.9062452,27262912022.0,112.202,97.95400000000001,210,7601,44,4,1
1790294562.9162364,27262914689.0,112.202,97.95400000000001,210,7601,44,4,1
1790294562.926245,27262914689.0,112.202,97.95400000000001,210,7601,44,4,1
1790294562.939993,27262914689.0,112.202,97.95400000000001,210,7601,44,4,1
1790294562.950065,27262914689.0,112.202,97.95400000000001,210,7601,44,4,1
1790294562.9622579,27262914689.0,117.837,98.104,210,7601,44,4,1
1790294562.9723318,27262914689.0,117.837,98.104,210,7601,44,4,1
1790294562.9823227,27262914689.0,117.837,98.104,210,7601,44,4,1
1790294562.993925,27262914689.0,117.837,98.104,210,7601,44,4,1
1790294563.0042062,27262914689.0,117.837,98.104,210,7601,44,4,1
1790294563.0142756,27262917877.0,117.837,98.104,210,7601,44,4,1
1790294563.0242686,27262917877.0,117.837,98.104,210,7601,44,4,1
1790294563.0348413,27262917877.0,117.837,98.104,210,7601,44,4,1
1790294563.0458298,27262917877.0,117.837,98.104,210,7601,44,4,1
1790294563.055888,27262917877.0,117.837,98.104,210,7601,44,4,1
1790294563.0658982,27262917877.0,115.714,97.937,210,7601,44,4,1
1790294563.0758939,27262917877.0,115.714,97.937,210,7601,44,4,1
1790294563.0861247,27262917877.0,115.714,97.937,210,7601,44,4,1
1790294563.096197,27262917877.0,115.714,97.937,210,7601,44,4,1
1790294563.107155,27262920831.0,115.714,97.937,210,7601,44,4,1
1790294563.1172311,27262920831.0,115.714,97.937,210,7601,44,4,1
1790294563.1272247,27262920831.0,115.714,97.937,210,7601,44,4,0
1790294563.1372273,27262920831.0,115.714,97.937,210,7601,44,4,0
1790294563.1472194,27262920831.0,115.714,97.937,1020,7601,44,4,0
1790294563.1572285,27262920831.0,115.714,97.937,1020,7601,44,4,0
1790294563.1672187,27262920831.0,118.342,97.916,1020,7601,43,4,0
1790294563.1772263,27262920831.0,118.342,97.916,1020,7601,43,4,0
1790294563.1872218,27262920831.0,118.342,97.916,1020,7601,43,4,0
1790294563.197227,27262920831.0,118.342,97.916,1020,7601,43,0,0
1790294563.2119322,27262922391.0,118.342,97.916,1020,7601,43,0,0
1790294563.2289877,27262922391.0,118.342,97.916,1020,7601,43,0,0
1790294563.2459867,27262922391.0,118.342,97.916,1020,7601,43,0,0
1790294563.2646704,27262922391.0,118.342,97.916,1020,7601,43,0,0
1790294563.2829885,27262922391.0,118.342,97.916,1695,7601,43,0,0
1790294563.2987769,27262922391.0,65.3,93.114,1695,7601,43,0,0
1790294563.313418,27262924425.0,65.3,93.114,1695,7601,43,0,0
1790294563.3338113,27262924425.0,65.3,93.114,1695,7601,43,0,0
1790294563.347773,27262924425.0,65.3,93.114,1695,7601,43,0,0
1790294563.3653092,27262924425.0,65.3,93.114,1695,7601,43,0,0
1790294563.3833432,27262924425.0,65.3,93.114,1695,7601,44,0,0
1790294563.399182,27262924425.0,65.3,93.114,1695,7601,44,0,0
1790294563.41311,27262927192.0,65.3,93.114,1800,7601,44,0,0
1790294563.4275582,27262927192.0,65.3,93.114,1800,7601,44,0,0
1790294563.4454455,27262927192.0,81.437,95.2,1800,7601,44,0,0
1790294563.4633238,27262927192.0,81.437,95.2,1800,7601,44,0,0
1790294563.4792037,27262927192.0,81.437,95.2,1800,7601,44,0,0
1790294563.4930627,27262927192.0,81.437,95.2,1800,7601,44,0,0
1790294563.5081892,27262930427.0,81.437,95.2,1800,7601,44,0,0
1790294563.5260077,27262930427.0,81.437,95.2,1800,7601,44,4,0
1790294563.53608,27262930427.0,81.437,95.2,1800,7601,44,0,0
1790294563.5460706,27262930427.0,81.437,95.2,1800,7601,44,0,0
1790294563.5560791,27262930427.0,81.437,95.2,1935,7601,44,0,0
1790294563.566071,27262930427.0,81.437,95.2,1935,7601,44,0,0
1790294563.5760689,27262930427.0,82.433,96.339,1935,7601,44,0,0
1790294563.5860796,27262930427.0,82.433,96.339,1935,7601,44,0,0
1790294563.5960727,27262930427.0,82.433,96.339,1935,7601,44,0,0
1790294563.6060793,27262930427.0,82.433,96.339,1935,7601,44,0,0
1790294563.6160727,27262931896.0,82.433,96.339,1935,7601,44,0,0
1790294563.62608,27262931896.0,82.433,96.339,1935,7601,44,4,1
1790294563.6387594,27262931896.0,82.433,96.339,1935,7601,45,4,1
1790294563.65119,27262931896.0,82.433,96.339,1935,7601,45,4,1
1790294563.664494,27262931896.0,82.433,96.339,1935,7601,45,4,1
1790294563.6745548,27262931896.0,82.433,96.339,1935,7601,45,4,1
1790294563.6845636,27262931896.0,88.768,97.436,1935,7601,45,4,1
1790294563.6945596,27262931896.0,88.768,97.436,1935,7601,45,4,1
1790294563.7045646,27262937134.0,88.768,97.436,1935,7601,44,4,1
1790294563.7190473,27262937134.0,88.768,97.436,1935,7601,44,4,1
1790294563.7291203,27262937134.0,88.768,97.436,1935,7601,44,4,1
1790294563.7391107,27262937134.0,88.768,97.436,1935,7601,44,4,1
1790294563.7491171,27262937134.0,88.768,97.436,1935,7601,44,4,1
1790294563.7633624,27262937134.0,88.768,97.436,1935,7601,44,4,1
1790294563.7734349,27262937134.0,88.768,97.436,210,7601,44,4,1
1790294563.7834263,27262937134.0,88.768,97.436,210,7601,44,4,1
1790294563.7934337,27262937134.0,144.22,103.193,210,7601,44,4,1
1790294563.8050535,27262937134.0,144.22,103.193,210,7601,44,4,1
1790294563.8151271,27262939796.0,144.22,103.193,210,7601,44,4,1
1790294563.825113,27262939796.0,144.22,103.193,210,7601,44,4,1
1790294563.835124,27262939796.0,144.22,103.193,210,7601,44,4,1
1790294563.845116,27262939796.0,144.22,103.193,210,7601,44,4,1
1790294563.8576698,27262939796.0,144.22,103.193,210,7601,44,4,1
1790294563.8677378,27262939796.0,144.22,103.193,210,7601,44,4,1
1790294563.8777337,27262939796.0,144.22,103.193,210,7601,44,4,1
1790294563.887742,27262939796.0,144.22,103.193,210,7601,44,4,1
1790294563.9032218,27262939796.0,115.557,101.415,210,7601,44,4,1
1790294563.9132946,27262942391.0,115.557,101.415,210,7601,44,4,1
1790294563.9232833,27262942391.0,115.557,101.415,210,7601,44,4,1
1790294563.9332938,27262942391.0,115.557,101.415,210,7601,44,4,1
1790294563.946474,27262942391.0,115.557,101.415,210,7601,44,4,1
1790294563.9565458,27262942391.0,115.557,101.415,210,7601,44,4,1
1790294563.9665349,27262942391.0,115.557,101.415,210,7601,44,4,1
1790294563.9765449,27262942391.0,115.557,101.415,210,7601,44,4,1
1790294563.9865394,27262942391.0,115.557,101.415,210,7601,44,4,1
1790294563.9997168,27262942391.0,115.557,101.415,210,7601,44,4,1
1790294564.0097876,27262944605.0,114.504,101.625,210,7601,44,4,1
1790294564.0231116,27262944605.0,114.504,101.625,210,7601,44,4,1
1790294564.0331836,27262944605.0,114.504,101.625,210,7601,44,4,1
1790294564.0431728,27262944605.0,114.504,101.625,210,7601,44,4,1
1790294564.053729,27262944605.0,114.504,101.625,210,7601,44,4,1
1790294564.064696,27262944605.0,114.504,101.625,210,7601,44,4,1
1790294564.0747678,27262944605.0,114.504,101.625,210,7601,44,4,1
1790294564.084757,27262944605.0,114.504,101.625,210,7601,44,4,1
1790294564.0947678,27262944605.0,114.504,101.625,210,7601,44,4,1
1790294564.1047595,27262948786.0,114.504,101.625,210,7601,44,4,1
1790294564.1198468,27262948786.0,116.402,101.864,210,7601,44,4,1
1790294564.129904,27262948786.0,116.402,101.864,210,7601,44,4,1
1790294564.1399174,27262948786.0,116.402,101.864,210,7601,44,4,1
1790294564.1499119,27262948786.0,116.402,101.864,210,7601,44,4,0
1790294564.1599193,27262948786.0,116.402,101.864,210,7601,44,4,0
1790294564.1699111,27262948786.0,116.402,101.864,210,7601,44,4,0
1790294564.1799183,27262948786.0,116.402,101.864,210,7601,44,4,0
1790294564.1899114,27262948786.0,116.402,101.864,210,7601,43,4,0
1790294564.199919,27262948786.0,116.402,101.864,1425,7601,43,4,0
1790294564.2099097,27262952364.0,116.402,101.864,1425,7601,43,4,0
1790294564.219917,27262952364.0,78.08200000000001,98.20100000000001,1425,7601,43,4,0
1790294564.2299087,27262952364.0,78.08200000000001,98.20100000000001,1425,7601,43,4,0
1790294564.2399163,27262952364.0,78.08200000000001,98.20100000000001,1425,7601,43,4,0
1790294564.249913,27262952364.0,78.08200000000001,98.20100000000001,1425,7601,43,4,0
1790294564.2599168,27262952364.0,78.08200000000001,98.20100000000001,1425,7601,43,4,0
1790294564.2699108,27262952364.0,78.08200000000001,98.20100000000001,1425,7601,43,0,0
1790294564.2883482,27262952364.0,78.08200000000001,98.20100000000001,1425,7601,43,0,0
1790294564.305664,27262952364.0,78.08200000000001,98.20100000000001,1425,7601,43,4,0
1790294564.3157384,27262954569.0,78.08200000000001,98.20100000000001,1695,7601,43,4,0
1790294564.3257282,27262954569.0,78.08200000000001,98.20100000000001,1695,7601,43,4,0
1790294564.3357353,27262954569.0,68.758,98.513,1695,7601,43,0,0
1790294564.3508313,27262954569.0,68.758,98.513,1695,7601,43,0,0
1790294564.3684905,27262954569.0,68.758,98.513,1695,7601,43,0,0
1790294564.3856363,27262954569.0,68.758,98.513,1695,7601,43,0,0
1790294564.404475,27262954569.0,68.758,98.513,1695,7601,43,0,0
1790294564.4227762,27262956415.0,68.758,98.513,1695,7601,43,0,0
1790294564.439072,27262956415.0,68.758,98.513,1695,7601,43,0,0
1790294564.4534755,27262956415.0,68.758,98.513,1695,7601,43,0,0
1790294564.4685714,27262956415.0,71.009,98.269,1695,7601,43,0,0
1790294564.4854696,27262956415.0,71.009,98.269,1695,7601,43,0,0
1790294564.5042512,27262956415.0,71.009,98.269,1695,7601,43,0,0
1790294564.5222864,27262958407.0,71.009,98.269,1695,7601,43,4,0
1790294564.532359,27262958407.0,71.009,98.269,1695,7601,43,0,0
1790294564.5423474,27262958407.0,71.009,98.269,1695,7601,43,0,0
1790294564.5523582,27262958407.0,71.009,98.269,1695,7601,44,0,0
1790294564.5623498,27262958407.0,71.009,98.269,1695,7601,44,0,0
1790294564.5723565,27262958407.0,71.009,98.269,1935,7601,44,0,0
1790294564.5823483,27262958407.0,71.009,98.269,1935,7601,44,0,0
1790294564.5923586,27262958407.0,74.512,97.638,1935,7601,44,0,0
1790294564.602351,27262958407.0,74.512,97.638,1935,7601,44,0,0
1790294564.6123576,27262961407.0,74.512,97.638,1935,7601,44,0,0
1790294564.6223512,27262961407.0,74.512,97.638,1935,7601,44,0,0
1790294564.6323578,27262961407.0,74.512,97.638,1935,7601,44,0,0
1790294564.6423507,27262961407.0,74.512,97.638,1935,7601,44,0,0
1790294564.6523592,27262961407.0,74.512,97.638,1935,7601,44,4,1
1790294564.6643796,27262961407.0,74.512,97.638,1935,7601,45,4,1
1790294564.6769245,27262961407.0,74.512,97.638,1935,7601,45,4,1
1790294564.6869953,27262961407.0,74.512,97.638,1935,7601,45,4,1
1790294564.703159,27262961407.0,88.025,98.147,1935,7601,45,4,1
1790294564.7132323,27262965731.0,88.025,98.147,1935,7601,45,4,1
1790294564.7232225,27262965731.0,88.025,98.147,1935,7601,45,4,1
1790294564.733231,27262965731.0,88.025,98.147,1935,7601,44,4,1
1790294564.744797,27262965731.0,88.025,98.147,1935,7601,44,4,1
1790294564.7548575,27262965731.0,88.025,98.147,1935,7601,44,4,1
1790294564.7648668,27262965731.0,88.025,98.147,1935,7601,44,4,1
1790294564.7748616,27262965731.0,88.025,98.147,1935,7601,44,4,1
1790294564.7868617,27262965731.0,88.025,98.147,1020,7601,44,4,1
1790294564.7969441,27262965731.0,88.025,98.147,1020,7601,44,4,1
1790294564.8070018,27262968620.0,145.127,103.27,1020,7601,44,4,1
1790294564.8170154,27262968620.0,145.127,103.27,1020,7601,44,4,1
1790294564.8270078,27262968620.0,145.127,103.27,1020,7601,44,4,1
1790294564.8425953,27262968620.0,145.127,103.27,1020,7601,44,4,1
1790294564.852666,27262968620.0,145.127,103.27,1020,7601,44,4,1
1790294564.8626618,27262968620.0,145.127,103.27,1020,7601,44,4,1
1790294564.8726668,27262968620.0,145.127,103.27,1020,7601,44,4,1
1790294564.885149,27262968620.0,145.127,103.27,1020,7601,44,4,1
1790294564.895223,27262968620.0,145.127,103.27,210,7601,44,4,1
1790294564.9052095,27262968620.0,145.127,103.27,210,7601,44,4,1
1790294564.9152203,27262971940.0,118.03,101.169,210,7601,44,4,1
1790294564.925213,27262971940.0,118.03,101.169,210,7601,44,4,1
1790294564.9383807,27262971940.0,118.03,101.169,210,7601,44,4,1
1790294564.9484127,27262971940.0,118.03,101.169,210,7601,44,4,1
1790294564.9584427,27262971940.0,118.03,101.169,210,7601,44,4,1
1790294564.9684548,27262971940.0,118.03,101.169,210,7601,44,4,1
1790294564.9841638,27262971940.0,118.03,101.169,210,7601,44,4,1
1790294564.9942377,27262971940.0,118.03,101.169,210,7601,44,4,1
1790294565.004187,27262971940.0,118.03,101.169,210,7601,44,4,1
1790294565.0142586,27262974408.0,118.03,101.169,210,7601,44,4,1
1790294565.024252,27262974408.0,117.599,101.45,210,7601,44,4,1
1790294565.0370467,27262974408.0,117.599,101.45,210,7601,44,4,1
1790294565.0471196,27262974408.0,117.599,101.45,210,7601,44,4,1
1790294565.0608711,27262974408.0,117.599,101.45,210,7601,44,4,1
1790294565.0709429,27262974408.0,117.599,101.45,210,7601,44,4,1
1790294565.080937,27262974408.0,117.599,101.45,210,7601,44,4,1
1790294565.0935638,27262974408.0,117.599,101.45,210,7601,44,4,1
1790294565.1037405,27262974408.0,117.599,101.45,210,7601,44,4,1
1790294565.1138139,27262978138.0,117.599,101.45,210,7601,44,4,1
1790294565.1238053,27262978138.0,117.599,101.45,210,7601,44,4,1
1790294565.1370778,27262978138.0,116.084,101.11200000000001,210,7601,44,4,1
1790294565.1471348,27262978138.0,116.084,101.11200000000001,210,7601,44,4,1
1790294565.1571465,27262978138.0,116.084,101.11200000000001,210,7601,44,4,1
1790294565.167142,27262978138.0,116.084,101.11200000000001,210,7601,44,4,1
1790294565.1771493,27262978138.0,116.084,101.11200000000001,210,7601,44,4,0
1790294565.1871414,27262978138.0,116.084,101.11200000000001,210,7601,44,4,0
1790294565.1971502,27262978138.0,116.084,101.11200000000001,210,7601,44,4,0
1790294565.2071414,27262979820.0,116.084,101.11200000000001,210,7601,43,4,0
1790294565.2171543,27262979820.0,116.084,101.11200000000001,1425,7601,43,4,0
1790294565.22714,27262979820.0,116.084,101.11200000000001,1425,7601,43,4,0
1790294565.2371497,27262979820.0,85.825,98.333,1425,7601,43,4,0
1790294565.247142,27262979820.0,85.825,98.333,1425,7601,43,4,0
1790294565.25715,27262979820.0,85.825,98.333,1425,7601,43,4,0
1790294565.2671418,27262979820.0,85.825,98.333,1425,7601,43,4,0
1790294565.2771494,27262979820.0,85.825,98.333,1425,7601,43,4,0
1790294565.2871428,27262979820.0,85.825,98.333,1425,7601,43,4,0
1790294565.29715,27262979820.0,85.825,98.333,1425,7601,43,4,0
1790294565.3071437,27262981069.0,85.825,98.333,1425,7601,43,4,0
1790294565.3171499,27262981069.0,85.825,98.333,1725,7601,43,4,0
1790294565.3271422,27262981069.0,85.825,98.333,1725,7601,43,4,0
1790294565.3371491,27262981069.0,65.53,97.19200000000001,1725,7601,43,4,0
1790294565.3471413,27262981069.0,65.53,97.19200000000001,1725,7601,43,4,0
1790294565.3571494,27262981069.0,65.53,97.19200000000001,1725,7601,43,4,0
1790294565.36714,27262981069.0,65.53,97.19200000000001,1725,7601,43,4,0
1790294565.3771477,27262981069.0,65.53,97.19200000000001,1725,7601,43,4,0
1790294565.3871412,27262981069.0,65.53,97.19200000000001,1725,7601,43,4,0
1790294565.39715,27262981069.0,65.53,97.19200000000001,1725,7601,43,4,0
1790294565.407148,27262982406.0,65.53,97.19200000000001,1725,7601,43,4,0
1790294565.417149,27262982406.0,65.53,97.19200000000001,1740,7601,43,0,0
1790294565.4312925,27262982406.0,70.066,97.311,1740,7601,43,0,0
1790294565.4478927,27262982406.0,70.066,97.311,1740,7601,43,0,0
1790294565.4642434,27262982406.0,70.066,97.311,1740,7601,43,4,0
1790294565.4743164,27262982406.0,70.066,97.311,1740,7601,43,0,0
1790294565.4884872,27262982406.0,70.066,97.311,1740,7601,43,0,0
1790294565.5049813,27262982406.0,70.066,97.311,1740,7601,43,0,0
1790294565.5241861,27262984046.0,70.066,97.311,1740,7601,43,0,0
1790294565.5417545,27262984046.0,70.066,97.311,1740,7601,43,0,0
1790294565.5571651,27262984046.0,70.066,97.311,1740,7601,43,0,0
1790294565.5714655,27262984046.0,70.066,97.311,1740,7601,43,0,0
1790294565.5879061,27262984046.0,76.349,97.797,1740,7601,43,0,0
1790294565.6047404,27262984046.0,76.349,97.797,1740,7601,43,0,0
1790294565.6233413,27262986328.0,76.349,97.797,1740,7601,43,0,0
1790294565.6400118,27262986328.0,76.349,97.797,1740,7601,43,0,0
1790294565.6538892,27262986328.0,76.349,97.797,1740,7601,43,0,0
1790294565.675849,27262986328.0,76.349,97.797,1740,7601,43,0,1
1790294565.7330253,27262993199.0,76.349,97.797,210,7601,44,4,1
1790294565.7431018,27262993199.0,76.349,97.797,210,7601,44,4,1
1790294565.753087,27262993199.0,117.93,100.74000000000001,210,7601,44,4,1
1790294565.7645426,27262993199.0,117.93,100.74000000000001,210,7601,44,4,1
1790294565.7746124,27262993199.0,117.93,100.74000000000001,210,7601,44,4,1
1790294565.7846057,27262993199.0,117.93,100.74000000000001,210,7601,44,4,1
1790294565.7946124,27262993199.0,117.93,100.74000000000001,210,7601,44,4,1
1790294565.806009,27262998240.0,117.93,100.74000000000001,210,7601,44,4,1
1790294565.8173795,27262998240.0,117.93,100.74000000000001,210,7601,44,4,1
1790294565.8274524,27262998240.0,117.93,100.74000000000001,210,7601,44,4,1
1790294565.837443,27262998240.0,117.93,100.74000000000001,1020,7601,44,4,1
1790294565.8474493,27262998240.0,117.93,100.74000000000001,1020,7601,44,4,1
1790294565.8637648,27262998240.0,116.729,98.162,1020,7601,44,4,1
1790294565.873836,27262998240.0,116.729,98.162,1020,7601,44,4,1
1790294565.8838277,27262998240.0,116.729,98.162,1020,7601,44,4,1
1790294565.8938358,27262998240.0,116.729,98.162,1020,7601,44,4,1
1790294565.904983,27262998240.0,116.729,98.162,1020,7601,44,4,1
1790294565.9150577,27263000785.0,116.729,98.162,1020,7601,44,4,1
1790294565.9250443,27263000785.0,116.729,98.162,1020,7601,44,4,1
1790294565.9350526,27263000785.0,116.729,98.162,1020,7601,44,4,1
1790294565.9476516,27263000785.0,116.729,98.162,210,7601,44,4,1
1790294565.960994,27263000785.0,116.729,98.162,210,7601,44,4,1
1790294565.9710681,27263000785.0,117.08200000000001,98.018,210,7601,44,4,1
1790294565.981058,27263000785.0,117.08200000000001,98.018,210,7601,44,4,1
1790294565.992987,27263000785.0,117.08200000000001,98.018,210,7601,44,4,1
1790294566.0030446,27263000785.0,117.08200000000001,98.018,210,7601,44,4,1
1790294566.0130582,27263004462.0,117.08200000000001,98.018,210,7601,44,4,1
1790294566.0230513,27263004462.0,117.08200000000001,98.018,210,7601,44,4,1
1790294566.0362506,27263004462.0,117.08200000000001,98.018,210,7601,44,4,1
1790294566.0463347,27263004462.0,117.08200000000001,98.018,210,7601,44,4,1
1790294566.0564084,27263004462.0,117.08200000000001,98.018,210,7601,44,4,1
1790294566.0663984,27263004462.0,117.08200000000001,98.018,210,7601,44,4,1
1790294566.0795958,27263004462.0,116.002,97.83200000000001,210,7601,44,4,1
1790294566.0896668,27263004462.0,116.002,97.83200000000001,210,7601,44,4,1
1790294566.1027253,27263004462.0,116.002,97.83200000000001,210,7601,44,4,1
1790294566.112799,27263006682.0,116.002,97.83200000000001,210,7601,44,4,1
1790294566.1227894,27263006682.0,116.002,97.83200000000001,210,7601,44,4,1
1790294566.13509,27263006682.0,116.002,97.83200000000001,210,7601,44,4,1
1790294566.1451685,27263006682.0,116.002,97.83200000000001,210,7601,44,4,1
1790294566.1552413,27263006682.0,116.002,97.83200000000001,210,7601,44,4,1
1790294566.1652334,27263006682.0,116.002,97.83200000000001,210,7601,44,4,1
1790294566.1755106,27263006682.0,116.002,97.83200000000001,210,7601,44,4,1
1790294566.1855707,27263006682.0,118.049,97.874,210,7601,44,4,1
1790294566.195643,27263006682.0,118.049,97.874,210,7601,44,4,0
1790294566.2056327,27263006682.0,118.049,97.874,210,7601,44,4,0
