t,budget,p_1s,p_10s,q,oldest,n_run,arrivals,tokens,tpot,cap,ctrl_ms,info
56.001,100.0,99.543,99.461,0,0.0,3,0,114,0.02613,18,0.023,"{""m_float"": 18.136439270427605}"
57.0,100.0,99.5,99.459,0,0.0,4,2,108,0.02717,17,0.024,"{""m_float"": 16.958698822123132}"
58.001,100.0,99.489,99.467,0,0.0,3,0,124,0.02613,16,0.026,"{""m_float"": 15.768004707176372}"
59.0,100.0,99.935,99.49,0,0.0,1,0,87,0.0272,15,0.023,"{""m_float"": 14.55227100766805}"
60.0,100.0,98.82,99.457,0,0.0,2,1,27,0.04192,13,0.023,"{""m_float"": 13.406783245258126}"
61.0,100.0,99.221,99.449,0,0.0,3,1,100,0.02613,12,0.03,"{""m_float"": 12.239923934463487}"
62.001,100.0,99.484,99.448,0,0.0,3,0,114,0.02604,11,0.024,"{""m_float"": 11.067933639851995}"
63.0,100.0,99.525,99.45,0,0.0,4,1,114,0.02611,10,0.024,"{""m_float"": 9.89109258193674}"
64.001,100.0,99.477,99.442,0,0.0,4,1,154,0.02696,9,0.023,"{""m_float"": 8.72840613571968}"
65.0,100.0,99.164,99.442,0,0.0,7,3,178,0.02807,8,0.024,"{""m_float"": 7.556676165725115}"
66.001,100.0,99.366,99.433,0,0.0,7,0,259,0.02756,6,0.024,"{""m_float"": 6.399681623770212}"
67.0,100.0,99.475,99.435,1,0.8,6,1,243,0.02771,5,0.023,"{""m_float"": 5.230654858844675}"
68.0,100.0,99.499,99.447,2,0.801,5,2,196,0.0271,4,0.024,"{""m_float"": 4.045120013446601}"
69.001,100.0,99.511,99.445,2,1.802,5,0,185,0.02699,3,0.023,"{""m_float"": 2.8755229794016963}"
70.0,100.0,99.52,99.445,3,2.801,4,1,184,0.02704,2,0.023,"{""m_float"": 1.703559532264509}"
71.0,100.0,99.527,99.456,4,3.801,3,1,130,0.02641,1,0.03,"{""m_float"": 0.5146682731592094}"
72.001,100.0,99.565,99.457,4,4.802,1,0,65,0.02796,0,0.028,"{""m_float"": 0.0}"
73.001,100.0,98.964,99.43,4,5.802,1,0,22,0.04629,0,0.03,"{""m_float"": 0.0}"
74.001,100.0,99.061,99.407,4,6.802,1,0,21,0.04617,0,0.029,"{""m_float"": 0.0}"
75.001,100.0,98.871,99.376,4,7.802,1,0,22,0.04661,0,0.024,"{""m_float"": 0.0}"
76.001,100.0,98.851,99.341,5,8.801,1,1,21,0.04707,0,0.023,"{""m_float"": 0.0}"
77.001,100.0,97.497,99.241,5,9.802,0,0,19,0.04662,0,0.025,"{""m_float"": 0.0}"
78.0,100.0,62.963,97.415,7,10.801,0,2,0,0.0,2,0.022,"{""m_float"": 1.5522893226159584}"
79.001,100.0,102.534,97.545,6,9.305,2,1,73,0.02674,1,0.028,"{""m_float"": 1.1665905963419867}"
80.0,100.0,99.26,97.567,6,10.305,2,0,78,0.02592,1,0.024,"{""m_float"": 0.8738071432821688}"
81.001,100.0,99.529,97.582,7,11.305,2,1,76,0.02582,1,0.024,"{""m_float"": 0.5799648929544793}"
82.0,100.0,99.505,97.583,8,12.305,2,1,78,0.02579,0,0.023,"{""m_float"": 0.2993836169660252}"
83.001,100.0,99.511,97.582,10,13.306,2,2,78,0.02586,0,0.03,"{""m_float"": 0.020871274466158163}"
84.0,100.0,99.537,97.585,11,14.305,2,1,76,0.02587,0,0.028,"{""m_float"": 0.0}"
85.0,100.0,91.779,97.216,12,15.305,0,1,53,0.02597,0,0.027,"{""m_float"": 0.2504519376599026}"
86.001,100.0,62.512,95.373,16,16.306,0,4,0,0.0,4,0.063,"{""m_float"": 3.799891490075017}"
87.0,100.0,101.493,95.474,13,9.305,4,1,141,0.02733,4,0.024,"{""m_float"": 3.7659834124541667}"
88.001,100.0,99.183,95.459,15,10.305,4,2,152,0.0264,5,0.024,"{""m_float"": 4.520132801019072}"
89.0,100.0,99.491,95.458,19,10.263,5,5,184,0.02686,5,0.024,"{""m_float"": 5.260592135075035}"
90.001,88.0,99.506,95.457,19,9.257,5,1,184,0.02688,0,0.024,"{""m_float"": 0.0}"
91.001,88.0,99.511,95.456,22,10.257,5,3,185,0.02681,0,0.023,"{""m_float"": 0.0}"
92.001,88.0,99.49,95.452,26,11.257,5,4,190,0.0268,0,0.022,"{""m_float"": 0.0}"
93.0,88.0,99.491,95.479,29,12.257,2,3,175,0.0269,0,0.023,"{""m_float"": 0.0}"
94.001,88.0,99.352,95.493,30,13.258,1,1,33,0.036,0,0.022,"{""m_float"": 0.0}"
95.001,88.0,98.91,95.495,30,14.257,1,0,22,0.04654,0,0.022,"{""m_float"": 0.0}"
96.001,88.0,98.877,95.497,33,15.258,1,3,21,0.04658,0,0.021,"{""m_float"": 0.0}"
97.0,88.0,98.928,95.568,37,16.257,1,4,21,0.04677,0,0.021,"{""m_float"": 0.0}"
98.001,88.0,77.608,96.3,37,17.257,0,0,7,0.04691,0,0.074,"{""m_float"": 0.0}"
99.0,88.0,62.408,94.294,37,18.257,0,0,0,0.0,0,0.066,"{""m_float"": 0.0}"
100.001,88.0,62.344,92.448,40,19.257,0,3,0,0.0,0,0.054,"{""m_float"": 0.0}"
101.0,88.0,62.251,90.584,42,20.257,0,2,0,0.0,0,0.015,"{""m_float"": 0.0}"
102.0,88.0,62.02,88.71,43,21.257,0,1,0,0.0,0,0.051,"{""m_float"": 0.19102313561031325}"
103.0,88.0,61.908,86.83,44,22.257,0,1,0,0.0,1,0.013,"{""m_float"": 1.2890682946996304}"
104.001,88.0,101.044,86.905,45,22.084,1,2,21,0.0468,0,0.023,"{""m_float"": 0.47597551600895127}"
105.0,88.0,99.334,87.283,49,23.084,1,4,22,0.04666,0,0.023,"{""m_float"": 0.0}"
106.0,88.0,99.237,89.119,52,24.084,1,3,21,0.0471,0,0.022,"{""m_float"": 0.0}"
107.001,88.0,99.236,89.006,54,25.084,1,2,21,0.047,0,0.021,"{""m_float"": 0.0}"
108.001,88.0,99.242,89.009,55,26.084,1,1,22,0.04704,0,0.022,"{""m_float"": 0.0}"
109.0,88.0,99.136,88.992,57,27.084,1,2,21,0.04633,0,0.022,"{""m_float"": 0.0}"
110.0,88.0,98.991,88.966,57,28.084,1,0,22,0.04629,0,0.021,"{""m_float"": 0.0}"
111.0,88.0,99.02,88.941,58,29.084,1,1,21,0.04615,0,0.025,"{""m_float"": 0.0}"
112.001,88.0,98.989,88.916,60,30.084,1,2,22,0.04636,0,0.022,"{""m_float"": 0.0}"
113.0,88.0,99.059,88.895,61,31.084,1,1,22,0.04595,0,0.023,"{""m_float"": 0.0}"
114.001,88.0,99.138,88.884,63,32.084,1,2,21,0.04619,0,0.022,"{""m_float"": 0.0}"
115.0,88.0,98.608,88.869,66,33.084,0,3,20,0.04578,0,0.074,"{""m_float"": 0.0}"
116.001,88.0,63.225,87.086,71,34.084,0,5,0,0.0,1,0.064,"{""m_float"": 0.8815895548961925}"
117.0,88.0,107.029,87.491,73,34.786,1,3,22,0.04497,0,0.023,"{""m_float"": 0.0}"
118.001,88.0,99.19,88.57,75,35.787,1,2,22,0.04713,0,0.023,"{""m_float"": 0.0}"
119.0,88.0,99.439,90.422,76,36.786,1,1,21,0.04702,0,0.022,"{""m_float"": 0.0}"
120.0,88.0,99.368,92.273,78,37.787,1,2,21,0.04691,0,0.022,"{""m_float"": 0.0}"
121.001,88.0,78.815,93.101,79,38.787,0,1,7,0.04636,0,0.074,"{""m_float"": 0.0}"
122.0,88.0,62.465,93.124,82,39.787,0,3,0,0.0,0,0.058,"{""m_float"": 0.0}"
123.001,88.0,62.216,93.139,83,40.787,0,1,0,0.0,0,0.014,"{""m_float"": 0.0}"
124.0,88.0,61.9,91.182,84,41.786,0,1,0,0.0,0,0.014,"{""m_float"": 0.0}"
125.001,88.0,61.812,89.306,89,42.787,0,5,0,0.0,0,0.053,"{""m_float"": 0.0}"
126.0,88.0,61.836,87.436,90,43.786,0,1,0,0.0,1,0.014,"{""m_float"": 0.7979553576652402}"
127.001,88.0,106.157,87.782,89,44.419,1,0,22,0.04507,0,0.022,"{""m_float"": 0.0}"
128.001,88.0,99.268,87.783,90,45.419,1,1,22,0.04657,0,0.021,"{""m_float"": 0.0}"
129.001,88.0,99.291,87.791,92,46.419,1,2,21,0.0467,0,0.022,"{""m_float"": 0.0}"
130.001,88.0,99.305,87.806,93,47.419,1,1,22,0.04648,0,0.021,"{""m_float"": 0.0}"
131.0,88.0,99.329,87.822,96,48.418,1,3,21,0.04629,0,0.022,"{""m_float"": 0.0}"
132.0,88.0,99.05,87.825,99,49.418,1,3,22,0.04573,0,0.022,"{""m_float"": 0.0}"
133.0,88.0,99.228,87.833,102,50.418,1,3,22,0.04499,0,0.026,"{""m_float"": 0.0}"
134.001,88.0,99.263,87.84,102,51.419,1,0,23,0.04513,0,0.021,"{""m_float"": 0.0}"
135.0,88.0,99.152,87.867,103,52.418,1,1,22,0.04544,0,0.021,"{""m_float"": 0.0}"
136.0,88.0,99.105,89.661,105,53.418,1,2,22,0.04545,0,0.023,"{""m_float"": 0.0}"
137.001,88.0,99.194,89.269,110,54.419,1,5,22,0.04516,0,0.023,"{""m_float"": 0.0}"
138.001,88.0,93.141,88.967,113,55.419,0,3,15,0.04498,0,0.025,"{""m_float"": 0.0}"
139.001,88.0,61.711,87.08,113,56.419,0,0,0,0.0,1,0.091,"{""m_float"": 0.9839623303532599}"
140.001,88.0,108.378,87.531,113,56.247,1,1,22,0.04554,0,0.023,"{""m_float"": 0.0}"
141.0,88.0,99.307,88.555,115,57.246,1,2,22,0.04662,0,0.024,"{""m_float"": 0.0}"
142.001,88.0,99.286,90.396,119,58.247,1,4,21,0.04666,0,0.024,"{""m_float"": 0.0}"
143.001,88.0,99.102,92.241,121,59.247,1,2,21,0.04675,0,0.038,"{""m_float"": 0.0}"
144.0,88.0,99.121,94.102,122,60.246,1,1,23,0.04522,0,0.033,"{""m_float"": 0.0}"
145.0,88.0,99.208,95.972,122,61.246,1,0,22,0.04504,0,0.027,"{""m_float"": 0.0}"
146.001,88.0,99.093,97.834,122,62.247,1,0,22,0.04564,0,0.025,"{""m_float"": 0.0}"
147.0,88.0,99.198,97.487,123,63.246,1,1,22,0.04564,0,0.024,"{""m_float"": 0.0}"
148.0,88.0,98.955,97.471,123,64.246,1,0,22,0.04551,0,0.024,"{""m_float"": 0.0}"
149.001,88.0,99.248,97.469,123,65.247,1,0,22,0.04511,0,0.025,"{""m_float"": 0.0}"
150.001,78.0,99.182,97.463,125,66.247,1,2,22,0.0455,0,0.023,"{""m_float"": 0.0}"
151.0,78.0,90.141,97.003,126,67.247,0,1,15,0.04561,0,0.08,"{""m_float"": 0.0}"
152.001,78.0,61.838,95.143,129,68.247,0,3,0,0.0,0,0.022,"{""m_float"": 0.0}"
153.001,78.0,61.747,93.269,130,69.247,0,1,0,0.0,0,0.035,"{""m_float"": 0.0}"
154.0,78.0,61.507,91.381,130,70.246,0,0,0,0.0,0,0.074,"{""m_float"": 0.0}"
155.001,78.0,61.355,89.491,130,71.247,0,0,0,0.0,0,0.068,"{""m_float"": 0.0}"
156.0,78.0,61.227,87.597,131,72.246,0,1,0,0.0,0,0.064,"{""m_float"": 0.0}"
157.001,78.0,61.323,85.703,131,73.247,0,0,0,0.0,0,0.021,"{""m_float"": 0.0}"
158.001,78.0,61.388,84.116,131,74.247,0,0,0,0.0,0,0.02,"{""m_float"": 0.0}"
159.001,78.0,61.396,84.1,131,75.247,0,0,0,0.0,0,0.076,"{""m_float"": 0.0}"
160.0,78.0,61.317,81.747,133,76.246,0,2,0,0.0,0,0.076,"{""m_float"": 0.0}"
161.001,78.0,61.174,79.84,133,77.247,0,0,0,0.0,0,0.074,"{""m_float"": 0.0}"
162.0,78.0,61.11,77.931,134,78.246,0,1,0,0.0,1,0.021,"{""m_float"": 0.7412491771616102}"
163.001,78.0,95.786,77.766,134,78.802,1,1,22,0.04625,0,0.023,"{""m_float"": 0.0}"
164.0,78.0,99.186,77.769,134,79.801,1,0,21,0.04654,0,0.024,"{""m_float"": 0.0}"
165.001,78.0,99.306,77.774,135,80.802,1,1,22,0.04667,0,0.024,"{""m_float"": 0.0}"
166.001,78.0,99.126,77.775,135,81.802,1,0,21,0.04671,0,0.025,"{""m_float"": 0.0}"
167.001,78.0,99.142,77.773,135,82.802,1,0,22,0.04636,0,0.024,"{""m_float"": 0.0}"
168.0,78.0,99.051,77.777,135,83.801,1,0,22,0.04511,0,0.024,"{""m_float"": 0.0}"
169.001,78.0,99.155,77.773,138,84.802,1,3,22,0.04476,0,0.023,"{""m_float"": 0.0}"
170.001,78.0,99.265,77.777,139,85.802,1,1,23,0.04456,0,0.024,"{""m_float"": 0.0}"
171.001,78.0,99.205,78.23,139,86.802,1,0,22,0.04482,0,0.023,"{""m_float"": 0.0}"
172.001,78.0,99.186,80.098,140,87.802,1,1,22,0.04471,0,0.024,"{""m_float"": 0.0}"
173.0,78.0,99.211,81.971,142,88.802,1,2,23,0.04483,0,0.024,"{""m_float"": 0.0}"
174.0,78.0,89.668,83.379,143,89.801,0,1,14,0.04513,0,0.082,"{""m_float"": 0.0}"
175.001,78.0,61.774,83.4,144,90.802,0,1,0,0.0,0,0.078,"{""m_float"": 0.0}"
176.0,78.0,61.576,83.417,144,91.801,0,0,0,0.0,0,0.06,"{""m_float"": 0.0}"
177.0,78.0,61.28,83.415,144,92.802,0,0,0,0.0,0,0.017,"{""m_float"": 0.0}"
178.001,78.0,61.119,83.402,144,93.802,0,0,0,0.0,0,0.053,"{""m_float"": 0.0}"
179.001,78.0,61.051,83.384,144,94.802,0,0,0,0.0,0,0.053,"{""m_float"": 0.0}"
180.0,78.0,61.22,83.38,144,95.801,0,0,0,0.0,0,0.053,"{""m_float"": 0.0}"
181.001,78.0,61.23,83.382,146,96.802,0,2,0,0.0,0,0.052,"{""m_float"": 0.0}"
182.001,78.0,61.097,83.382,153,97.802,0,7,0,0.0,0,0.049,"{""m_float"": 0.0}"
183.0,78.0,60.885,81.637,154,98.801,0,1,0,0.0,0,0.05,"{""m_float"": 0.0}"
184.001,78.0,60.835,79.719,157,99.802,0,3,0,0.0,0,0.049,"{""m_float"": 0.0}"
185.0,78.0,60.727,77.79,158,100.802,0,1,0,0.0,1,0.014,"{""m_float"": 0.8283344733886623}"
186.001,78.0,96.494,77.659,158,100.573,1,1,23,0.04375,0,0.023,"{""m_float"": 0.0}"
187.0,78.0,99.173,77.66,159,101.572,1,1,22,0.04551,0,0.023,"{""m_float"": 0.0}"
188.001,78.0,99.172,77.666,160,102.573,1,1,22,0.04547,0,0.022,"{""m_float"": 0.0}"
189.001,78.0,99.166,77.667,163,103.573,1,3,22,0.04537,0,0.023,"{""m_float"": 0.0}"
190.001,78.0,99.119,77.659,170,104.573,1,7,22,0.04541,0,0.023,"{""m_float"": 0.0}"
191.001,78.0,99.074,77.653,173,105.573,1,3,23,0.04409,0,0.022,"{""m_float"": 0.0}"
192.001,78.0,99.084,77.648,175,106.573,1,2,22,0.04436,0,0.023,"{""m_float"": 0.0}"
193.0,78.0,99.2,77.647,176,107.572,1,1,23,0.04441,0,0.022,"{""m_float"": 0.0}"
194.001,78.0,99.203,78.124,176,108.572,1,0,22,0.04437,0,0.023,"{""m_float"": 0.0}"
195.001,78.0,99.23,79.997,178,109.573,1,2,23,0.04458,0,0.022,"{""m_float"": 0.0}"
196.0,78.0,99.147,81.875,178,110.572,1,0,22,0.04466,0,0.023,"{""m_float"": 0.0}"
197.001,78.0,82.212,82.922,179,111.573,0,1,10,0.04493,0,0.077,"{""m_float"": 0.0}"
198.001,78.0,61.333,82.933,182,112.573,0,3,0,0.0,0,0.211,"{""m_float"": 0.0}"
199.001,78.0,61.205,82.94,187,113.572,0,5,0,0.0,0,0.063,"{""m_float"": 0.0}"
200.001,78.0,61.062,82.932,189,114.573,0,2,0,0.0,0,0.058,"{""m_float"": 0.0}"
201.001,78.0,60.991,82.92,191,115.573,0,2,0,0.0,0,0.055,"{""m_float"": 0.0}"
202.0,78.0,61.038,82.917,193,116.572,0,2,0,0.0,0,0.055,"{""m_float"": 0.0}"
203.0,78.0,61.04,82.925,198,117.572,0,5,0,0.0,0,0.053,"{""m_float"": 0.0}"
204.001,78.0,60.941,82.93,200,118.573,0,2,0,0.0,0,0.015,"{""m_float"": 0.0}"
205.001,78.0,60.814,82.935,204,119.573,0,4,0,0.0,0,0.054,"{""m_float"": 0.0}"
206.0,78.0,60.727,81.146,207,120.572,0,3,0,0.0,0,0.015,"{""m_float"": 0.0}"
207.001,78.0,60.514,79.213,210,121.573,0,3,0,0.0,0,0.058,"{""m_float"": 0.14977678553338478}"
208.001,78.0,60.407,77.275,211,122.573,0,1,0,0.0,1,0.054,"{""m_float"": 1.2338924202313524}"
209.001,78.0,94.887,77.061,212,123.535,1,2,22,0.04504,1,0.023,"{""m_float"": 0.7672360940307577}"
210.001,100.0,99.09,77.06,212,124.535,1,0,22,0.04564,64,0.023,"{""m_float"": 64.0}"
211.0,100.0,98.743,77.043,149,95.33,64,0,1058,0.04511,64,0.028,"{""m_float"": 64.0}"
212.0,100.0,99.176,77.048,149,96.331,64,0,1536,0.04235,64,0.026,"{""m_float"": 64.0}"
213.001,100.0,99.325,77.054,149,97.331,64,0,1536,0.04248,64,0.026,"{""m_float"": 64.0}"
214.001,100.0,99.506,77.069,150,98.331,64,1,1472,0.04226,64,0.027,"{""m_float"": 64.0}"
215.001,100.0,99.296,77.073,152,99.331,64,2,1472,0.04349,64,0.025,"{""m_float"": 64.0}"
216.0,100.0,98.312,77.031,147,98.52,64,0,1403,0.04586,64,0.031,"{""m_float"": 64.0}"
217.001,100.0,98.904,77.865,147,99.247,64,1,1407,0.04469,64,0.028,"{""m_float"": 64.0}"
218.0,100.0,99.436,79.771,147,100.247,64,0,1472,0.04411,64,0.026,"{""m_float"": 64.0}"
219.0,100.0,99.246,81.673,146,99.284,64,1,1342,0.04567,64,0.027,"{""m_float"": 64.0}"
220.0,100.0,98.877,83.563,144,98.788,64,1,1406,0.04829,64,0.028,"{""m_float"": 64.0}"
221.001,100.0,99.279,85.478,146,99.224,64,3,1278,0.04848,64,0.027,"{""m_float"": 64.0}"
222.0,100.0,98.958,87.374,94,62.428,64,2,1034,0.04643,60,0.029,"{""m_float"": 60.09924752682609}"
223.001,100.0,99.525,89.298,97,63.429,63,3,1536,0.04514,64,0.027,"{""m_float"": 64.0}"
224.0,100.0,98.811,91.192,99,62.992,64,3,1471,0.04353,64,0.027,"{""m_float"": 64.0}"
225.001,100.0,99.349,93.118,101,63.992,64,2,1472,0.04289,64,0.026,"{""m_float"": 64.0}"
226.0,100.0,99.347,95.049,102,64.992,64,1,1472,0.04336,64,0.026,"{""m_float"": 64.0}"
227.0,100.0,99.026,96.975,101,62.049,64,1,1470,0.04439,64,0.027,"{""m_float"": 64.0}"
228.001,100.0,98.142,98.862,98,59.216,64,0,1341,0.04658,37,0.026,"{""m_float"": 37.209381707255226}"
229.001,100.0,99.367,99.086,103,60.216,60,5,1421,0.04491,36,0.027,"{""m_float"": 35.994646398197624}"
230.001,100.0,99.49,99.106,104,61.216,60,1,1320,0.04528,35,0.026,"{""m_float"": 34.9659585727491}"
231.001,100.0,99.469,99.142,106,62.216,57,2,1275,0.04531,34,0.026,"{""m_float"": 33.90417068799832}"
232.0,100.0,99.364,99.151,107,63.215,53,1,1322,0.04118,33,0.026,"{""m_float"": 32.8637073685522}"
233.0,100.0,99.474,99.159,109,64.215,53,2,1325,0.03984,32,0.026,"{""m_float"": 31.821527728427323}"
234.001,100.0,99.305,99.149,86,45.365,32,3,848,0.03617,31,0.028,"{""m_float"": 30.800990508526105}"
235.0,100.0,99.321,99.15,86,46.365,31,0,839,0.03799,30,0.025,"{""m_float"": 29.76896736381446}"
236.0,100.0,99.319,99.2,91,47.365,30,5,797,0.03792,29,0.026,"{""m_float"": 28.665748792310513}"
237.001,100.0,99.496,99.23,92,48.365,30,1,810,0.03707,28,0.023,"{""m_float"": 27.56823411054829}"
238.001,100.0,99.413,99.229,92,48.382,28,3,773,0.0372,27,0.025,"{""m_float"": 26.50072124161167}"
239.001,100.0,99.475,99.24,92,49.381,27,0,744,0.0365,25,0.025,"{""m_float"": 25.415656356929368}"
240.0,100.0,99.451,99.269,93,50.381,26,1,746,0.036,24,0.025,"{""m_float"": 24.300314233100224}"
241.001,100.0,99.446,99.277,97,51.382,25,4,727,0.03527,23,0.025,"{""m_float"": 23.200502414317835}"
242.001,100.0,99.436,99.301,99,52.382,25,2,725,0.0356,22,0.024,"{""m_float"": 22.07430384306684}"
243.001,100.0,99.501,99.3,81,44.236,22,2,560,0.03564,21,0.03,"{""m_float"": 20.972727282268135}"
244.0,100.0,99.422,99.331,82,45.236,21,1,616,0.03427,20,0.025,"{""m_float"": 19.82611312448534}"
245.0,100.0,99.513,99.339,82,46.236,21,0,609,0.03427,19,0.024,"{""m_float"": 18.6969752342172}"
246.001,100.0,99.503,99.347,82,47.236,21,0,630,0.03418,18,0.023,"{""m_float"": 17.564470622729377}"
247.0,100.0,99.495,99.37,82,48.236,20,0,608,0.03409,16,0.024,"{""m_float"": 16.405709421081404}"
248.001,100.0,99.48,99.437,83,49.237,19,1,572,0.03347,15,0.024,"{""m_float"": 15.173211151837135}"
249.001,100.0,99.544,99.446,85,50.236,17,2,521,0.03306,14,0.025,"{""m_float"": 13.992134665140746}"
